packet_id,packet_hash_hex,packet_hash_decimal,scene_path,placement_root,object_name,source_prefab,authoring_component,serialized_field,discovery_id,display_name,local_position,local_euler,local_scale,depth_band,zone_tag,placement_note
P001_CRASH_SHELF,0xBBDE0731,3151890225,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P001_CRASH_SHELF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_field__field.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_p001_crash_shelf,Crash shelf debris,-7.8|1.05|22.8,0|18|0,0.72|0.72|0.72,shallows,crash_shelf,first trapped-arrival physical proof
P366_FIELD_SYSTEMS_SPECIALIST_RECORD,0xB6C628CA,3066439882,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P366_FIELD_SYSTEMS_SPECIALIST_RECORD,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_field_systems_specialist_record,Field Systems Specialist Record,-7.50|1.05|173.10,0|78|0,0.82|0.82|0.82,authoring,applied_lore_backlog,protagonist professional identity evidence
P367_REVOKED_ACCESS_LANGUAGE_TRACE,0xA35B14D2,2740655314,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P367_REVOKED_ACCESS_LANGUAGE_TRACE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_revoked_access_language_trace,Revoked Access Language Trace,-4.80|1.05|173.10,0|95|0,0.82|0.82|0.82,authoring,applied_lore_backlog,revoked access and language evidence
P368_OLD_PROCEDURE_RECOGNITION_CUE,0xDE3A459E,3728360862,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P368_OLD_PROCEDURE_RECOGNITION_CUE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_old_procedure_recognition_cue,Old Procedure Recognition Cue,-2.10|1.05|173.10,0|16|0,0.82|0.82|0.82,authoring,applied_lore_backlog,old procedure recognition cue
P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,0x1592EDB8,361950648,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_debt_blacklist_contract_pressure,Debt Blacklist Contract Pressure,0.60|1.05|173.10,0|33|0,0.82|0.82|0.82,authoring,applied_lore_backlog,debt and blacklist contract pressure
P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,0x504B7237,1347121719,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_professional_guilt_to_personal_stake,Professional Guilt To Personal Stake,3.30|1.05|173.10,0|50|0,0.82|0.82|0.82,authoring,applied_lore_backlog,motive escalation evidence
P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,0x08F336C8,150157000,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_great_tide_sensor_margin_proof,Great Tide Sensor Margin Proof,-7.50|1.05|174.00,0|67|0,0.82|0.82|0.82,authoring,applied_lore_backlog,sensor margin physical proof
P372_EVACUATION_QUEUE_DELAY_PROOF,0xCB7F4EBC,3414118076,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P372_EVACUATION_QUEUE_DELAY_PROOF,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_evacuation_queue_delay_proof,Evacuation Queue Delay Proof,-4.80|1.05|174.00,0|84|0,0.82|0.82|0.82,authoring,applied_lore_backlog,evacuation delay physical proof
P373_ATLAS_WEIGHTING_AUDIT_PROOF,0x70977B14,1888975636,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P373_ATLAS_WEIGHTING_AUDIT_PROOF,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_atlas_weighting_audit_proof,Atlas Weighting Audit Proof,-2.10|1.05|174.00,0|5|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Atlas weighting audit proof
P374_QUARANTINE_RELEASE_DELAY_PROOF,0x8994351F,2308191519,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P374_QUARANTINE_RELEASE_DELAY_PROOF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_quarantine_release_delay_proof,Quarantine Release Delay Proof,0.60|1.05|174.00,0|22|0,0.82|0.82|0.82,authoring,applied_lore_backlog,quarantine delay proof
P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,0x29703818,695220248,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_claim_continuity_loss_conversion_proof,Claim Continuity Loss Conversion Proof,3.30|1.05|174.00,0|39|0,0.82|0.82|0.82,authoring,applied_lore_backlog,insurance and claim conversion proof
P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,0xADB6D9D0,2914441680,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_payload_sell_coordinates_receiver_protocol,Payload Sell Coordinates Receiver Protocol,-7.50|1.05|174.90,0|56|0,0.82|0.82|0.82,authoring,applied_lore_backlog,coordinate sale receiver protocol
P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,0x3AE2BC9C,987937948,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_payload_sever_atlas_receiver_protocol,Payload Sever Atlas Receiver Protocol,-4.80|1.05|174.90,0|73|0,0.82|0.82|0.82,authoring,applied_lore_backlog,Atlas severance receiver protocol
P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,0x4B0642C1,1258701505,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_payload_preserve_quarantine_receiver_protocol,Payload Preserve Quarantine Receiver Protocol,-2.10|1.05|174.90,0|90|0,0.82|0.82|0.82,authoring,applied_lore_backlog,preserve quarantine receiver protocol
P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,0x8B5501BC,2337604028,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_payload_public_ledger_receiver_protocol,Payload Public Ledger Receiver Protocol,0.60|1.05|174.90,0|11|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public ledger receiver protocol
P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,0xE22C868F,3794568847,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_payload_withhold_blind_return_protocol,Payload Withhold Blind Return Protocol,3.30|1.05|174.90,0|28|0,0.82|0.82|0.82,authoring,applied_lore_backlog,withhold payload receiver protocol
P381_CONTRACT_APPROACH_ACT_GATE,0xEB8F7216,3952046614,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P381_CONTRACT_APPROACH_ACT_GATE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_contract_approach_act_gate,Contract Approach Act Gate,-24.00|1.05|181.50,0|0|0,0.82|0.82|0.82,authoring,applied_lore_backlog,contract approach act gate
P382_PHOTIC_SHELF_SURVIVAL_ACT,0xD8998711,3633940241,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P382_PHOTIC_SHELF_SURVIVAL_ACT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_photic_shelf_survival_act,Photic Shelf Survival Act,-21.30|1.05|181.50,0|17|0,0.82|0.82|0.82,authoring,applied_lore_backlog,photic shelf survival act
P383_BRINE_CANYON_LIABILITY_ACT,0x0BE7A6A6,199730854,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P383_BRINE_CANYON_LIABILITY_ACT,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_brine_canyon_liability_act,Brine Canyon Liability Act,-18.60|1.05|181.50,0|34|0,0.82|0.82|0.82,authoring,applied_lore_backlog,brine canyon liability act
P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,0x2290A71E,579905310,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_abyssal_machine_field_repair_act,Abyssal Machine Field Repair Act,-15.90|1.05|181.50,0|51|0,0.82|0.82|0.82,authoring,applied_lore_backlog,abyssal machine field repair act
P385_ATLAS_BASIN_PAYLOAD_ACT,0xE1D547A3,3788851107,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P385_ATLAS_BASIN_PAYLOAD_ACT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_atlas_basin_payload_act,Atlas Basin Payload Act,-13.20|1.05|181.50,0|68|0,0.82|0.82|0.82,authoring,applied_lore_backlog,atlas basin payload act
P386_SHALLOW_ANNEX_P63_POI_KIT,0xCC217724,3424745252,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P386_SHALLOW_ANNEX_P63_POI_KIT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_shallow_annex_p63_poi_kit,Shallow Annex P-63 POI Kit,-10.50|1.05|181.50,0|85|0,0.82|0.82|0.82,authoring,applied_lore_backlog,shallow annex p-63 poi kit
P387_CABLE_REEF_RELAY_YARD_POI_KIT,0xAF4D03F5,2941060085,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P387_CABLE_REEF_RELAY_YARD_POI_KIT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_cable_reef_relay_yard_poi_kit,Cable Reef Relay Yard POI Kit,-7.80|1.05|181.50,0|102|0,0.82|0.82|0.82,authoring,applied_lore_backlog,cable reef relay yard poi kit
P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,0xE9E99AEA,3924400874,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_brine_canyon_pump_cathedral_poi_kit,Brine Canyon Pump Cathedral POI Kit,-5.10|1.05|181.50,0|119|0,0.82|0.82|0.82,authoring,applied_lore_backlog,brine canyon pump cathedral poi kit
P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,0xBF9890E0,3214446816,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_evacuation_queue_terminal_poi_kit,Evacuation Queue Terminal POI Kit,-24.00|1.05|184.70,0|136|0,0.82|0.82|0.82,authoring,applied_lore_backlog,evacuation queue terminal poi kit
P390_ATLAS_SERVICE_BASIN_POI_KIT,0x6A4B738F,1783329679,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P390_ATLAS_SERVICE_BASIN_POI_KIT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_atlas_service_basin_poi_kit,Atlas Service Basin POI Kit,-21.30|1.05|184.70,0|153|0,0.82|0.82|0.82,authoring,applied_lore_backlog,atlas service basin poi kit
P391_QUIET_SALVAGE_CONTRACT_SEED,0xA552FBE2,2773679074,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P391_QUIET_SALVAGE_CONTRACT_SEED,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_quiet_salvage_contract_seed,Quiet Salvage Contract Seed,-18.60|1.05|184.70,0|170|0,0.82|0.82|0.82,authoring,applied_lore_backlog,quiet salvage contract seed
P392_STORM_WINDOW_RUSH_CONTRACT_SEED,0xC526310C,3307614476,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P392_STORM_WINDOW_RUSH_CONTRACT_SEED,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_storm_window_rush_contract_seed,Storm Window Rush Contract Seed,-15.90|1.05|184.70,0|7|0,0.82|0.82|0.82,authoring,applied_lore_backlog,storm window rush contract seed
P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,0x4831FC6D,1211235437,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_high_custody_sample_contract_seed,High Custody Sample Contract Seed,-13.20|1.05|184.70,0|24|0,0.82|0.82|0.82,authoring,applied_lore_backlog,high custody sample contract seed
P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,0x80004B9B,2147503003,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_evidence_first_charter_contract_seed,Evidence First Charter Contract Seed,-10.50|1.05|184.70,0|41|0,0.82|0.82|0.82,authoring,applied_lore_backlog,evidence first charter contract seed
P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,0xDD9FC1D2,3718234578,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_recovery_compliance_bait_contract_seed,Recovery Compliance Bait Contract Seed,-7.80|1.05|184.70,0|58|0,0.82|0.82|0.82,authoring,applied_lore_backlog,recovery compliance bait contract seed
P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,0x7F84EF38,2139418424,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_public_starting_premise_article_module,Public Starting Premise Article Module,-5.10|1.05|184.70,0|75|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public starting premise article module
P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,0xBD8A57BD,3179960253,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_public_no_ftl_route_article_module,Public No FTL Route Article Module,-24.00|1.05|187.90,0|92|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public no ftl route article module
P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,0x18A8AE35,413707829,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_public_aegir_moon_map_article_module,Public Aegir Moon Map Article Module,-21.30|1.05|187.90,0|109|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public aegir moon map article module
P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,0x4519ED49,1159327049,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_public_deep_reach_liability_article_module,Public Deep Reach Liability Article Module,-18.60|1.05|187.90,0|126|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public deep reach liability article module
P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,0xB9A793DA,3114767322,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_public_atlas_spoiler_gate_article_module,Public Atlas Spoiler Gate Article Module,-15.90|1.05|187.90,0|143|0,0.82|0.82|0.82,authoring,applied_lore_backlog,public atlas spoiler gate article module
P401_MARA_VENN_PUMP_CHIEF_DOSSIER,0x76EE435B,1995326299,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P401_MARA_VENN_PUMP_CHIEF_DOSSIER,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_mara_venn_pump_chief_dossier,Mara Venn Pump Chief Dossier,-24.00|1.05|191.10,0|0|0,0.82|0.82|0.82,authoring,applied_lore_backlog,mara venn pump chief dossier
P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,0xE40F1E60,3826196064,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_juno_kade_relay_notary_dossier,Juno Kade Relay Notary Dossier,-21.30|1.05|191.10,0|17|0,0.82|0.82|0.82,authoring,applied_lore_backlog,juno kade relay notary dossier
P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,0xD0D99EA2,3503922850,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_ren_okoye_brine_cartographer_dossier,Ren Okoye Brine Cartographer Dossier,-18.60|1.05|191.10,0|34|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ren okoye brine cartographer dossier
P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,0x2E127AA4,772962980,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_sahana_iqbal_triage_mechanic_dossier,Sahana Iqbal Triage Mechanic Dossier,-15.90|1.05|191.10,0|51|0,0.82|0.82|0.82,authoring,applied_lore_backlog,sahana iqbal triage mechanic dossier
P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,0x2F6DE1D0,795730384,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_lian_torres_vent_forge_operator_dossier,Lian Torres Vent Forge Operator Dossier,-13.20|1.05|191.10,0|68|0,0.82|0.82|0.82,authoring,applied_lore_backlog,lian torres vent forge operator dossier
P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,0x70010044,1879113796,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_varnek_margin_acceptance_memo_artifact,Varnek Margin Acceptance Memo Artifact,-10.50|1.05|191.10,0|85|0,0.82|0.82|0.82,authoring,applied_lore_backlog,varnek margin acceptance memo artifact
P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,0x35BCF02A,901574698,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,Assets/_Project/Prefabs/Construction/Final/PFB_Module_ServicePump.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_arendt_atlas_weighting_waiver_artifact,Arendt Atlas Weighting Waiver Artifact,-7.80|1.05|191.10,0|102|0,0.82|0.82|0.82,authoring,applied_lore_backlog,arendt atlas weighting waiver artifact
P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,0xDC4B3E83,3695918723,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,Assets/_Project/Prefabs/Construction/Final/PFB_Debris_WreckField.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_haldane_quarantine_release_hold_artifact,Haldane Quarantine Release Hold Artifact,-5.10|1.05|191.10,0|119|0,0.82|0.82|0.82,authoring,applied_lore_backlog,haldane quarantine release hold artifact
P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,0x0C2E00C2,204341442,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_debris_scatter__crate.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_ibarra_loss_conversion_ledger_artifact,Ibarra Loss Conversion Ledger Artifact,-2.40|1.05|191.10,0|136|0,0.82|0.82|0.82,authoring,applied_lore_backlog,ibarra loss conversion ledger artifact
P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,0x6F48B444,1867035716,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,Assets/_Project/Prefabs/WorldProceduralProxy/PFB_family_pocket_resource__cache.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_sato_ren_return_action_packet_artifact,Sato Ren Return Action Packet Artifact,-24.00|1.05|194.30,0|153|0,0.82|0.82|0.82,authoring,applied_lore_backlog,sato ren return action packet artifact
P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,0xDBF9A2B8,3690570424,Assets/_Project/Scenes/02_HECTON_WORLD.unity,__APPLIED_LORE_SCENE_PLACEMENT,AL_DISC_P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,Assets/_Project/Prefabs/Construction/Final/PFB_Module_Corridor.prefab,NarrativeDiscovery,appliedLorePacketHash,applied_lore_predator_shadow_encounter_grammar,Predator Shadow Encounter Grammar,-21.30|1.05|194.30,0|170|0,0.82|0.82|0.82,authoring,applied_lore_backlog,predator shadow encounter grammar
