packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_ru_RU,ru_RU,Automated Broadcast,Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P430_MATERIAL_PAYOUT_RECEIPT,P430_MATERIAL_PAYOUT_RECEIPT_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Material Payout Receipt. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_en_US,en_US,Automated Broadcast,Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_de_DE,de_DE,Automated Broadcast,[DE] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_es_ES,es_ES,Automated Broadcast,[ES] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_he_IL,he_IL,Automated Broadcast,[HE] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_id_ID,id_ID,Automated Broadcast,[ID] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_ru_RU,ru_RU,Automated Broadcast,Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P431_PARTIAL_RETURN_LIEN_EXTENSION,P431_PARTIAL_RETURN_LIEN_EXTENSION_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Partial Return: Lien Extension. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_en_US,en_US,Automated Broadcast,Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_de_DE,de_DE,Automated Broadcast,[DE] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_es_ES,es_ES,Automated Broadcast,[ES] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_he_IL,he_IL,Automated Broadcast,[HE] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_id_ID,id_ID,Automated Broadcast,[ID] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_ru_RU,ru_RU,Automated Broadcast,Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P432_CORPORATE_COORDINATE_CAPTURE,P432_CORPORATE_COORDINATE_CAPTURE_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Corporate Coordinate Capture. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_en_US,en_US,Automated Broadcast,Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_de_DE,de_DE,Automated Broadcast,[DE] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_es_ES,es_ES,Automated Broadcast,[ES] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_he_IL,he_IL,Automated Broadcast,[HE] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_id_ID,id_ID,Automated Broadcast,[ID] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_ru_RU,ru_RU,Automated Broadcast,Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P433_QUARANTINE_HOLD_INTERROGATION,P433_QUARANTINE_HOLD_INTERROGATION_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Quarantine Hold Interrogation. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_en_US,en_US,Automated Broadcast,Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_de_DE,de_DE,Automated Broadcast,[DE] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_es_ES,es_ES,Automated Broadcast,[ES] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_he_IL,he_IL,Automated Broadcast,[HE] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_id_ID,id_ID,Automated Broadcast,[ID] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_ru_RU,ru_RU,Automated Broadcast,Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P434_PUBLIC_LEDGER_LEAK,P434_PUBLIC_LEDGER_LEAK_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Public Ledger Leak. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_en_US,en_US,Automated Broadcast,Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_de_DE,de_DE,Automated Broadcast,[DE] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_es_ES,es_ES,Automated Broadcast,[ES] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_he_IL,he_IL,Automated Broadcast,[HE] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_id_ID,id_ID,Automated Broadcast,[ID] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_ru_RU,ru_RU,Automated Broadcast,Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P435_ATLAS_SEVERANCE_RECORD,P435_ATLAS_SEVERANCE_RECORD_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Atlas Severance Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_en_US,en_US,Automated Broadcast,Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_de_DE,de_DE,Automated Broadcast,[DE] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_es_ES,es_ES,Automated Broadcast,[ES] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_he_IL,he_IL,Automated Broadcast,[HE] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_id_ID,id_ID,Automated Broadcast,[ID] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_pt_BR,pt_BR,Automated Broadcast,[PT] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_ru_RU,ru_RU,Automated Broadcast,Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_uk_UA,uk_UA,Automated Broadcast,[UK] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P436_PRESERVE_QUARANTINE_RECORD,P436_PRESERVE_QUARANTINE_RECORD_zh_CN,zh_CN,Automated Broadcast,[ZH] Playback: Preserve Quarantine Record. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_en_US,en_US,Automated Broadcast,Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_ar_SA,ar_SA,Automated Broadcast,[AR] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_de_DE,de_DE,Automated Broadcast,[DE] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_es_ES,es_ES,Automated Broadcast,[ES] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_fr_FR,fr_FR,Automated Broadcast,[FR] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_he_IL,he_IL,Automated Broadcast,[HE] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_id_ID,id_ID,Automated Broadcast,[ID] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_ja_JP,ja_JP,Automated Broadcast,[JA] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_ko_KR,ko_KR,Automated Broadcast,[KO] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_nl_NL,nl_NL,Automated Broadcast,[NL] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
P437_PAYLOAD_WITHHOLD_BLIND_RETURN,P437_PAYLOAD_WITHHOLD_BLIND_RETURN_pl_PL,pl_PL,Automated Broadcast,[PL] Playback: Payload Withhold / Blind Return. Proceed with caution. Lien deduction active.,4.5,High,Static crackle,Check wrapping,Pending
