release_set,packet_id,loc_id,locale,source_voice,subtitle_text,target_duration_seconds,caption_priority,source_noise,rtl_or_cjk_note,review_status
RS122,P531,loc_id_P531,id_ID,Automated Voice,like it took a hit and nobody'...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,ja_JP,Automated Voice,like it took a hit and nobody'...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,ko_KR,Automated Voice,like it took a hit and nobody'...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,nl_NL,Automated Voice,like it took a hit and nobody'...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,pl_PL,Automated Voice,like it took a hit and nobody'...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,pt_BR,Automated Voice,like it took a hit and nobody'...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,ru_RU,Automated Voice,like it took a hit and nobody'...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,uk_UA,Automated Voice,like it took a hit and nobody'...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P531,loc_id_P531,zh_CN,Automated Voice,like it took a hit and nobody'...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,en_US,Automated Voice,to the contrary. My gauge is a...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,ar_SA,Automated Voice,to the contrary. My gauge is a...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,de_DE,Automated Voice,to the contrary. My gauge is a...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,es_ES,Automated Voice,to the contrary. My gauge is a...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,fr_FR,Automated Voice,to the contrary. My gauge is a...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,he_IL,Automated Voice,to the contrary. My gauge is a...,1.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,id_ID,Automated Voice,to the contrary. My gauge is a...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,ja_JP,Automated Voice,to the contrary. My gauge is a...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,ko_KR,Automated Voice,to the contrary. My gauge is a...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,nl_NL,Automated Voice,to the contrary. My gauge is a...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,pl_PL,Automated Voice,to the contrary. My gauge is a...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,pt_BR,Automated Voice,to the contrary. My gauge is a...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,ru_RU,Automated Voice,to the contrary. My gauge is a...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,uk_UA,Automated Voice,to the contrary. My gauge is a...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P532,loc_id_P532,zh_CN,Automated Voice,to the contrary. My gauge is a...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,en_US,Automated Voice,atmospheres leaving the team s...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,ar_SA,Automated Voice,atmospheres leaving the team s...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,de_DE,Automated Voice,atmospheres leaving the team s...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,es_ES,Automated Voice,atmospheres leaving the team s...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,fr_FR,Automated Voice,atmospheres leaving the team s...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,he_IL,Automated Voice,atmospheres leaving the team s...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,id_ID,Automated Voice,atmospheres leaving the team s...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,ja_JP,Automated Voice,atmospheres leaving the team s...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,ko_KR,Automated Voice,atmospheres leaving the team s...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,nl_NL,Automated Voice,atmospheres leaving the team s...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,pl_PL,Automated Voice,atmospheres leaving the team s...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,pt_BR,Automated Voice,atmospheres leaving the team s...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,ru_RU,Automated Voice,atmospheres leaving the team s...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,uk_UA,Automated Voice,atmospheres leaving the team s...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P533,loc_id_P533,zh_CN,Automated Voice,atmospheres leaving the team s...,5.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,en_US,Automated Voice,A piece of fragmented plating ...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,ar_SA,Automated Voice,A piece of fragmented plating ...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,de_DE,Automated Voice,A piece of fragmented plating ...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,es_ES,Automated Voice,A piece of fragmented plating ...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,fr_FR,Automated Voice,A piece of fragmented plating ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,he_IL,Automated Voice,A piece of fragmented plating ...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,id_ID,Automated Voice,A piece of fragmented plating ...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,ja_JP,Automated Voice,A piece of fragmented plating ...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,ko_KR,Automated Voice,A piece of fragmented plating ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,nl_NL,Automated Voice,A piece of fragmented plating ...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,pl_PL,Automated Voice,A piece of fragmented plating ...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,pt_BR,Automated Voice,A piece of fragmented plating ...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,ru_RU,Automated Voice,A piece of fragmented plating ...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,uk_UA,Automated Voice,A piece of fragmented plating ...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P534,loc_id_P534,zh_CN,Automated Voice,A piece of fragmented plating ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,en_US,Automated Voice,won't hold another cycle and w...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,ar_SA,Automated Voice,won't hold another cycle and w...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,de_DE,Automated Voice,won't hold another cycle and w...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,es_ES,Automated Voice,won't hold another cycle and w...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,fr_FR,Automated Voice,won't hold another cycle and w...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,he_IL,Automated Voice,won't hold another cycle and w...,3.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,id_ID,Automated Voice,won't hold another cycle and w...,3.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,ja_JP,Automated Voice,won't hold another cycle and w...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,ko_KR,Automated Voice,won't hold another cycle and w...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,nl_NL,Automated Voice,won't hold another cycle and w...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,pl_PL,Automated Voice,won't hold another cycle and w...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,pt_BR,Automated Voice,won't hold another cycle and w...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,ru_RU,Automated Voice,won't hold another cycle and w...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,uk_UA,Automated Voice,won't hold another cycle and w...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P535,loc_id_P535,zh_CN,Automated Voice,won't hold another cycle and w...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,en_US,Automated Voice,primary seal was abandoned in ...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,ar_SA,Automated Voice,primary seal was abandoned in ...,5.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,de_DE,Automated Voice,primary seal was abandoned in ...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,es_ES,Automated Voice,primary seal was abandoned in ...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,fr_FR,Automated Voice,primary seal was abandoned in ...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,he_IL,Automated Voice,primary seal was abandoned in ...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,id_ID,Automated Voice,primary seal was abandoned in ...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,ja_JP,Automated Voice,primary seal was abandoned in ...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,ko_KR,Automated Voice,primary seal was abandoned in ...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,nl_NL,Automated Voice,primary seal was abandoned in ...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,pl_PL,Automated Voice,primary seal was abandoned in ...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,pt_BR,Automated Voice,primary seal was abandoned in ...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,ru_RU,Automated Voice,primary seal was abandoned in ...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,uk_UA,Automated Voice,primary seal was abandoned in ...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P536,loc_id_P536,zh_CN,Automated Voice,primary seal was abandoned in ...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,en_US,Automated Voice,operational limits despite sta...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,ar_SA,Automated Voice,operational limits despite sta...,5.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,de_DE,Automated Voice,operational limits despite sta...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,es_ES,Automated Voice,operational limits despite sta...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,fr_FR,Automated Voice,operational limits despite sta...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,he_IL,Automated Voice,operational limits despite sta...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,id_ID,Automated Voice,operational limits despite sta...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,ja_JP,Automated Voice,operational limits despite sta...,1.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,ko_KR,Automated Voice,operational limits despite sta...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,nl_NL,Automated Voice,operational limits despite sta...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,pl_PL,Automated Voice,operational limits despite sta...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,pt_BR,Automated Voice,operational limits despite sta...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,ru_RU,Automated Voice,operational limits despite sta...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,uk_UA,Automated Voice,operational limits despite sta...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P537,loc_id_P537,zh_CN,Automated Voice,operational limits despite sta...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,en_US,Automated Voice,means we're on borrowed time. ...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,ar_SA,Automated Voice,means we're on borrowed time. ...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,de_DE,Automated Voice,means we're on borrowed time. ...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,es_ES,Automated Voice,means we're on borrowed time. ...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,fr_FR,Automated Voice,means we're on borrowed time. ...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,he_IL,Automated Voice,means we're on borrowed time. ...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,id_ID,Automated Voice,means we're on borrowed time. ...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,ja_JP,Automated Voice,means we're on borrowed time. ...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,ko_KR,Automated Voice,means we're on borrowed time. ...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,nl_NL,Automated Voice,means we're on borrowed time. ...,7.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,pl_PL,Automated Voice,means we're on borrowed time. ...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,pt_BR,Automated Voice,means we're on borrowed time. ...,6.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,ru_RU,Automated Voice,means we're on borrowed time. ...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,uk_UA,Automated Voice,means we're on borrowed time. ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P538,loc_id_P538,zh_CN,Automated Voice,means we're on borrowed time. ...,4.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,en_US,Automated Voice,bulkhead needs a hard kick to ...,6.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,ar_SA,Automated Voice,bulkhead needs a hard kick to ...,2.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,de_DE,Automated Voice,bulkhead needs a hard kick to ...,4.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,es_ES,Automated Voice,bulkhead needs a hard kick to ...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,fr_FR,Automated Voice,bulkhead needs a hard kick to ...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,he_IL,Automated Voice,bulkhead needs a hard kick to ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,id_ID,Automated Voice,bulkhead needs a hard kick to ...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,ja_JP,Automated Voice,bulkhead needs a hard kick to ...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,ko_KR,Automated Voice,bulkhead needs a hard kick to ...,2.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,nl_NL,Automated Voice,bulkhead needs a hard kick to ...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,pl_PL,Automated Voice,bulkhead needs a hard kick to ...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,pt_BR,Automated Voice,bulkhead needs a hard kick to ...,2.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,ru_RU,Automated Voice,bulkhead needs a hard kick to ...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,uk_UA,Automated Voice,bulkhead needs a hard kick to ...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS122,P539,loc_id_P539,zh_CN,Automated Voice,bulkhead needs a hard kick to ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,en_US,Automated Voice,A piece of fragmented plating ...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,ar_SA,Automated Voice,A piece of fragmented plating ...,6.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,de_DE,Automated Voice,A piece of fragmented plating ...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,es_ES,Automated Voice,A piece of fragmented plating ...,6.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,fr_FR,Automated Voice,A piece of fragmented plating ...,4.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,he_IL,Automated Voice,A piece of fragmented plating ...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,id_ID,Automated Voice,A piece of fragmented plating ...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,ja_JP,Automated Voice,A piece of fragmented plating ...,6.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,ko_KR,Automated Voice,A piece of fragmented plating ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,nl_NL,Automated Voice,A piece of fragmented plating ...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,pl_PL,Automated Voice,A piece of fragmented plating ...,6.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,pt_BR,Automated Voice,A piece of fragmented plating ...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,ru_RU,Automated Voice,A piece of fragmented plating ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,uk_UA,Automated Voice,A piece of fragmented plating ...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P540,loc_id_P540,zh_CN,Automated Voice,A piece of fragmented plating ...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,en_US,Automated Voice,corporate officially denied. T...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,ar_SA,Automated Voice,corporate officially denied. T...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,de_DE,Automated Voice,corporate officially denied. T...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,es_ES,Automated Voice,corporate officially denied. T...,6.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,fr_FR,Automated Voice,corporate officially denied. T...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,he_IL,Automated Voice,corporate officially denied. T...,3.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,id_ID,Automated Voice,corporate officially denied. T...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,ja_JP,Automated Voice,corporate officially denied. T...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,ko_KR,Automated Voice,corporate officially denied. T...,3.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,nl_NL,Automated Voice,corporate officially denied. T...,7.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,pl_PL,Automated Voice,corporate officially denied. T...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,pt_BR,Automated Voice,corporate officially denied. T...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,ru_RU,Automated Voice,corporate officially denied. T...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,uk_UA,Automated Voice,corporate officially denied. T...,3.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P541,loc_id_P541,zh_CN,Automated Voice,corporate officially denied. T...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,en_US,Automated Voice,gauge is completely blind out ...,4.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,ar_SA,Automated Voice,gauge is completely blind out ...,3.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,de_DE,Automated Voice,gauge is completely blind out ...,5.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,es_ES,Automated Voice,gauge is completely blind out ...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,fr_FR,Automated Voice,gauge is completely blind out ...,4.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,he_IL,Automated Voice,gauge is completely blind out ...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,id_ID,Automated Voice,gauge is completely blind out ...,2.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,ja_JP,Automated Voice,gauge is completely blind out ...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,ko_KR,Automated Voice,gauge is completely blind out ...,7.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,nl_NL,Automated Voice,gauge is completely blind out ...,2.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,pl_PL,Automated Voice,gauge is completely blind out ...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,pt_BR,Automated Voice,gauge is completely blind out ...,6.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,ru_RU,Automated Voice,gauge is completely blind out ...,4.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,uk_UA,Automated Voice,gauge is completely blind out ...,2.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P542,loc_id_P542,zh_CN,Automated Voice,gauge is completely blind out ...,2.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,en_US,Automated Voice,The main hatch is already buck...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,ar_SA,Automated Voice,The main hatch is already buck...,3.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,de_DE,Automated Voice,The main hatch is already buck...,2.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,es_ES,Automated Voice,The main hatch is already buck...,5.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,fr_FR,Automated Voice,The main hatch is already buck...,6.2,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,he_IL,Automated Voice,The main hatch is already buck...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,id_ID,Automated Voice,The main hatch is already buck...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,ja_JP,Automated Voice,The main hatch is already buck...,5.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,ko_KR,Automated Voice,The main hatch is already buck...,7.4,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,nl_NL,Automated Voice,The main hatch is already buck...,4.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,pl_PL,Automated Voice,The main hatch is already buck...,2.5,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,pt_BR,Automated Voice,The main hatch is already buck...,3.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,ru_RU,Automated Voice,The main hatch is already buck...,4.8,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,uk_UA,Automated Voice,The main hatch is already buck...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P543,loc_id_P543,zh_CN,Automated Voice,The main hatch is already buck...,5.6,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,en_US,Automated Voice,won't hold another cycle so do...,7.3,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,ar_SA,Automated Voice,won't hold another cycle so do...,5.7,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,de_DE,Automated Voice,won't hold another cycle so do...,4.1,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,es_ES,Automated Voice,won't hold another cycle so do...,3.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,fr_FR,Automated Voice,won't hold another cycle so do...,5.0,High,Low,Standard,NEEDS_NATIVE_REVIEW
RS123,P544,loc_id_P544,he_IL,Automated Voice,won't hold another cycle so do...,4.9,High,Low,Standard,NEEDS_NATIVE_REVIEW
