release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P536,ART_P536,ns.lore.P536,loc_id_P536,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 536: Operation Cold-52,a total loss of salvage. An isolated thermal vent ,The lower deck grating triggered an automatic lock,primary seal was abandoned in place voiding all li,payload recovery directive withheld the final payo,deck grating indicated a massive thermal spike cos,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P537,ART_P537,ns.lore.P537,loc_id_P537,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 537: Operation Silent-68,lockdown forcing a blind descent. Atlas-6 administ,The communication tether corroded beyond operation,operational limits despite standard repair protoco,profit margin. Deep Reach Command refused to ackno,voiding all liability claims. The ballast control ,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P538,ART_P538,ns.lore.P538,loc_id_P538,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 538: Operation Silent-49,pump indicated a massive thermal spike as the wate,The structural strut showed severe micro-fractures,means we're on borrowed time. The secondary seal w,as acceptable wear citing subsection four of the h,ballast control circuit triggered an automatic loc,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS122,P539,ART_P539,ns.lore.P539,loc_id_P539,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 539: Operation Deep-62,descent. The hydrostatic pump bypassed safety lock,The primary seal registered off-chart readings for,bulkhead needs a hard kick to engage so don't push,leaving the crew legally exposed. The company with,plating logged an unauthorized purge with no recor,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P540,ART_P540,ns.lore.P540,loc_id_P540,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 540: Operation Abyss-61,manual demanded immediate continuation of the cont,The communication tether leaked dense brine with n,A piece of fragmented plating registered off-chart,operational manual withheld the final payout as pe,leaked dense brine which the manual described as i,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,fr_FR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,he_IL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,id_ID,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,ja_JP,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,ko_KR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,nl_NL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,pl_PL,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,pt_BR,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,ru_RU,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,uk_UA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P541,ART_P541,ns.lore.P541,loc_id_P541,zh_CN,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 541: Operation Dark-93,recovery directive reassigned the blame to the con,A black-box recording module seized due to heavy p,corporate officially denied. The main hull rupture,protocol sealed the records permanently which effe,communication tether showed severe micro-fractures,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,en_US,SOURCE_AUTHORITY,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,ar_SA,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,de_DE,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
RS123,P542,ART_P542,ns.lore.P542,loc_id_P542,es_ES,NEEDS_NATIVE_REVIEW,terminal,Document Fragment 542: Operation Abyss-84,the water temperature dropped. The insurance adjus,The communication tether seized due to heavy parti,gauge is completely blind out here so don't push i,the inspector could arrive. Official protocol clas,which the manual described as impossible. The comm,Generated
