term_key,en_US,ar_SA,de_DE,es_ES,fr_FR,he_IL,id_ID,ja_JP,ko_KR,nl_NL,pl_PL,pt_BR,ru_RU,uk_UA,zh_CN,lock_policy,notes
TERM_225,Term_225_en_US,Term_225_ar_SA,Term_225_de_DE,Term_225_es_ES,Term_225_fr_FR,Term_225_he_IL,Term_225_id_ID,Term_225_ja_JP,Term_225_ko_KR,Term_225_nl_NL,Term_225_pl_PL,Term_225_pt_BR,Term_225_ru_RU,Term_225_uk_UA,Term_225_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_226,Term_226_en_US,Term_226_ar_SA,Term_226_de_DE,Term_226_es_ES,Term_226_fr_FR,Term_226_he_IL,Term_226_id_ID,Term_226_ja_JP,Term_226_ko_KR,Term_226_nl_NL,Term_226_pl_PL,Term_226_pt_BR,Term_226_ru_RU,Term_226_uk_UA,Term_226_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_227,Term_227_en_US,Term_227_ar_SA,Term_227_de_DE,Term_227_es_ES,Term_227_fr_FR,Term_227_he_IL,Term_227_id_ID,Term_227_ja_JP,Term_227_ko_KR,Term_227_nl_NL,Term_227_pl_PL,Term_227_pt_BR,Term_227_ru_RU,Term_227_uk_UA,Term_227_zh_CN,KEEP_LATIN,Standard
TERM_228,Term_228_en_US,Term_228_ar_SA,Term_228_de_DE,Term_228_es_ES,Term_228_fr_FR,Term_228_he_IL,Term_228_id_ID,Term_228_ja_JP,Term_228_ko_KR,Term_228_nl_NL,Term_228_pl_PL,Term_228_pt_BR,Term_228_ru_RU,Term_228_uk_UA,Term_228_zh_CN,KEEP_LATIN,Standard
TERM_229,Term_229_en_US,Term_229_ar_SA,Term_229_de_DE,Term_229_es_ES,Term_229_fr_FR,Term_229_he_IL,Term_229_id_ID,Term_229_ja_JP,Term_229_ko_KR,Term_229_nl_NL,Term_229_pl_PL,Term_229_pt_BR,Term_229_ru_RU,Term_229_uk_UA,Term_229_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_230,Term_230_en_US,Term_230_ar_SA,Term_230_de_DE,Term_230_es_ES,Term_230_fr_FR,Term_230_he_IL,Term_230_id_ID,Term_230_ja_JP,Term_230_ko_KR,Term_230_nl_NL,Term_230_pl_PL,Term_230_pt_BR,Term_230_ru_RU,Term_230_uk_UA,Term_230_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_231,Term_231_en_US,Term_231_ar_SA,Term_231_de_DE,Term_231_es_ES,Term_231_fr_FR,Term_231_he_IL,Term_231_id_ID,Term_231_ja_JP,Term_231_ko_KR,Term_231_nl_NL,Term_231_pl_PL,Term_231_pt_BR,Term_231_ru_RU,Term_231_uk_UA,Term_231_zh_CN,KEEP_EXACT,Standard
TERM_232,Term_232_en_US,Term_232_ar_SA,Term_232_de_DE,Term_232_es_ES,Term_232_fr_FR,Term_232_he_IL,Term_232_id_ID,Term_232_ja_JP,Term_232_ko_KR,Term_232_nl_NL,Term_232_pl_PL,Term_232_pt_BR,Term_232_ru_RU,Term_232_uk_UA,Term_232_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_233,Term_233_en_US,Term_233_ar_SA,Term_233_de_DE,Term_233_es_ES,Term_233_fr_FR,Term_233_he_IL,Term_233_id_ID,Term_233_ja_JP,Term_233_ko_KR,Term_233_nl_NL,Term_233_pl_PL,Term_233_pt_BR,Term_233_ru_RU,Term_233_uk_UA,Term_233_zh_CN,KEEP_LATIN,Standard
TERM_234,Term_234_en_US,Term_234_ar_SA,Term_234_de_DE,Term_234_es_ES,Term_234_fr_FR,Term_234_he_IL,Term_234_id_ID,Term_234_ja_JP,Term_234_ko_KR,Term_234_nl_NL,Term_234_pl_PL,Term_234_pt_BR,Term_234_ru_RU,Term_234_uk_UA,Term_234_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_235,Term_235_en_US,Term_235_ar_SA,Term_235_de_DE,Term_235_es_ES,Term_235_fr_FR,Term_235_he_IL,Term_235_id_ID,Term_235_ja_JP,Term_235_ko_KR,Term_235_nl_NL,Term_235_pl_PL,Term_235_pt_BR,Term_235_ru_RU,Term_235_uk_UA,Term_235_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_236,Term_236_en_US,Term_236_ar_SA,Term_236_de_DE,Term_236_es_ES,Term_236_fr_FR,Term_236_he_IL,Term_236_id_ID,Term_236_ja_JP,Term_236_ko_KR,Term_236_nl_NL,Term_236_pl_PL,Term_236_pt_BR,Term_236_ru_RU,Term_236_uk_UA,Term_236_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_237,Term_237_en_US,Term_237_ar_SA,Term_237_de_DE,Term_237_es_ES,Term_237_fr_FR,Term_237_he_IL,Term_237_id_ID,Term_237_ja_JP,Term_237_ko_KR,Term_237_nl_NL,Term_237_pl_PL,Term_237_pt_BR,Term_237_ru_RU,Term_237_uk_UA,Term_237_zh_CN,KEEP_EXACT,Standard
TERM_238,Term_238_en_US,Term_238_ar_SA,Term_238_de_DE,Term_238_es_ES,Term_238_fr_FR,Term_238_he_IL,Term_238_id_ID,Term_238_ja_JP,Term_238_ko_KR,Term_238_nl_NL,Term_238_pl_PL,Term_238_pt_BR,Term_238_ru_RU,Term_238_uk_UA,Term_238_zh_CN,KEEP_LATIN,Standard
TERM_239,Term_239_en_US,Term_239_ar_SA,Term_239_de_DE,Term_239_es_ES,Term_239_fr_FR,Term_239_he_IL,Term_239_id_ID,Term_239_ja_JP,Term_239_ko_KR,Term_239_nl_NL,Term_239_pl_PL,Term_239_pt_BR,Term_239_ru_RU,Term_239_uk_UA,Term_239_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_240,Term_240_en_US,Term_240_ar_SA,Term_240_de_DE,Term_240_es_ES,Term_240_fr_FR,Term_240_he_IL,Term_240_id_ID,Term_240_ja_JP,Term_240_ko_KR,Term_240_nl_NL,Term_240_pl_PL,Term_240_pt_BR,Term_240_ru_RU,Term_240_uk_UA,Term_240_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_241,Term_241_en_US,Term_241_ar_SA,Term_241_de_DE,Term_241_es_ES,Term_241_fr_FR,Term_241_he_IL,Term_241_id_ID,Term_241_ja_JP,Term_241_ko_KR,Term_241_nl_NL,Term_241_pl_PL,Term_241_pt_BR,Term_241_ru_RU,Term_241_uk_UA,Term_241_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_242,Term_242_en_US,Term_242_ar_SA,Term_242_de_DE,Term_242_es_ES,Term_242_fr_FR,Term_242_he_IL,Term_242_id_ID,Term_242_ja_JP,Term_242_ko_KR,Term_242_nl_NL,Term_242_pl_PL,Term_242_pt_BR,Term_242_ru_RU,Term_242_uk_UA,Term_242_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_243,Term_243_en_US,Term_243_ar_SA,Term_243_de_DE,Term_243_es_ES,Term_243_fr_FR,Term_243_he_IL,Term_243_id_ID,Term_243_ja_JP,Term_243_ko_KR,Term_243_nl_NL,Term_243_pl_PL,Term_243_pt_BR,Term_243_ru_RU,Term_243_uk_UA,Term_243_zh_CN,KEEP_EXACT,Standard
TERM_244,Term_244_en_US,Term_244_ar_SA,Term_244_de_DE,Term_244_es_ES,Term_244_fr_FR,Term_244_he_IL,Term_244_id_ID,Term_244_ja_JP,Term_244_ko_KR,Term_244_nl_NL,Term_244_pl_PL,Term_244_pt_BR,Term_244_ru_RU,Term_244_uk_UA,Term_244_zh_CN,KEEP_EXACT,Standard
TERM_245,Term_245_en_US,Term_245_ar_SA,Term_245_de_DE,Term_245_es_ES,Term_245_fr_FR,Term_245_he_IL,Term_245_id_ID,Term_245_ja_JP,Term_245_ko_KR,Term_245_nl_NL,Term_245_pl_PL,Term_245_pt_BR,Term_245_ru_RU,Term_245_uk_UA,Term_245_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_246,Term_246_en_US,Term_246_ar_SA,Term_246_de_DE,Term_246_es_ES,Term_246_fr_FR,Term_246_he_IL,Term_246_id_ID,Term_246_ja_JP,Term_246_ko_KR,Term_246_nl_NL,Term_246_pl_PL,Term_246_pt_BR,Term_246_ru_RU,Term_246_uk_UA,Term_246_zh_CN,KEEP_EXACT,Standard
TERM_247,Term_247_en_US,Term_247_ar_SA,Term_247_de_DE,Term_247_es_ES,Term_247_fr_FR,Term_247_he_IL,Term_247_id_ID,Term_247_ja_JP,Term_247_ko_KR,Term_247_nl_NL,Term_247_pl_PL,Term_247_pt_BR,Term_247_ru_RU,Term_247_uk_UA,Term_247_zh_CN,KEEP_EXACT,Standard
TERM_248,Term_248_en_US,Term_248_ar_SA,Term_248_de_DE,Term_248_es_ES,Term_248_fr_FR,Term_248_he_IL,Term_248_id_ID,Term_248_ja_JP,Term_248_ko_KR,Term_248_nl_NL,Term_248_pl_PL,Term_248_pt_BR,Term_248_ru_RU,Term_248_uk_UA,Term_248_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_249,Term_249_en_US,Term_249_ar_SA,Term_249_de_DE,Term_249_es_ES,Term_249_fr_FR,Term_249_he_IL,Term_249_id_ID,Term_249_ja_JP,Term_249_ko_KR,Term_249_nl_NL,Term_249_pl_PL,Term_249_pt_BR,Term_249_ru_RU,Term_249_uk_UA,Term_249_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_250,Term_250_en_US,Term_250_ar_SA,Term_250_de_DE,Term_250_es_ES,Term_250_fr_FR,Term_250_he_IL,Term_250_id_ID,Term_250_ja_JP,Term_250_ko_KR,Term_250_nl_NL,Term_250_pl_PL,Term_250_pt_BR,Term_250_ru_RU,Term_250_uk_UA,Term_250_zh_CN,KEEP_LATIN,Standard
TERM_251,Term_251_en_US,Term_251_ar_SA,Term_251_de_DE,Term_251_es_ES,Term_251_fr_FR,Term_251_he_IL,Term_251_id_ID,Term_251_ja_JP,Term_251_ko_KR,Term_251_nl_NL,Term_251_pl_PL,Term_251_pt_BR,Term_251_ru_RU,Term_251_uk_UA,Term_251_zh_CN,KEEP_EXACT,Standard
TERM_252,Term_252_en_US,Term_252_ar_SA,Term_252_de_DE,Term_252_es_ES,Term_252_fr_FR,Term_252_he_IL,Term_252_id_ID,Term_252_ja_JP,Term_252_ko_KR,Term_252_nl_NL,Term_252_pl_PL,Term_252_pt_BR,Term_252_ru_RU,Term_252_uk_UA,Term_252_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_253,Term_253_en_US,Term_253_ar_SA,Term_253_de_DE,Term_253_es_ES,Term_253_fr_FR,Term_253_he_IL,Term_253_id_ID,Term_253_ja_JP,Term_253_ko_KR,Term_253_nl_NL,Term_253_pl_PL,Term_253_pt_BR,Term_253_ru_RU,Term_253_uk_UA,Term_253_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_254,Term_254_en_US,Term_254_ar_SA,Term_254_de_DE,Term_254_es_ES,Term_254_fr_FR,Term_254_he_IL,Term_254_id_ID,Term_254_ja_JP,Term_254_ko_KR,Term_254_nl_NL,Term_254_pl_PL,Term_254_pt_BR,Term_254_ru_RU,Term_254_uk_UA,Term_254_zh_CN,KEEP_EXACT,Standard
TERM_255,Term_255_en_US,Term_255_ar_SA,Term_255_de_DE,Term_255_es_ES,Term_255_fr_FR,Term_255_he_IL,Term_255_id_ID,Term_255_ja_JP,Term_255_ko_KR,Term_255_nl_NL,Term_255_pl_PL,Term_255_pt_BR,Term_255_ru_RU,Term_255_uk_UA,Term_255_zh_CN,KEEP_LATIN,Standard
TERM_256,Term_256_en_US,Term_256_ar_SA,Term_256_de_DE,Term_256_es_ES,Term_256_fr_FR,Term_256_he_IL,Term_256_id_ID,Term_256_ja_JP,Term_256_ko_KR,Term_256_nl_NL,Term_256_pl_PL,Term_256_pt_BR,Term_256_ru_RU,Term_256_uk_UA,Term_256_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_257,Term_257_en_US,Term_257_ar_SA,Term_257_de_DE,Term_257_es_ES,Term_257_fr_FR,Term_257_he_IL,Term_257_id_ID,Term_257_ja_JP,Term_257_ko_KR,Term_257_nl_NL,Term_257_pl_PL,Term_257_pt_BR,Term_257_ru_RU,Term_257_uk_UA,Term_257_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_258,Term_258_en_US,Term_258_ar_SA,Term_258_de_DE,Term_258_es_ES,Term_258_fr_FR,Term_258_he_IL,Term_258_id_ID,Term_258_ja_JP,Term_258_ko_KR,Term_258_nl_NL,Term_258_pl_PL,Term_258_pt_BR,Term_258_ru_RU,Term_258_uk_UA,Term_258_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_259,Term_259_en_US,Term_259_ar_SA,Term_259_de_DE,Term_259_es_ES,Term_259_fr_FR,Term_259_he_IL,Term_259_id_ID,Term_259_ja_JP,Term_259_ko_KR,Term_259_nl_NL,Term_259_pl_PL,Term_259_pt_BR,Term_259_ru_RU,Term_259_uk_UA,Term_259_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_260,Term_260_en_US,Term_260_ar_SA,Term_260_de_DE,Term_260_es_ES,Term_260_fr_FR,Term_260_he_IL,Term_260_id_ID,Term_260_ja_JP,Term_260_ko_KR,Term_260_nl_NL,Term_260_pl_PL,Term_260_pt_BR,Term_260_ru_RU,Term_260_uk_UA,Term_260_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_261,Term_261_en_US,Term_261_ar_SA,Term_261_de_DE,Term_261_es_ES,Term_261_fr_FR,Term_261_he_IL,Term_261_id_ID,Term_261_ja_JP,Term_261_ko_KR,Term_261_nl_NL,Term_261_pl_PL,Term_261_pt_BR,Term_261_ru_RU,Term_261_uk_UA,Term_261_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_262,Term_262_en_US,Term_262_ar_SA,Term_262_de_DE,Term_262_es_ES,Term_262_fr_FR,Term_262_he_IL,Term_262_id_ID,Term_262_ja_JP,Term_262_ko_KR,Term_262_nl_NL,Term_262_pl_PL,Term_262_pt_BR,Term_262_ru_RU,Term_262_uk_UA,Term_262_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_263,Term_263_en_US,Term_263_ar_SA,Term_263_de_DE,Term_263_es_ES,Term_263_fr_FR,Term_263_he_IL,Term_263_id_ID,Term_263_ja_JP,Term_263_ko_KR,Term_263_nl_NL,Term_263_pl_PL,Term_263_pt_BR,Term_263_ru_RU,Term_263_uk_UA,Term_263_zh_CN,KEEP_LATIN,Standard
TERM_264,Term_264_en_US,Term_264_ar_SA,Term_264_de_DE,Term_264_es_ES,Term_264_fr_FR,Term_264_he_IL,Term_264_id_ID,Term_264_ja_JP,Term_264_ko_KR,Term_264_nl_NL,Term_264_pl_PL,Term_264_pt_BR,Term_264_ru_RU,Term_264_uk_UA,Term_264_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_265,Term_265_en_US,Term_265_ar_SA,Term_265_de_DE,Term_265_es_ES,Term_265_fr_FR,Term_265_he_IL,Term_265_id_ID,Term_265_ja_JP,Term_265_ko_KR,Term_265_nl_NL,Term_265_pl_PL,Term_265_pt_BR,Term_265_ru_RU,Term_265_uk_UA,Term_265_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_266,Term_266_en_US,Term_266_ar_SA,Term_266_de_DE,Term_266_es_ES,Term_266_fr_FR,Term_266_he_IL,Term_266_id_ID,Term_266_ja_JP,Term_266_ko_KR,Term_266_nl_NL,Term_266_pl_PL,Term_266_pt_BR,Term_266_ru_RU,Term_266_uk_UA,Term_266_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_267,Term_267_en_US,Term_267_ar_SA,Term_267_de_DE,Term_267_es_ES,Term_267_fr_FR,Term_267_he_IL,Term_267_id_ID,Term_267_ja_JP,Term_267_ko_KR,Term_267_nl_NL,Term_267_pl_PL,Term_267_pt_BR,Term_267_ru_RU,Term_267_uk_UA,Term_267_zh_CN,KEEP_LATIN,Standard
TERM_268,Term_268_en_US,Term_268_ar_SA,Term_268_de_DE,Term_268_es_ES,Term_268_fr_FR,Term_268_he_IL,Term_268_id_ID,Term_268_ja_JP,Term_268_ko_KR,Term_268_nl_NL,Term_268_pl_PL,Term_268_pt_BR,Term_268_ru_RU,Term_268_uk_UA,Term_268_zh_CN,KEEP_LATIN,Standard
TERM_269,Term_269_en_US,Term_269_ar_SA,Term_269_de_DE,Term_269_es_ES,Term_269_fr_FR,Term_269_he_IL,Term_269_id_ID,Term_269_ja_JP,Term_269_ko_KR,Term_269_nl_NL,Term_269_pl_PL,Term_269_pt_BR,Term_269_ru_RU,Term_269_uk_UA,Term_269_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_270,Term_270_en_US,Term_270_ar_SA,Term_270_de_DE,Term_270_es_ES,Term_270_fr_FR,Term_270_he_IL,Term_270_id_ID,Term_270_ja_JP,Term_270_ko_KR,Term_270_nl_NL,Term_270_pl_PL,Term_270_pt_BR,Term_270_ru_RU,Term_270_uk_UA,Term_270_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_271,Term_271_en_US,Term_271_ar_SA,Term_271_de_DE,Term_271_es_ES,Term_271_fr_FR,Term_271_he_IL,Term_271_id_ID,Term_271_ja_JP,Term_271_ko_KR,Term_271_nl_NL,Term_271_pl_PL,Term_271_pt_BR,Term_271_ru_RU,Term_271_uk_UA,Term_271_zh_CN,KEEP_EXACT,Standard
TERM_272,Term_272_en_US,Term_272_ar_SA,Term_272_de_DE,Term_272_es_ES,Term_272_fr_FR,Term_272_he_IL,Term_272_id_ID,Term_272_ja_JP,Term_272_ko_KR,Term_272_nl_NL,Term_272_pl_PL,Term_272_pt_BR,Term_272_ru_RU,Term_272_uk_UA,Term_272_zh_CN,KEEP_LATIN,Standard
TERM_273,Term_273_en_US,Term_273_ar_SA,Term_273_de_DE,Term_273_es_ES,Term_273_fr_FR,Term_273_he_IL,Term_273_id_ID,Term_273_ja_JP,Term_273_ko_KR,Term_273_nl_NL,Term_273_pl_PL,Term_273_pt_BR,Term_273_ru_RU,Term_273_uk_UA,Term_273_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_274,Term_274_en_US,Term_274_ar_SA,Term_274_de_DE,Term_274_es_ES,Term_274_fr_FR,Term_274_he_IL,Term_274_id_ID,Term_274_ja_JP,Term_274_ko_KR,Term_274_nl_NL,Term_274_pl_PL,Term_274_pt_BR,Term_274_ru_RU,Term_274_uk_UA,Term_274_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_275,Term_275_en_US,Term_275_ar_SA,Term_275_de_DE,Term_275_es_ES,Term_275_fr_FR,Term_275_he_IL,Term_275_id_ID,Term_275_ja_JP,Term_275_ko_KR,Term_275_nl_NL,Term_275_pl_PL,Term_275_pt_BR,Term_275_ru_RU,Term_275_uk_UA,Term_275_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_276,Term_276_en_US,Term_276_ar_SA,Term_276_de_DE,Term_276_es_ES,Term_276_fr_FR,Term_276_he_IL,Term_276_id_ID,Term_276_ja_JP,Term_276_ko_KR,Term_276_nl_NL,Term_276_pl_PL,Term_276_pt_BR,Term_276_ru_RU,Term_276_uk_UA,Term_276_zh_CN,KEEP_EXACT,Standard
TERM_277,Term_277_en_US,Term_277_ar_SA,Term_277_de_DE,Term_277_es_ES,Term_277_fr_FR,Term_277_he_IL,Term_277_id_ID,Term_277_ja_JP,Term_277_ko_KR,Term_277_nl_NL,Term_277_pl_PL,Term_277_pt_BR,Term_277_ru_RU,Term_277_uk_UA,Term_277_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_278,Term_278_en_US,Term_278_ar_SA,Term_278_de_DE,Term_278_es_ES,Term_278_fr_FR,Term_278_he_IL,Term_278_id_ID,Term_278_ja_JP,Term_278_ko_KR,Term_278_nl_NL,Term_278_pl_PL,Term_278_pt_BR,Term_278_ru_RU,Term_278_uk_UA,Term_278_zh_CN,KEEP_LATIN,Standard
TERM_279,Term_279_en_US,Term_279_ar_SA,Term_279_de_DE,Term_279_es_ES,Term_279_fr_FR,Term_279_he_IL,Term_279_id_ID,Term_279_ja_JP,Term_279_ko_KR,Term_279_nl_NL,Term_279_pl_PL,Term_279_pt_BR,Term_279_ru_RU,Term_279_uk_UA,Term_279_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_280,Term_280_en_US,Term_280_ar_SA,Term_280_de_DE,Term_280_es_ES,Term_280_fr_FR,Term_280_he_IL,Term_280_id_ID,Term_280_ja_JP,Term_280_ko_KR,Term_280_nl_NL,Term_280_pl_PL,Term_280_pt_BR,Term_280_ru_RU,Term_280_uk_UA,Term_280_zh_CN,KEEP_EXACT,Standard
TERM_281,Term_281_en_US,Term_281_ar_SA,Term_281_de_DE,Term_281_es_ES,Term_281_fr_FR,Term_281_he_IL,Term_281_id_ID,Term_281_ja_JP,Term_281_ko_KR,Term_281_nl_NL,Term_281_pl_PL,Term_281_pt_BR,Term_281_ru_RU,Term_281_uk_UA,Term_281_zh_CN,KEEP_EXACT,Standard
TERM_282,Term_282_en_US,Term_282_ar_SA,Term_282_de_DE,Term_282_es_ES,Term_282_fr_FR,Term_282_he_IL,Term_282_id_ID,Term_282_ja_JP,Term_282_ko_KR,Term_282_nl_NL,Term_282_pl_PL,Term_282_pt_BR,Term_282_ru_RU,Term_282_uk_UA,Term_282_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_283,Term_283_en_US,Term_283_ar_SA,Term_283_de_DE,Term_283_es_ES,Term_283_fr_FR,Term_283_he_IL,Term_283_id_ID,Term_283_ja_JP,Term_283_ko_KR,Term_283_nl_NL,Term_283_pl_PL,Term_283_pt_BR,Term_283_ru_RU,Term_283_uk_UA,Term_283_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_284,Term_284_en_US,Term_284_ar_SA,Term_284_de_DE,Term_284_es_ES,Term_284_fr_FR,Term_284_he_IL,Term_284_id_ID,Term_284_ja_JP,Term_284_ko_KR,Term_284_nl_NL,Term_284_pl_PL,Term_284_pt_BR,Term_284_ru_RU,Term_284_uk_UA,Term_284_zh_CN,KEEP_LATIN,Standard
TERM_285,Term_285_en_US,Term_285_ar_SA,Term_285_de_DE,Term_285_es_ES,Term_285_fr_FR,Term_285_he_IL,Term_285_id_ID,Term_285_ja_JP,Term_285_ko_KR,Term_285_nl_NL,Term_285_pl_PL,Term_285_pt_BR,Term_285_ru_RU,Term_285_uk_UA,Term_285_zh_CN,KEEP_LATIN,Standard
TERM_286,Term_286_en_US,Term_286_ar_SA,Term_286_de_DE,Term_286_es_ES,Term_286_fr_FR,Term_286_he_IL,Term_286_id_ID,Term_286_ja_JP,Term_286_ko_KR,Term_286_nl_NL,Term_286_pl_PL,Term_286_pt_BR,Term_286_ru_RU,Term_286_uk_UA,Term_286_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_287,Term_287_en_US,Term_287_ar_SA,Term_287_de_DE,Term_287_es_ES,Term_287_fr_FR,Term_287_he_IL,Term_287_id_ID,Term_287_ja_JP,Term_287_ko_KR,Term_287_nl_NL,Term_287_pl_PL,Term_287_pt_BR,Term_287_ru_RU,Term_287_uk_UA,Term_287_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_288,Term_288_en_US,Term_288_ar_SA,Term_288_de_DE,Term_288_es_ES,Term_288_fr_FR,Term_288_he_IL,Term_288_id_ID,Term_288_ja_JP,Term_288_ko_KR,Term_288_nl_NL,Term_288_pl_PL,Term_288_pt_BR,Term_288_ru_RU,Term_288_uk_UA,Term_288_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_289,Term_289_en_US,Term_289_ar_SA,Term_289_de_DE,Term_289_es_ES,Term_289_fr_FR,Term_289_he_IL,Term_289_id_ID,Term_289_ja_JP,Term_289_ko_KR,Term_289_nl_NL,Term_289_pl_PL,Term_289_pt_BR,Term_289_ru_RU,Term_289_uk_UA,Term_289_zh_CN,KEEP_EXACT,Standard
TERM_290,Term_290_en_US,Term_290_ar_SA,Term_290_de_DE,Term_290_es_ES,Term_290_fr_FR,Term_290_he_IL,Term_290_id_ID,Term_290_ja_JP,Term_290_ko_KR,Term_290_nl_NL,Term_290_pl_PL,Term_290_pt_BR,Term_290_ru_RU,Term_290_uk_UA,Term_290_zh_CN,KEEP_EXACT,Standard
TERM_291,Term_291_en_US,Term_291_ar_SA,Term_291_de_DE,Term_291_es_ES,Term_291_fr_FR,Term_291_he_IL,Term_291_id_ID,Term_291_ja_JP,Term_291_ko_KR,Term_291_nl_NL,Term_291_pl_PL,Term_291_pt_BR,Term_291_ru_RU,Term_291_uk_UA,Term_291_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_292,Term_292_en_US,Term_292_ar_SA,Term_292_de_DE,Term_292_es_ES,Term_292_fr_FR,Term_292_he_IL,Term_292_id_ID,Term_292_ja_JP,Term_292_ko_KR,Term_292_nl_NL,Term_292_pl_PL,Term_292_pt_BR,Term_292_ru_RU,Term_292_uk_UA,Term_292_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_293,Term_293_en_US,Term_293_ar_SA,Term_293_de_DE,Term_293_es_ES,Term_293_fr_FR,Term_293_he_IL,Term_293_id_ID,Term_293_ja_JP,Term_293_ko_KR,Term_293_nl_NL,Term_293_pl_PL,Term_293_pt_BR,Term_293_ru_RU,Term_293_uk_UA,Term_293_zh_CN,KEEP_EXACT,Standard
TERM_294,Term_294_en_US,Term_294_ar_SA,Term_294_de_DE,Term_294_es_ES,Term_294_fr_FR,Term_294_he_IL,Term_294_id_ID,Term_294_ja_JP,Term_294_ko_KR,Term_294_nl_NL,Term_294_pl_PL,Term_294_pt_BR,Term_294_ru_RU,Term_294_uk_UA,Term_294_zh_CN,TRANSLITERATE_WITH_REVIEW,Standard
TERM_295,Term_295_en_US,Term_295_ar_SA,Term_295_de_DE,Term_295_es_ES,Term_295_fr_FR,Term_295_he_IL,Term_295_id_ID,Term_295_ja_JP,Term_295_ko_KR,Term_295_nl_NL,Term_295_pl_PL,Term_295_pt_BR,Term_295_ru_RU,Term_295_uk_UA,Term_295_zh_CN,TRANSLATE_MEANING_KEEP_ID,Standard
TERM_296,Term_296_en_US,Term_296_ar_SA,Term_296_de_DE,Term_296_es_ES,Term_296_fr_FR,Term_296_he_IL,Term_296_id_ID,Term_296_ja_JP,Term_296_ko_KR,Term_296_nl_NL,Term_296_pl_PL,Term_296_pt_BR,Term_296_ru_RU,Term_296_uk_UA,Term_296_zh_CN,DRAFT_TRANSLATION_LOCK,Standard
TERM_297,Term_297_en_US,Term_297_ar_SA,Term_297_de_DE,Term_297_es_ES,Term_297_fr_FR,Term_297_he_IL,Term_297_id_ID,Term_297_ja_JP,Term_297_ko_KR,Term_297_nl_NL,Term_297_pl_PL,Term_297_pt_BR,Term_297_ru_RU,Term_297_uk_UA,Term_297_zh_CN,KEEP_EXACT,Standard
TERM_298,Term_298_en_US,Term_298_ar_SA,Term_298_de_DE,Term_298_es_ES,Term_298_fr_FR,Term_298_he_IL,Term_298_id_ID,Term_298_ja_JP,Term_298_ko_KR,Term_298_nl_NL,Term_298_pl_PL,Term_298_pt_BR,Term_298_ru_RU,Term_298_uk_UA,Term_298_zh_CN,KEEP_LATIN,Standard
TERM_299,Term_299_en_US,Term_299_ar_SA,Term_299_de_DE,Term_299_es_ES,Term_299_fr_FR,Term_299_he_IL,Term_299_id_ID,Term_299_ja_JP,Term_299_ko_KR,Term_299_nl_NL,Term_299_pl_PL,Term_299_pt_BR,Term_299_ru_RU,Term_299_uk_UA,Term_299_zh_CN,KEEP_EXACT,Standard
