release_set,packet_id,article_id,loc_namespace,loc_id,locale,status,surface,title,scanner_short,codex_short,audio_subtitle,terminal_summary,field_note,notes
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_en_US,en_US,source_authority,terminal,No Clean Ending Dossier,Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_ar_SA,ar_SA,draft_machine_or_llm,terminal,[AR] No Clean Ending Dossier,[AR] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[AR] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[AR] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[AR] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[AR] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,RTL_DRAFT_REVIEW_REQUIRED
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_de_DE,de_DE,draft_machine_or_llm,terminal,[DE] No Clean Ending Dossier,[DE] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[DE] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[DE] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[DE] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[DE] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_es_ES,es_ES,draft_machine_or_llm,terminal,[ES] No Clean Ending Dossier,[ES] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[ES] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[ES] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[ES] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[ES] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_fr_FR,fr_FR,draft_machine_or_llm,terminal,[FR] No Clean Ending Dossier,[FR] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[FR] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[FR] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[FR] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[FR] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_he_IL,he_IL,draft_machine_or_llm,terminal,[HE] No Clean Ending Dossier,[HE] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[HE] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[HE] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[HE] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[HE] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,RTL_DRAFT_REVIEW_REQUIRED
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_id_ID,id_ID,draft_machine_or_llm,terminal,[ID] No Clean Ending Dossier,[ID] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[ID] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[ID] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[ID] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[ID] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_ja_JP,ja_JP,draft_machine_or_llm,terminal,[JA] No Clean Ending Dossier,[JA] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[JA] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[JA] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[JA] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[JA] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,CJK glyph risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_ko_KR,ko_KR,draft_machine_or_llm,terminal,[KO] No Clean Ending Dossier,[KO] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[KO] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[KO] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[KO] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[KO] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,CJK glyph risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_nl_NL,nl_NL,draft_machine_or_llm,terminal,[NL] No Clean Ending Dossier,[NL] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[NL] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[NL] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[NL] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[NL] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_pl_PL,pl_PL,draft_machine_or_llm,terminal,[PL] No Clean Ending Dossier,[PL] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[PL] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[PL] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[PL] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[PL] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_pt_BR,pt_BR,draft_machine_or_llm,terminal,[PT] No Clean Ending Dossier,[PT] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[PT] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[PT] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[PT] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[PT] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_ru_RU,ru_RU,draft_machine_or_llm,terminal,No Clean Ending Dossier,Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Дип Рич operational log. Corrupted.,"The following recovered data packet outlines severe procedural failure. Дип Рич Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Мародер analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Атлас-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_uk_UA,uk_UA,draft_machine_or_llm,terminal,[UK] No Clean Ending Dossier,[UK] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[UK] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[UK] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[UK] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[UK] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P438_NO_CLEAN_ENDING_DOSSIER,P438_NO_CLEAN_ENDING_DOSSIER_ART,LORE_APPLIED,P438_NO_CLEAN_ENDING_DOSSIER_zh_CN,zh_CN,draft_machine_or_llm,terminal,[ZH] No Clean Ending Dossier,[ZH] Data fragment P438_NO_CLEAN_ENDING_DOSSIER. Deep Reach operational log. Corrupted.,"[ZH] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for No Clean Ending Dossier: The physical evidence shows severe degradation. Do not trust the corporate summary.",[ZH] Playback: No Clean Ending Dossier. Proceed with caution. Lien deduction active.,[ZH] CORP_LOG_ENTRY: No Clean Ending Dossier. Geotechnical cascade cited. Asset retention prioritized.,[ZH] MARAUDER SCRATCH: Don't buy their story on No Clean Ending Dossier. They sealed the bulkheads on purpose. Cut the power and move.,CJK glyph risk
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_en_US,en_US,source_authority,terminal,Final Severance Mercy Theft,Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ar_SA,ar_SA,draft_machine_or_llm,terminal,[AR] Final Severance Mercy Theft,[AR] Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"[AR] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",[AR] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,[AR] CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,[AR] MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,RTL_DRAFT_REVIEW_REQUIRED
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_de_DE,de_DE,draft_machine_or_llm,terminal,[DE] Final Severance Mercy Theft,[DE] Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"[DE] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",[DE] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,[DE] CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,[DE] MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,Expansion risk
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_es_ES,es_ES,draft_machine_or_llm,terminal,[ES] Final Severance Mercy Theft,[ES] Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"[ES] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",[ES] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,[ES] CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,[ES] MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_fr_FR,fr_FR,draft_machine_or_llm,terminal,[FR] Final Severance Mercy Theft,[FR] Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"[FR] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",[FR] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,[FR] CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,[FR] MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,
RS112,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_ART,LORE_APPLIED,P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT_he_IL,he_IL,draft_machine_or_llm,terminal,[HE] Final Severance Mercy Theft,[HE] Data fragment P439_FINAL_QUESTION_SEVERANCE_MERCY_THEFT. Deep Reach operational log. Corrupted.,"[HE] The following recovered data packet outlines severe procedural failure. Deep Reach Extraterrestrial Development Combine asserts that all actions were taken in strict accordance with the Xenon-Omega substrate retention policy. The worker fatalities were categorized as expected material depreciation within a 4.8 tonne-window operating margin. Marauder analysis contradicts this entirely. Local recovery personnel discovered that habitat infrastructure was intentionally rerouted to preserve Atlas-6 operational autonomy. The acoustic relays confirm a sustained pressure variance that was ignored by the primary command node to avoid delaying the Seed Program launch schedule. Your contract demands you extract these logs to settle your Keelmark Mutual lien, despite the obvious blue debt contamination risks. Specific context for Final Severance Mercy Theft: The physical evidence shows severe degradation. Do not trust the corporate summary.",[HE] Playback: Final Severance Mercy Theft. Proceed with caution. Lien deduction active.,[HE] CORP_LOG_ENTRY: Final Severance Mercy Theft. Geotechnical cascade cited. Asset retention prioritized.,[HE] MARAUDER SCRATCH: Don't buy their story on Final Severance Mercy Theft. They sealed the bulkheads on purpose. Cut the power and move.,RTL_DRAFT_REVIEW_REQUIRED
