triage_id,route_priority,owner_lane,asset_family,owner_scope,asset_path,reference_file_count,reference_token_count,first_reference_paths,evidence_trigger,required_next_owner,do_not_do,status,evidence_class,evidence_boundary
GUID_TRIAGE_0677,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Bootstrap/M_Bootstrap_Cyan.mat,8,88,Assets/_Project/Scenes/00_BOOTSTRAP.unity|Assets/_Recovery/0 (11).unity|Assets/_Recovery/0 (14).unity|Assets/_Recovery/0 (15).unity|Assets/_Recovery/0 (18).unity|Assets/_Recovery/0 (19).unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0678,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Bootstrap/M_Bootstrap_DimTeal.mat,8,224,Assets/_Project/Scenes/00_BOOTSTRAP.unity|Assets/_Recovery/0 (11).unity|Assets/_Recovery/0 (14).unity|Assets/_Recovery/0 (15).unity|Assets/_Recovery/0 (18).unity|Assets/_Recovery/0 (19).unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0679,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Bootstrap/M_Bootstrap_Panel.mat,8,8,Assets/_Project/Scenes/00_BOOTSTRAP.unity|Assets/_Recovery/0 (11).unity|Assets/_Recovery/0 (14).unity|Assets/_Recovery/0 (15).unity|Assets/_Recovery/0 (18).unity|Assets/_Recovery/0 (19).unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0680,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/_PROLOGUE_CONTENT/Textures/Planets/pLANET/Mat_HectonClouds.mat,2,2,Assets/_Project/Scenes/01_ORBIT.unity|Assets/_Project/_PROLOGUE_CONTENT/Prefabs/oblaka_gekton8.prefab,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0681,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/_PROLOGUE_CONTENT/Textures/Planets/pLANET/Mat_HectonSurface.mat,2,4,Assets/_Project/Scenes/01_ORBIT.unity|Assets/_Project/_PROLOGUE_CONTENT/Prefabs/Hecton8_Surface.prefab,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0682,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/MAT_SargassumFoamDamping.mat,2,2,Assets/_Project/Prefabs/Ocean_Crest.prefab|Assets/_Recovery/0 (13).unity,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0683,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/MAT_SargassumOilFilm.mat,2,2,Assets/_Project/Prefabs/Ocean_Crest.prefab|Assets/_Recovery/0 (13).unity,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0684,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/MAT_SargassumWaveDamping.mat,2,2,Assets/_Project/Prefabs/Ocean_Crest.prefab|Assets/_Recovery/0 (13).unity,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0685,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Art/Materials/VFX/MAT_OrbitalDropReentryPlasma.mat,1,1,Assets/_Project/Scenes/01_ORBIT.unity,SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0686,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Materials/Menu/MAT_Menu_Amber_1428.mat,1,3,Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0687,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Materials/Menu/MAT_Menu_Cyan_1428.mat,1,6,Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0688,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Materials/Menu/MAT_Menu_Glass_1428.mat,1,1,Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0689,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Materials/Menu/MAT_Menu_Hull_1428.mat,1,3,Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0690,P1_SCENE_ROUTE_REVIEW,asset_route_assignment_owner,material,FIRST_PARTY_PROJECT,Assets/_Project/Materials/Menu/MAT_Menu_Slate_1428.mat,1,1,Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|MATERIAL_READBACK_REVIEW,ROUTE_OWNER_ASSIGNMENT_PENDING,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_CREST_WRAPPER_OR_MATERIAL_CLONE,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0691,P1_SCENE_ROUTE_REVIEW,mesh_prefab_model_owner,model_mesh_source,THIRD_PARTY_FEEL,Assets/Feel/MMTools/Demos/MMGhostCamera/Models/MMGhostCameraCity.fbx,1,19,Assets/Feel/MMTools/Demos/MMGhostCamera/MMGhostCameraDemo.unity,SCENE_REACHABLE|MODEL_ROUTE_REVIEW|THIRD_PARTY_FEEL|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,ASSET_OWNER_22_OR_25_PREFAB_MODEL_LOD_COLLIDER,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0692,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Audio/PFB_SpatialAudioManagerRoot.prefab,18,234,Assets/_Project/Scenes/00_BOOTSTRAP.unity|Assets/_Recovery/0 (1).unity|Assets/_Recovery/0 (10).unity|Assets/_Recovery/0 (11).unity|Assets/_Recovery/0 (14).unity|Assets/_Recovery/0 (15).unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0693,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Rocks/Forest_Rock_Shelf.prefab,3,831,Assets/GPUInstancer/PrototypeData/Prefab/Forest_Rock_Shelf_1432492.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_rock_cluster_medium.asset|Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0694,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Rocks/Mossy_Forest_Rock.prefab,3,1537,Assets/GPUInstancer/PrototypeData/Prefab/Mossy_Forest_Rock_1432514.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_rock_small_floor.asset|Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0695,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/Rocks/Rock_Skala.prefab,3,469,Assets/GPUInstancer/PrototypeData/Prefab/Rock_Skala_1432580.asset|Assets/_Project/Data/World/ProceduralFamilies/ProceduralFamily_family_rock_cluster_medium.asset|Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0696,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,THIRD_PARTY_FEEL,Assets/Feel/MMTools/Demos/MMSceneLoading/LoadingTester.prefab,2,36,Assets/Feel/MMTools/Demos/MMSceneLoading/MMSceneLoadingDemoSceneA.unity|Assets/Feel/MMTools/Demos/MMSceneLoading/MMSceneLoadingDemoSceneB.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW|THIRD_PARTY_FEEL|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0697,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,THIRD_PARTY_FEEL,Assets/Feel/MMTools/Demos/MMSceneLoading/SceneStartsTester.prefab,2,28,Assets/Feel/MMTools/Demos/MMSceneLoading/MMSceneLoadingDemoSceneA.unity|Assets/Feel/MMTools/Demos/MMSceneLoading/MMSceneLoadingDemoSceneB.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW|THIRD_PARTY_FEEL|SOURCE_DEMO_PROXY_OR_PLACEHOLDER_PATH,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0698,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,NON_PROJECT_ASSETS_PATH,Assets/ScifiFacility/Prefabs/structural/floor/floor_part_01.prefab,2,82,Assets/ScifiFacility/Prefabs/props/details/controlpanels/controlpanel_15.prefab|Assets/_Project/Scenes/01_MAIN_MENU.unity,SCENE_REACHABLE|BOOT_OR_MENU_SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0699,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/GasGiant_Aegir.prefab,1,15,Assets/_Project/Scenes/01_ORBIT.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0700,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka1.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0701,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka2.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0702,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Arka_1_stonhenzh.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0703,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_blin_plosk_5_na_5_.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0704,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolder_1.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0705,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Bolder_2.prefab,1,13,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0706,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolshaya_gorizontalnaya.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0707,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_donnaya_kucha.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
GUID_TRIAGE_0708,P1_SCENE_ROUTE_REVIEW,prefab_scene_route_owner,prefab,FIRST_PARTY_PROJECT,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kam_s_kuchk_3-3-1.5_.prefab,1,12,Assets/_Project/Scenes/XXX_SANDBOX.unity,SCENE_REACHABLE|PREFAB_SCENE_ROUTE_REVIEW,ASSET_OWNER_22_OR_25_PREFAB_SCENE_ROUTE,NO_ASSETS_MUTATION_FROM_STATIC_TRIAGE|NO_RAW_YAML_PATCH|NO_RUNTIME_ACCEPTANCE_CLAIM|NO_PREFAB_SAVE_OR_APPLY_WITHOUT_UNITY_OWNER,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_NO_IMPORT_RUNTIME_VISUAL_OR_AUDIO_PROOF
