triage_id,action_bucket,asset_family,owner_scope,asset_path,asset_extension,file_size_bytes,meta_importer,policy_flags,required_next_owner,allowed_next_step,forbidden_next_step,status,evidence_class,evidence_boundary
UNREF_GUID_2988,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Subtract.png,.png,1934,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2989,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Contrast.png,.png,1933,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2990,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/SimpleForm.png,.png,1931,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2991,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Subtract.png,.png,1931,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2992,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Contrast.png,.png,1929,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2993,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Erosion.png,.png,1921,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2994,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Front.png,.png,1921,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2995,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Remove.png,.png,1919,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2996,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/HeightIn.png,.png,1917,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2997,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/Preview.png,.png,1916,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2998,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/HeightIn.png,.png,1910,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_2999,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/HeightsIn.png,.png,1910,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3000,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Erosion.png,.png,1906,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3001,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/FunctionOutput.png,.png,1903,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3002,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportMid.png,.png,1903,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3003,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid.png,.png,1900,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3004,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/pro/ExportMid_pressed.png,.png,1900,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3005,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/FunctionOut.png,.png,1899,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3006,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/MapMagic/PinButtons/ExportMid_pressed.png,.png,1899,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3007,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/PortalIn.png,.png,1889,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3008,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/FunctionOut.png,.png,1882,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3009,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/FunctionOutput.png,.png,1882,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3010,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/PortalIn.png,.png,1881,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3011,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Import.png,.png,1870,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3012,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Import.png,.png,1867,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3013,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Parallax.png,.png,1867,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3014,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/GrassOut.png,.png,1861,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3015,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/AnyIn.png,.png,1861,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3016,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/AnyIn.png,.png,1859,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3017,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Random.png,.png,1855,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3018,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Parallax.png,.png,1848,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3019,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/Slide.png,.png,1847,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3020,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Cavity.png,.png,1817,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3021,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/pro/GrassOut.png,.png,1817,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3022,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Blend.png,.png,1808,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
UNREF_GUID_3023,VENDOR_OR_LEGACY_UNREFERENCED_REVIEW,texture,NON_PROJECT_ASSETS_PATH,Assets/MapMagic/Core/Editor/Resources/GeneratorIcons/Sediment.png,.png,1804,TextureImporter,NON_PROJECT_ASSETS_PATH|UNREFERENCED_STATIC_ASSET,THIRD_PARTY_INTEGRITY_OR_LEGACY_QUARANTINE_OWNER,OWNER_REVIEW_ONLY_NO_DELETION_FROM_THIS_STATIC_TRIAGE,NO_DELETE_NO_META_DELETE_NO_ASSETS_MUTATION_NO_IMPORT_RUNTIME_OR_VISUAL_ACCEPTANCE_CLAIM,PENDING_VERIFICATION,STATIC_SOURCE,DERIVED_FROM_GUID_MATRIX_UNREFERENCED_TEXT_SCOPE_ONLY
