path,material_name,bytes,folder_family,shader_guid,shader_path_static,texture_guid_ref_count,texture_guid_unique_count,empty_texture_slot_count,custom_render_queue,shader_keywords_static,policy_flags,route_risk,evidence_class,status,evidence_boundary
Assets/_Project/Art/Materials/Tools/Mat_Tool_Knife_Placeholder.mat,Mat_Tool_Knife_Placeholder,3845,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_LaserCutter_Placeholder.mat,Mat_Tool_LaserCutter_Placeholder,3851,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_Propulsion_Placeholder.mat,Mat_Tool_Propulsion_Placeholder,3845,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_Repair_Placeholder.mat,Mat_Tool_Repair_Placeholder,3841,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_SalvageSampler_Placeholder.mat,Mat_Tool_SalvageSampler_Placeholder,3856,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_Scanner_Placeholder.mat,Mat_Tool_Scanner_Placeholder,3840,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/Tools/Mat_Tool_StunPistol_Placeholder.mat,Mat_Tool_StunPistol_Placeholder,3846,proxy_placeholder,8d6e37f0e8b94e56aaac0d9f25a11704,Assets/_Project/Art/Shaders/Hecton_ToolDecayLit.shader,0,0,14,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN,VISIBLE_ROUTE_REJECT_UNTIL_REPLACED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/VFX/MAT_AbyssalFluidDecal.mat,MAT_AbyssalFluidDecal,964,ui_hud,09ae5d3ad6af4fda9d24991830d91cb2,Assets/_Project/Art/Shaders/AbyssalFluidDecal.shader,0,0,0,-1,NONE,NO_TEXTURE_GUIDS,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/VFX/Mat_LeakPlume.mat,Mat_LeakPlume,892,unclassified_first_party,c1d3c7fdc7f84e14ad1ef9cc7fb79a12,Assets/_Project/Art/Shaders/Hecton_LeakPlume.shader,1,1,0,3000,m_LightmapFlags: 5,CUSTOM_RENDER_QUEUE_STATIC|SHADER_KEYWORDS_STATIC,STATIC_CLASSIFICATION_ONLY,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/VFX/MAT_LightningBolt.mat,MAT_LightningBolt,2554,unclassified_first_party,0406db5a14f94604a8c57ccfbc9f3b46,NONE,0,0,3,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/VFX/MAT_OrbitalDropReentryPlasma.mat,MAT_OrbitalDropReentryPlasma,1281,unclassified_first_party,ed0a893349281084383651b4a57938cd,Assets/_Project/Art/Shaders/Hecton_OrbitalDropReentryPlasma.shader,0,0,1,-1,NONE,NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/VFX/MAT_ShinobuPlasmaBeamIndirect.mat,MAT_ShinobuPlasmaBeamIndirect,926,unclassified_first_party,fdda5599783548f189fceb69e7249c25,Assets/_Project/Art/Shaders/Hecton_PlasmaBeamIndirect.shader,0,0,0,-1,NONE,NO_TEXTURE_GUIDS,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8AegirGasGiantReal_1428.mat,MAT_H8AegirGasGiantReal_1428,2019,sky_aegir_cloud,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceCloudDeck_1428.mat,MAT_H8SurfaceCloudDeck_1428,1153,sky_aegir_cloud,389d30433de21be40bd5007d435c969f,Assets/_Project/Art/Shaders/Hecton_SurfaceCloudDeck_1428.shader,1,1,0,-1,NONE,STATIC_NO_IMMEDIATE_FLAG,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceGasGiantDisc_1428.mat,MAT_H8SurfaceGasGiantDisc_1428,2069,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|CUSTOM_RENDER_QUEUE_STATIC,STATIC_CLASSIFICATION_ONLY,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceOceanRead_1428.mat,MAT_H8SurfaceOceanRead_1428,3970,water_ocean_contact,650dd9526735d5b46b79224bc6e94025,NONE,2,1,12,2000,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceShoreFoam_1428.mat,MAT_H8SurfaceShoreFoam_1428,2307,water_ocean_contact,293b5e809b0a2ff44a3044c7de1e5636,Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader,2,1,0,3012,NONE,CUSTOM_RENDER_QUEUE_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyCard_1428.mat,MAT_H8SurfaceSkyCard_1428,2015,sky_aegir_cloud,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyNoirGradient_1428.mat,MAT_H8SurfaceSkyNoirGradient_1428,2022,sky_aegir_cloud,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8SurfaceWetBasaltReal_1428.mat,MAT_H8SurfaceWetBasaltReal_1428,4206,terrain_geology,933532a4fcc9baf4fa0491de14d08ed7,NONE,5,4,9,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_H8TerrainLit_BasaltSediment_1428.mat,MAT_H8TerrainLit_BasaltSediment_1428,3701,terrain_geology,69c1f799e772cb6438f56c23efccb782,NONE,9,8,6,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceDropPodCharredHull_1428.mat,MAT_SurfaceDropPodCharredHull_1428,3870,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceEmergencyAmber_1428.mat,MAT_SurfaceEmergencyAmber_1428,1922,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceGasGiant_1428.mat,MAT_SurfaceGasGiant_1428,2014,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC,STATIC_CLASSIFICATION_ONLY,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceHorizonSaltHaze_1428.mat,MAT_SurfaceHorizonSaltHaze_1428,1982,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceIslandWetBasalt_1428.mat,MAT_SurfaceIslandWetBasalt_1428,4033,terrain_geology,933532a4fcc9baf4fa0491de14d08ed7,NONE,3,2,11,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceMoonCold_1428.mat,MAT_SurfaceMoonCold_1428,1915,sky_aegir_cloud,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceSkyNoirGradient_1428.mat,MAT_SurfaceSkyNoirGradient_1428,2004,sky_aegir_cloud,650dd9526735d5b46b79224bc6e94025,NONE,2,1,0,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceSplashFoamDirty_1428.mat,MAT_SurfaceSplashFoamDirty_1428,2258,water_ocean_contact,293b5e809b0a2ff44a3044c7de1e5636,Assets/_Project/Art/Shaders/H8_ShorelineFoamRibbon_1428.shader,1,1,1,-1,NONE,EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceStormWater_1428.mat,MAT_SurfaceStormWater_1428,3979,water_ocean_contact,933532a4fcc9baf4fa0491de14d08ed7,NONE,2,1,12,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_SurfaceSunDisc_1428.mat,MAT_SurfaceSunDisc_1428,1916,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldAmberSignal_1428.mat,MAT_WorldAmberSignal_1428,1912,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldCyanSignal_1428.mat,MAT_WorldCyanSignal_1428,1892,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldDepthHazeSignal_1428.mat,MAT_WorldDepthHazeSignal_1428,1995,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldFarSilhouette_1428.mat,MAT_WorldFarSilhouette_1428,3842,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldHazeVeil_1428.mat,MAT_WorldHazeVeil_1428,1990,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldReadableAbyssRidge_1428.mat,MAT_WorldReadableAbyssRidge_1428,1932,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,2000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldReadableAmberPin_1428.mat,MAT_WorldReadableAmberPin_1428,1919,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,2000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldReadableColdPin_1428.mat,MAT_WorldReadableColdPin_1428,1919,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,2000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldReadableWaterVeil_1428.mat,MAT_WorldReadableWaterVeil_1428,1993,water_ocean_contact,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldRedPin_1428.mat,MAT_WorldRedPin_1428,1894,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldShell_1428.mat,MAT_WorldShell_1428,3846,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/MAT_WorldThinServiceSignal_1428.mat,MAT_WorldThinServiceSignal_1428,1990,unclassified_first_party,650dd9526735d5b46b79224bc6e94025,NONE,0,0,2,3000,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_FloorCausticSoft_1443.mat,MAT_H8_FloorCausticSoft_1443,878,unclassified_first_party,8eff4ab13aef2cb40b900831a6269524,Assets/_Project/Art/Shaders/H8_FloorCausticSoft_1443.shader,0,0,0,3018,NONE,NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_FloorCausticVertex_1438.mat,MAT_H8_FloorCausticVertex_1438,861,unclassified_first_party,1c3c2c8f354e1e7408ee29b57f7f52f5,Assets/_Project/Art/Shaders/H8_SurfaceFoamVertex_1437.shader,0,0,0,3018,NONE,NO_TEXTURE_GUIDS|CUSTOM_RENDER_QUEUE_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_MutedCoralAccent_1447.mat,MAT_H8_MutedCoralAccent_1447,3867,flora_coral_fauna,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_MutedKelpAccent_1447.mat,MAT_H8_MutedKelpAccent_1447,3869,flora_coral_fauna,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,FIRST20_ROUTE_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_OrganicRubbleCaps_1446.mat,MAT_H8_OrganicRubbleCaps_1446,4043,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,3,2,11,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,STATIC_CLASSIFICATION_ONLY,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_OrganicRubbleWet_1444.mat,MAT_H8_OrganicRubbleWet_1444,4027,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,3,2,11,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC,STATIC_CLASSIFICATION_ONLY,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
Assets/_Project/Art/Materials/World/Photic1428/MAT_H8_PhoticBackReefRidge_1432.mat,MAT_H8_PhoticBackReefRidge_1432,3856,unclassified_first_party,933532a4fcc9baf4fa0491de14d08ed7,NONE,0,0,14,-1,NONE,SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC,MATERIAL_SLOT_READBACK_REQUIRED,STATIC_YAML_SCAN,PENDING_VERIFICATION,MATERIAL_TEXT_ONLY_NOT_UNITY_BINDING_OR_VISUAL_PROOF
