"priority","family","asset_path","blocker_type","static_evidence","likely_owner_packet","required_readback","forbidden_shortcut","proof_required","status"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_low_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_coral_low_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_massive_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_coral_massive_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_coral_plate_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_coral_plate_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_canopy_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_kelp_canopy_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_patch_dense_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_kelp_patch_dense_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_kelp_tall_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_kelp_tall_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","proxy_placeholder","Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/Flora/MAT_family_plant_giant_Placeholder.mat","world_runtime_placeholder_material_route","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_family_plant_giant_Placeholder; folder_family=proxy_placeholder; shader=NONE; texture_guid_refs=0; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|NO_TEXTURE_GUIDS|EMPTY_TEXTURE_SLOTS_STATIC|PROXY_OR_PLACEHOLDER_TOKEN; route_risk=VISIBLE_ROUTE_REJECT_UNTIL_REPLACED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No proxy/placeholder visible route promotion, no low-tier fallback through proxy material, no raw YAML edit, no per-object material clone.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Celestial/MAT_AegirGasGiant_Impostor_1428.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_AegirGasGiant_Impostor_1428; folder_family=sky_aegir_cloud; shader=Assets/_Project/Art/Shaders/H8_AegirGasGiantImpostor_1428.shader; texture_guid_refs=3; empty_slots=0; policy=STATIC_NO_IMMEDIATE_FLAG; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Mat_AegirHazeOverlay.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_AegirHazeOverlay; folder_family=sky_aegir_cloud; shader=Assets/_Project/Art/Shaders/Hecton_AegirHazeOverlay.shader; texture_guid_refs=0; empty_slots=0; policy=NO_TEXTURE_GUIDS; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Mat_HectonSky.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_HectonSky; folder_family=sky_aegir_cloud; shader=Assets/_Project/Art/Shaders/Hecton_AlienSky_Master.shader; texture_guid_refs=3; empty_slots=18; policy=EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Mat_HectonSky_CloudOverlay.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_HectonSky_CloudOverlay; folder_family=sky_aegir_cloud; shader=Assets/_Project/Art/Shaders/Hecton_AlienSky_Master.shader; texture_guid_refs=4; empty_slots=17; policy=EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Sky/MAT_AegirSky_Master.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_AegirSky_Master; folder_family=sky_aegir_cloud; shader=Assets/_Project/Art/Shaders/Sky/Hecton_AegirSky.shader; texture_guid_refs=1; empty_slots=0; policy=STATIC_NO_IMMEDIATE_FLAG; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/Skybox.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Skybox; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=6; empty_slots=9; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC|SHADER_KEYWORDS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/World/MAT_H8AegirGasGiantReal_1428.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8AegirGasGiantReal_1428; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=2; empty_slots=0; policy=SHADER_GUID_UNRESOLVED_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyCard_1428.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8SurfaceSkyCard_1428; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=2; empty_slots=0; policy=SHADER_GUID_UNRESOLVED_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/World/MAT_H8SurfaceSkyNoirGradient_1428.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_H8SurfaceSkyNoirGradient_1428; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=2; empty_slots=0; policy=SHADER_GUID_UNRESOLVED_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Materials/World/MAT_SurfaceSkyNoirGradient_1428.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=MAT_SurfaceSkyNoirGradient_1428; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=2; empty_slots=0; policy=SHADER_GUID_UNRESOLVED_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Skyboxes/Mat_Skybox_Day.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_Skybox_Day; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=1; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Skyboxes/Mat_Skybox_Night.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_Skybox_Night; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=1; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","sky_aegir_cloud","Assets/_Project/Art/Skyboxes/Mat_Skybox_Storm.mat","sky_aegir_material_readback_required","MATERIAL_FILE_TECHNICAL_PROPERTIES; material=Mat_Skybox_Storm; folder_family=sky_aegir_cloud; shader=NONE; texture_guid_refs=1; empty_slots=14; policy=SHADER_GUID_UNRESOLVED_STATIC|EMPTY_TEXTURE_SLOTS_STATIC; route_risk=FIRST20_ROUTE_READBACK_REQUIRED","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback required: shader object, effective texture slots, renderer users, scene instance binding, keywords, render queue, material instance count, SRP Batcher/instancing risk.","No darkness, storm grade, noir grade, stale YAML slot patch, duplicate sky owner, or muddy Aegir coverup.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","terrain_geology","Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/TOP1Rock028_2K-JPG_AmbientOcclusion.jpg","proxy_placeholder_geology_material_contamination","TEXTURE_ACTIVE_ROUTE_BLOCKER_DETAIL P0; disposition=UNASSIGNED_STATIC_SOURCE; role=unassigned_source; material_count=5; material_slots=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat[_OcclusionMap];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat[_OcclusionMap];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat[_OcclusionMap];Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/mat_Rock_Shared.mat[_Mask_Map];Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat[_OcclusionMap]; active_scene=NONE_STATIC; proxy_materials=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat;Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat; blocker=Proxy/placeholder material reaches route candidates or active scene.","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback plus final non-proxy material replacement/proof.","No proxy or placeholder visible route placement, no raw YAML binding, no final use without cleaned PBR roles and readback.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","terrain_geology","Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/TOP1Rock028_2K-JPG_Color.jpg","proxy_placeholder_geology_material_contamination","TEXTURE_ACTIVE_ROUTE_BLOCKER_DETAIL P0; disposition=UNASSIGNED_STATIC_SOURCE; role=unassigned_source; material_count=5; material_slots=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat[_BaseMap|_MainTex];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat[_BaseMap|_MainTex];Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/mat_Rock_Shared.mat[_Base_Map];Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat[_BaseMap|_MainTex]; active_scene=NONE_STATIC; proxy_materials=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat;Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat; blocker=Proxy/placeholder material reaches route candidates or active scene.","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback plus final non-proxy material replacement/proof.","No proxy or placeholder visible route placement, no raw YAML binding, no final use without cleaned PBR roles and readback.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
"P0","terrain_geology","Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/TOP1Rock028_2K-JPG_NormalGL.jpg","proxy_placeholder_geology_material_contamination","TEXTURE_ACTIVE_ROUTE_BLOCKER_DETAIL P0; disposition=UNASSIGNED_STATIC_SOURCE; role=packed_mask_source; material_count=5; material_slots=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat[_BumpMap];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat[_BumpMap];Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat[_BumpMap];Assets/_Project/Art/Models/Rocks/Rock_4_-_UNIVERSALNYY_VYBOR/UNIVERSALNYY_VYBOR_(TEKSTURY)/mat_Rock_Shared.mat[_Normal_Map];Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat[_BumpMap]; active_scene=NONE_STATIC; proxy_materials=Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_arch_large.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_cluster_medium.mat;Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_family_rock_small_floor.mat;Assets/_Project/Materials/WorldRuntime/ProceduralPlaceholders/TerrainLod/MAT_family_rock_arch_large_Placeholder.mat; blocker=Proxy/placeholder material reaches route candidates or active scene.","taskslocal/asset_system_20260605/ASSET_OWNER_24_PRODUCT_FACE_MATERIAL_REPAIR_PACKET.md","Unity readback plus final non-proxy material replacement/proof.","No proxy or placeholder visible route placement, no raw YAML binding, no final use without cleaned PBR roles and readback.","Unity material readback, texture import readback where maps change, material family/channel manifest, h8_1475 proof packet screenshots, Frame Debugger or RenderGraph/Stats evidence, Console, memory/VRAM evidence.","PENDING UNITY READBACK"
