packet_id,article_id,file,locale_count,speaker_source,duration_risk,subtitle_risk,unlock_context
P218_AUDIO_TRANSCRIPT_CENSOR_RULES,publication.audio_transcript_censor_rules,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,15,unknown damaged source,low: 10 words,low,unlock.audio_transcript_censor_rules | poi.audio_censor_strip/poi.subtitle_damage_band/poi.accessibility_transcript_gate | biome.dossier_archive/biome.relay_spine
P219_ART_BRIEF_RELEASE_GATE_RULES,publication.art_brief_release_gate_rules,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,15,maintenance crew / field work order,low: 6 words,low,unlock.art_brief_release_gate_rules | poi.art_release_gate_card/poi.image_brief_lock/poi.spoiler_crop_note | biome.dossier_archive/biome.external_publication
P220_NATIVE_LANGUAGE_BACKLOG_RULES,publication.native_language_backlog_rules,Docs/Lore/AppliedContent/packets/RS044_PUBLICATION_SPOILER_LOCALIZATION_PROTOCOL.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.native_language_backlog_rules | poi.native_language_backlog/poi.locale_review_stamp/poi.rtl_proof_card | biome.dossier_archive/biome.localization
P221_PHOTIC_MAT_BASELINE,ecology.photic_mat_baseline,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,15,unknown damaged source,low: 15 words,low,unlock.photic_mat_baseline | poi.photic_mat_scan_panel/poi.shallow_rock_scrape/poi.oxygen_skin_edge | biome.photic_shelf/biome.shallow_reef
P222_GLASS_GRAZER_SCHOOLS,ecology.glass_grazer_schools,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,15,maintenance crew / field work order,low: 16 words,low,unlock.glass_grazer_schools | poi.glass_grazer_school/poi.scraped_pressure_glass/poi.clear_shell_trace | biome.photic_shelf/biome.cable_reef
P223_LANTERN_DRIFT_BLOOM,ecology.lantern_drift_bloom,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,15,maintenance crew / field work order,low: 9 words,low,unlock.lantern_drift_bloom | poi.lantern_drift_bloom/poi.biolu_current_line/poi.shallow_visibility_gate | biome.photic_shelf/biome.open_shallow_water
P224_SHELL_CLAMP_REEF,ecology.shell_clamp_reef,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,15,unknown damaged source,low: 8 words,low,unlock.shell_clamp_reef | poi.shell_clamp_cluster/poi.reef_clamp_metal_edge/poi.shallow_anchor_line | biome.photic_shelf/biome.cable_reef
P225_SHALLOW_PREDATOR_SHADOW_RULE,ecology.shallow_predator_shadow_rule,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,15,unknown damaged source,low: 8 words,low,unlock.shallow_predator_shadow_rule | poi.predator_shadow_pass/poi.sonar_bite_warning/poi.grazer_silence_patch | biome.photic_shelf/biome.open_shallow_water
P226_BRINE_VANE_FORESTS,ecology.brine_vane_forests,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,15,unknown damaged source,low: 9 words,low,unlock.brine_vane_forests | poi.brine_vane_forest/poi.density_leaf_wall/poi.canyon_visibility_cut | biome.brine_canyon/biome.density_layer
P227_DENSITY_SKATER_FAUNA,ecology.density_skater_fauna,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,15,unknown damaged source,low: 9 words,low,unlock.density_skater_fauna | poi.density_skater_trace/poi.brine_surface_ripple/poi.canyon_skim_warning | biome.brine_canyon/biome.density_layer
P228_VENT_ANCHOR_COLONIES,ecology.vent_anchor_colonies,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,15,maintenance crew / field work order,low: 13 words,low,unlock.vent_anchor_colonies | poi.vent_anchor_colony/poi.hot_sulfide_rib/poi.forge_ecology_edge | biome.thermal_vent/biome.brine_canyon
P229_WIDE_FILTER_BODY_TRACE,ecology.wide_filter_body_trace,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,15,unknown damaged source,low: 15 words,low,unlock.wide_filter_body_trace | poi.wide_filter_shadow/poi.sonar_filter_body/poi.deep_plankton_gap | biome.abyssal_machine_field/biome.open_deep_water
P230_SILT_AMBUSHER_TELEGRAPH,ecology.silt_ambusher_telegraph,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,15,unknown damaged source,low: 7 words,low,unlock.silt_ambusher_telegraph | poi.silt_ambusher_bed/poi.false_flat_silt/poi.low_pulse_warning | biome.abyssal_machine_field/biome.silt_plain
P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,atlas.conductive_biofilm_cable_skin,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,15,Atlas fragment / maintenance telemetry,low: 13 words,low,unlock.conductive_biofilm_cable_skin | poi.biofilm_cable_skin/poi.green_copper_sheen/poi.signal_wet_edge | biome.cable_reef/biome.industrial_shelf
P232_ACOUSTIC_FILTER_ORGAN_RELAY,atlas.acoustic_filter_organ_relay,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.acoustic_filter_organ_relay | poi.acoustic_filter_organ/poi.relay_gill_wall/poi.hydrophone_living_baffle | biome.cable_reef/biome.brine_canyon
P233_SHELL_SEALANT_FRACTURE_GROWTH,atlas.shell_sealant_fracture_growth,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.shell_sealant_fracture_growth | poi.shell_sealant_fracture/poi.crack_growth_lip/poi.biofiber_patch_edge | biome.industrial_shelf/biome.abyssal_machine_field
P234_SENSOR_TAGGED_FAUNA,atlas.sensor_tagged_fauna,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,15,Atlas fragment / maintenance telemetry,low: 15 words,low,unlock.sensor_tagged_fauna | poi.sensor_tagged_fauna/poi.biometal_eye_node/poi.old_tag_growth_ring | biome.cable_reef/biome.abyssal_machine_field
P235_VENT_MICRONODE_NESTS,atlas.vent_micronode_nests,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.vent_micronode_nests | poi.vent_micronode_nest/poi.atlas_low_power_node/poi.warm_repair_cluster | biome.thermal_vent/biome.atlas_basin
P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS,hardware.black_keel_tender_interior_limits,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,15,Black Keel / carrier tender,low: 9 words,low,unlock.black_keel_tender_interior_limits | poi.black_keel_manifest_plate/poi.tender_remote_console/poi.empty_crew_bunk | biome.carrier_interface/biome.claim_admin
P237_DROP_CAPSULE_DAMAGE_PARTS,hardware.drop_capsule_damage_parts,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,15,ship black box / capsule recorder,low: 8 words,low,unlock.drop_capsule_damage_parts | poi.drop_capsule_ascent_sleeve/poi.guidance_gimbal_scar/poi.relay_mast_shear | biome.crash_shelf/biome.p63_shallows
P238_P63_FABRICATOR_AUTHORITY_LIMITS,hardware.p63_fabricator_authority_limits,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,15,maintenance crew / field work order,low: 11 words,low,unlock.p63_fabricator_authority_limits | poi.p63_fabricator_lockout/poi.low_grade_recipe_plate/poi.authority_stamp_reader | biome.p63_shallows/biome.industrial_shelf
P239_PRESSURE_SUIT_SERVICE_GRADES,hardware.pressure_suit_service_grades,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,15,Atlas fragment / maintenance telemetry,low: 11 words,low,unlock.pressure_suit_service_grades | poi.pressure_suit_grade_tag/poi.old_service_stamp/poi.depth_cert_patch | biome.p63_shallows/biome.brine_canyon
P240_SONAR_PINGER_ROUTE_BEACONS,hardware.sonar_pinger_route_beacons,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,15,maintenance crew / field work order,low: 10 words,low,unlock.sonar_pinger_route_beacons | poi.sonar_pinger_float/poi.route_beacon_line/poi.acoustic_return_tag | biome.photic_shelf/biome.brine_canyon
P241_LIEN_SEVERITY_SEED_CLASS,applied_lore.lien_severity_seed_class,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.lien_severity_seed_class | poi.claim_card_lien_strip/poi.black_keel_tariff_stamp/poi.contract_seed_panel | biome.claim_admin/biome.carrier_interface
P242_STORM_WINDOW_RISK_CARD,applied_lore.storm_window_risk_card,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,15,ship black box / capsule recorder,low: 6 words,low,unlock.storm_window_risk_card | poi.aegir_window_timer/poi.storm_clause_card/poi.relay_weather_ledger | biome.aegir_orbital_pressure/biome.surface_storm
P243_SAMPLE_CUSTODY_GRADE_CARD,applied_lore.sample_custody_grade_card,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.sample_custody_grade_card | poi.sample_custody_tag/poi.blue_debt_case/poi.keelmark_evidence_seal | biome.resource_custody/biome.claim_admin
P244_EVIDENCE_ORDER_DEPTH_CARD,applied_lore.evidence_order_depth_card,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,15,colony worker / recovered worker record,low: 5 words,low,unlock.evidence_order_depth_card | poi.evidence_order_card/poi.dossier_route_strip/poi.dead_claim_index | biome.dossier/biome.colony_ruins
P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,applied_lore.deep_reach_clause_weight_card,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,15,Deep Reach / Recovery Compliance,low: 12 words,low,unlock.deep_reach_clause_weight_card | poi.deep_reach_clause_stamp/poi.recovery_compliance_packet/poi.quarantine_bargain_card | biome.deep_reach_pressure/biome.claim_admin
P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,applied_lore.black_keel_approach_audio_packet,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,15,Black Keel / carrier tender,low: 14 words,low,unlock.black_keel_approach_audio_packet | poi.black_keel_approach_log/poi.tender_audio_buffer/poi.claim_approach_plate | biome.carrier_interface/biome.claim_admin
P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,applied_lore.drop_capsule_diagnostic_readout,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,15,ship black box / capsule recorder,low: 9 words,low,unlock.drop_capsule_diagnostic_readout | poi.capsule_diagnostic_screen/poi.flooded_ascent_bus/poi.guidance_fault_strip | biome.first_hour_capsule/biome.surface_storm
P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,applied_lore.p63_pump_room_first_repair_task,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,15,maintenance crew / field work order,low: 11 words,low,unlock.p63_pump_room_first_repair_task | poi.p63_manual_pump/poi.cold_sealant_patch/poi.low_power_cutter_contact | biome.shallow_annex_p63/biome.first_hour_tool_chain
P249_SANITIZED_ACCIDENT_PACKET_BODY,applied_lore.sanitized_accident_packet_body,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,15,Deep Reach / Recovery Compliance,low: 13 words,low,unlock.sanitized_accident_packet_body | poi.deep_reach_accident_packet/poi.public_report_cache/poi.room_contradiction_marker | biome.deep_reach_pressure/biome.shallow_annex_p63
P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,applied_lore.first_atlas_repair_trace_scene,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.first_atlas_repair_trace_scene | poi.repaired_human_object/poi.biofilm_seal_trace/poi.atlas_helpful_wrongness | biome.atlas_maintenance/biome.photic_shelf
P251_HECTON8_PUBLIC_PRIMER_ARTICLE,applied_lore.hecton8_public_primer_article,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,15,unknown damaged source,low: 8 words,low,unlock.hecton8_public_primer_article | poi.public_hecton8_article/poi.site_primer_card/poi.archive_cover_plate | biome.publication/biome.hecton8_atlas
P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,applied_lore.aegir_system_public_primer_article,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,15,unknown damaged source,low: 8 words,low,unlock.aegir_system_public_primer_article | poi.public_aegir_article/poi.moon_ladder_plate/poi.ephemeris_site_card | biome.publication/biome.aegir_orbital_pressure
P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,applied_lore.deep_reach_public_dossier_article,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,15,Deep Reach / Recovery Compliance,low: 8 words,low,unlock.deep_reach_public_dossier_article | poi.public_deep_reach_article/poi.shell_chain_card/poi.liability_teaser | biome.publication/biome.deep_reach_pressure
P254_ATLAS6_SPOILER_GATED_ARTICLE,applied_lore.atlas6_spoiler_gated_article,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,15,Atlas fragment / maintenance telemetry,low: 12 words,low,unlock.atlas6_spoiler_gated_article | poi.public_atlas_article/poi.spoiler_gate_plate/poi.final_axis_card | biome.publication/biome.atlas_maintenance
P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,applied_lore.blue_debt_public_resource_article,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,15,insurer / quarantine relay,low: 13 words,low,unlock.blue_debt_public_resource_article | poi.public_blue_debt_article/poi.sample_case_site_card/poi.resource_warning_strip | biome.publication/biome.resource_custody
P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,applied_lore.proper_noun_translation_lock_table,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,15,Atlas fragment / maintenance telemetry,low: 8 words,low,unlock.proper_noun_translation_lock_table | poi.localization_glossary_card/poi.name_lock_sheet/poi.translation_gate | biome.publication/biome.localization
P257_UNIT_NUMBER_STYLE_CARD,applied_lore.unit_number_style_card,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,15,unknown damaged source,low: 8 words,low,unlock.unit_number_style_card | poi.unit_style_card/poi.depth_label_sample/poi.tonne_window_note | biome.localization/biome.hard_scifi_ui
P258_TERMINAL_VOICE_REGISTER_RULE,applied_lore.terminal_voice_register_rule,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.terminal_voice_register_rule | poi.terminal_register_card/poi.message_style_sheet/poi.legal_packet_sample | biome.localization/biome.terminal_os
P259_AUDIO_BARK_FAMILY_RULES,applied_lore.audio_bark_family_rules,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,15,Deep Reach / Recovery Compliance,low: 11 words,low,unlock.audio_bark_family_rules | poi.audio_bark_style_card/poi.voice_family_board/poi.transcript_gate | biome.localization/biome.audio
P260_RTL_CJK_FONT_RISK_CARD,applied_lore.rtl_cjk_font_risk_card,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,15,unknown damaged source,low: 7 words,low,unlock.rtl_cjk_font_risk_card | poi.font_risk_card/poi.rtl_layout_sample/poi.cjk_overflow_sample | biome.localization/biome.ui
P261_RESOURCE_YIELD_AUTHORING_ROWS,applied_lore.resource_yield_authoring_rows,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,15,insurer / quarantine relay,low: 13 words,low,unlock.resource_yield_authoring_rows | poi.resource_yield_table_card/poi.sample_bin_label/poi.vent_forge_manifest | biome.authoring/biome.resource
P262_INVENTORY_STACK_AUTHORING_ROWS,applied_lore.inventory_stack_authoring_rows,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,15,unknown damaged source,low: 12 words,low,unlock.inventory_stack_authoring_rows | poi.inventory_stack_table_card/poi.containment_rack/poi.lien_mass_label | biome.authoring/biome.inventory
P263_ESCAPE_RECIPE_AUTHORING_ROWS,applied_lore.escape_recipe_authoring_rows,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,15,ship black box / capsule recorder,low: 11 words,low,unlock.escape_recipe_authoring_rows | poi.escape_recipe_table_card/poi.ascent_part_rack/poi.p63_recipe_gate | biome.authoring/biome.escape
P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,applied_lore.contract_risk_reward_authoring_rows,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.contract_risk_reward_authoring_rows | poi.contract_risk_table_card/poi.black_keel_lien_board/poi.storm_window_ledger | biome.authoring/biome.contract
P265_ENDING_PAYOUT_AUTHORING_ROWS,applied_lore.ending_payout_authoring_rows,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.ending_payout_authoring_rows | poi.ending_payout_table_card/poi.payload_receiver_sheet/poi.keelmark_adjustment_log | biome.authoring/biome.ending
P266_DOSSIER_START_SCREEN_COPY,applied_lore.dossier_start_screen_copy,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,15,colony worker / recovered worker record,low: 11 words,low,unlock.dossier_start_screen_copy | poi.dossier_start_copy_card/poi.marauder_profile_slate/poi.claim_seed_panel | biome.ui/biome.dossier
P267_CONTRACT_CARD_FIELD_LABELS,applied_lore.contract_card_field_labels,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,15,insurer / quarantine relay,low: 9 words,low,unlock.contract_card_field_labels | poi.contract_field_label_card/poi.lien_severity_plate/poi.sample_custody_line | biome.ui/biome.contract
P268_RUMOR_FAMILY_UI_COPY,applied_lore.rumor_family_ui_copy,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,15,Atlas fragment / maintenance telemetry,low: 9 words,low,unlock.rumor_family_ui_copy | poi.rumor_family_card/poi.dead_claim_note/poi.black_keel_hint_strip | biome.ui/biome.replay
P269_ROUTE_WARNING_UI_COPY,applied_lore.route_warning_ui_copy,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,15,Black Keel / carrier tender,low: 11 words,low,unlock.route_warning_ui_copy | poi.route_warning_card/poi.pinger_warning_strip/poi.pressure_gate_label | biome.ui/biome.route
P270_ENDING_RECORD_UI_COPY,applied_lore.ending_record_ui_copy,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,15,unknown damaged source,low: 11 words,low,unlock.ending_record_ui_copy | poi.ending_record_copy_card/poi.payload_receipt_panel/poi.dossier_end_state_strip | biome.ui/biome.ending
P271_MATERIAL_PAYOUT_RECORD,applied_lore.material_payout_record,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,15,colony worker / recovered worker record,low: 9 words,low,unlock.material_payout_record | poi.material_payout_record/poi.keelmark_receipt/poi.blue_debt_case_close | biome.ending/biome.contract
P272_PARTIAL_RETURN_RECORD,applied_lore.partial_return_record,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,15,ship black box / capsule recorder,low: 4 words,low,unlock.partial_return_record | poi.partial_return_record/poi.quarantine_reentry_order/poi.black_keel_recall_ticket | biome.ending/biome.replay
P273_PUBLIC_LEDGER_RECORD,applied_lore.public_ledger_record,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,15,colony worker / recovered worker record,low: 8 words,low,unlock.public_ledger_record | poi.public_ledger_record/poi.tau_packet_witness/poi.luyten_notary_stamp | biome.ending/biome.truth
P274_ATLAS_SEVERANCE_RECORD,applied_lore.atlas_severance_record,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.atlas_severance_record | poi.atlas_severance_record/poi.factory_temple_cut_log/poi.ocean_machine_scar | biome.ending/biome.atlas
P275_PRESERVE_QUARANTINE_RECORD,applied_lore.preserve_quarantine_record,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.preserve_quarantine_record | poi.preserve_quarantine_record/poi.ecology_hold_order/poi.deep_reach_blind_payload | biome.ending/biome.quarantine
P276_RU_NATIVE_REVIEW_LOCK,applied_lore.ru_native_review_lock,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,15,unknown damaged source,low: 6 words,low,unlock.ru_native_review_lock | poi.ru_review_card/poi.cyrillic_width_sample/poi.terminal_ru_proof | biome.localization/biome.review
P277_CJK_REVIEW_LOCK,applied_lore.cjk_review_lock,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,15,unknown damaged source,low: 10 words,low,unlock.cjk_review_lock | poi.cjk_review_card/poi.cjk_wrap_sample/poi.cjk_font_atlas_sheet | biome.localization/biome.cjk
P278_RTL_REVIEW_LOCK,applied_lore.rtl_review_lock,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,15,Black Keel / carrier tender,low: 8 words,low,unlock.rtl_review_lock | poi.rtl_review_card/poi.arabic_hebrew_sample/poi.bidi_number_strip | biome.localization/biome.rtl
P279_EUROPEAN_LANGUAGE_REVIEW_LOCK,applied_lore.european_language_review_lock,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.european_language_review_lock | poi.european_review_card/poi.expansion_width_sample/poi.contract_label_fit_sheet | biome.localization/biome.eu_languages
P280_SUBTITLE_AUDIO_REVIEW_LOCK,applied_lore.subtitle_audio_review_lock,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,15,unknown damaged source,low: 10 words,low,unlock.subtitle_audio_review_lock | poi.subtitle_audio_review_card/poi.audio_source_label_sheet/poi.warning_caption_timing | biome.localization/biome.audio
P281_HECTON8_SITE_OPENING_HOOK,applied_lore.p281_hecton8_site_opening_hook,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.p281_hecton8_site_opening_hook | poi.site_hecton8_hero_copy/poi.public_depth_band_strip/poi.pressure_map_teaser | biome.publication/biome.hecton8
P282_AEGIR_SITE_SYSTEM_MAP_COPY,applied_lore.p282_aegir_site_system_map_copy,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,15,insurer / quarantine relay,low: 15 words,low,unlock.p282_aegir_site_system_map_copy | poi.site_aegir_map_caption/poi.moon_ladder_public_label/poi.orbital_window_teaser | biome.publication/biome.aegir
P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,applied_lore.p283_deep_reach_site_accountability_copy,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,15,Deep Reach / Recovery Compliance,low: 13 words,low,unlock.p283_deep_reach_site_accountability_copy | poi.deep_reach_public_dossier_box/poi.liability_timeline_teaser/poi.sanitized_report_compare | biome.publication/biome.deep_reach
P284_ATLAS6_SITE_SPOILER_GATE_COPY,applied_lore.p284_atlas6_site_spoiler_gate_copy,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,15,Atlas fragment / maintenance telemetry,low: 10 words,low,unlock.p284_atlas6_site_spoiler_gate_copy | poi.atlas_spoiler_gate_card/poi.factory_temple_blur_caption/poi.public_ai_warning | biome.publication/biome.atlas
P285_BLUE_DEBT_SITE_RESOURCE_COPY,applied_lore.p285_blue_debt_site_resource_copy,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,15,insurer / quarantine relay,low: 11 words,low,unlock.p285_blue_debt_site_resource_copy | poi.blue_debt_public_card/poi.resource_warning_caption/poi.pressure_sample_photo_brief | biome.publication/biome.resource
P286_CAPSULE_BLACKBOX_AUDIO_01,applied_lore.p286_capsule_blackbox_audio_01,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,15,ship black box / capsule recorder,low: 17 words,low,unlock.p286_capsule_blackbox_audio_01 | poi.capsule_blackbox_audio/poi.flooded_avionics_bus/poi.recovery_ring_shear | biome.first_hour/biome.capsule
P287_P63_PUMP_ROOM_WORK_ORDER,applied_lore.p287_p63_pump_room_work_order,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,15,maintenance crew / field work order,low: 9 words,low,unlock.p287_p63_pump_room_work_order | poi.p63_work_order_card/poi.manual_pump_handle/poi.sealant_patch_bin | biome.first_hour/biome.work_order
P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,applied_lore.p288_worker_locker_nameplate_sample,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,15,colony worker / recovered worker record,low: 4 words,low,unlock.p288_worker_locker_nameplate_sample | poi.worker_locker_nameplate/poi.route_permission_tag/poi.tool_wear_sticker | biome.colony/biome.worker
P289_MARAUDER_CORRECTION_NOTE_SAMPLE,applied_lore.p289_marauder_correction_note_sample,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,15,colony worker / recovered worker record,low: 6 words,low,unlock.p289_marauder_correction_note_sample | poi.marauder_correction_note/poi.bad_claim_margin/poi.red_pen_pressure_map | biome.marauder/biome.evidence
