"scraped_utc","source_game","source_slug","source_segment","source_surface","source_page","source_url","channel_name","channel_path","channel_profile_url","country","primary_metric_raw","primary_metric_number","latest_or_ranked_video_title","latest_or_ranked_video_url","published_or_rank_context","relative_context","duration","contact_route","verification_status"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","TupacVR – VR & Gaming","/channels/829857-tupacvr-vr-and-gaming","https://www.letsplayindex.com/channels/829857-tupacvr-vr-and-gaming","Germany","2,560","2560","Broken Spectre VR - Der Berg ruft ! Meta Quest 2 - App Lab - Virtual Reality Horror Adventure Game","https://www.letsplayindex.com/video/broken-spectre-vr-der-berg-ruft-meta-quest-2-app-lab-virtual-SJ2cox3mOBY","June 23, 2023 1:00:35 PM","2023-06-23","1:00:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Unique Reviews","/channels/3092280-unique-reviews","https://www.letsplayindex.com/channels/3092280-unique-reviews","UNKNOWN","39,700","39700","The Forest Review in Hindi | The Forest (2016) | The Forest Trailer Hindi | The Forest 2016 Review","https://www.letsplayindex.com/video/the-forest-review-in-hindi-the-forest-2016-the-forest-trailer-EH3xenkJO2I","June 4, 2023 1:30:09 AM","2023-06-04","2:42","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","ÜñKñØwÑ ENTIY","/channels/2321810-unknown-entiy","https://www.letsplayindex.com/channels/2321810-unknown-entiy","Kenya","92","92","Into the forest: A post apocalyptic movie that will touch your soul (Film review)","https://www.letsplayindex.com/video/into-the-forest-a-post-apocalyptic-movie-that-will-touch-6IucTjpg-9s","November 3, 2022 4:32:25 AM","2022-11-03","1:51","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Unlikekillakay Reviews","/channels/1025237-unlikekillakay-reviews","https://www.letsplayindex.com/channels/1025237-unlikekillakay-reviews","United States","1,470","1470","We FOUND Something in the FOREST... - FEAR OF 56 Demo Review","https://www.letsplayindex.com/video/we-found-something-in-the-forest-fear-of-56-demo-review-6zrOtBezpCk","June 24, 2023 7:45:26 AM","2023-06-24","45:48","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","VandettaYT","/channels/1039000-vandettayt","https://www.letsplayindex.com/channels/1039000-vandettayt","United States","3,530","3530","The Forest Is The Creepiest Game Ever!!!","https://www.letsplayindex.com/video/the-forest-is-the-creepiest-game-ever-vandettayt-V-xTlXQ3xrA","November 30, 2023 10:52:44 AM","2023-11-30","12:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Wauna","/channels/1252585-wauna","https://www.letsplayindex.com/channels/1252585-wauna","UNKNOWN","281","281","Finding The Most Powerful Gear in The Forest","https://www.letsplayindex.com/video/finding-the-most-powerful-gear-in-the-forest-wauna--AYi1c45-BM","August 31, 2022 3:53:13 AM","2022-08-31","2:40:54","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","William Francis Adkins Ch.","/channels/1041456-william-francis-adkins-ch","https://www.letsplayindex.com/channels/1041456-william-francis-adkins-ch","Indonesia","1,370","1370","[The Forest] Mukbang Daging Seger Ft @Hyurinmaru @MizuHamzazu @EveCorion [YamIyamAyam | Collab]","https://www.letsplayindex.com/video/the-forest-mukbang-daging-seger-ft-hyurinmaru-mizuhamzazu-I5Hln0M6dU0","July 20, 2023 9:20:10 PM","2023-07-20","1:58:27","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Worth A Minute Reviews","/channels/2040548-worth-a-minute-reviews","https://www.letsplayindex.com/channels/2040548-worth-a-minute-reviews","UNKNOWN","816","816","The Forest 60 second review! #theforest #worthaminute #horror #survival #gamereview #shorts","https://www.letsplayindex.com/video/the-forest-60-second-review-theforest-worthaminute-horror-1YkI_GRqFdc","June 21, 2022 3:38:09 AM","2022-06-21","0:54","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","XenoLord","/channels/3495254-xenolord","https://www.letsplayindex.com/channels/3495254-xenolord","United States","217","217","CAVE EXPLORERS | The Forest - Part 4","https://www.letsplayindex.com/video/cave-explorers-the-forest-part-4-xenolord-3pgMVchAP24","April 3, 2023 7:36:40 AM","2023-04-03","6:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Xeon Gaming","/channels/2670996-xeon-gaming","https://www.letsplayindex.com/channels/2670996-xeon-gaming","India","39","39","Join the cult | The forest","https://www.letsplayindex.com/video/join-the-cult-the-forest-xeon-gaming-GrDutFNTB40","April 14, 2023 12:40:18 AM","2023-04-14","1:52:09","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","ydg","/channels/2068786-ydg","https://www.letsplayindex.com/channels/2068786-ydg","Spain","523","523","duckview: click speed test","https://www.letsplayindex.com/video/duckview-click-speed-test-ydg-ZM-K5-h-e68","September 10, 2022 1:06:40 PM","2022-09-10","0:21","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","Yorick!","/channels/3495202-yorick","https://www.letsplayindex.com/channels/3495202-yorick","United Kingdom","3,690","3690","I used 18,624 C4 charges to end the Tunnels (Demo)","https://www.letsplayindex.com/video/i-used-18624-c4-charges-to-end-the-tunnels-demo-yorick-ZkNcE5LKybA","October 12, 2023 2:15:55 AM","2023-10-12","8:35","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","zyoo","/channels/2785378-zyoo","https://www.letsplayindex.com/channels/2785378-zyoo","UNKNOWN","114","114","The Forest si hutan #sonoftheforest","https://www.letsplayindex.com/video/the-forest-si-hutan-sonoftheforest-zyoo-wOQ1gYnMF40","March 5, 2023 7:22:41 PM","2023-03-05","1:14:52","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:26Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-100","https://www.letsplayindex.com/games/the-forest-2018/review-channels","нтенкнкнтк","/channels/2220072-x","https://www.letsplayindex.com/channels/2220072-x","Russian Federation","1,470","1470","The Forest ПРОХОЖДЕНИЕ ► НАЧИНАЕМ ВЫЖИВАТЬ!","https://www.letsplayindex.com/video/the-forest-zHnMfutlCL8","December 6, 2023 8:08:23 AM","2023-12-06","14:59","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","1Grimshadows","/channels/444511-1grimshadows","https://www.letsplayindex.com/channels/444511-1grimshadows","United States","2,370","2370","Invisible Gameplay Review | Is it worth it? |","https://www.letsplayindex.com/video/invisible-gameplay-review-is-it-worth-it-1grimshadows-G_QCUw3Qz8k","May 6, 2021 9:47:55 PM","2021-05-06","2:35","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Agares Vape","/channels/153906-agares-vape","https://www.letsplayindex.com/channels/153906-agares-vape","Russian Federation","3,730","3730","The FOREST - Лес, Бомжи и Жажда Жить #2","https://www.letsplayindex.com/video/the-forest-2-agares-vape-EonrDh-0FF8","June 17, 2021 1:16:58 AM","2021-06-17","3:01:37","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Barefoot Gaming","/channels/173289-barefoot-gaming","https://www.letsplayindex.com/channels/173289-barefoot-gaming","Canada","6,050","6050","Etherian VR Review","https://www.letsplayindex.com/video/etherian-vr-review-barefoot-gaming-RLQNa-4551U","December 22, 2018 8:31:45 AM","2018-12-22","8:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Bawli GANG","/channels/524472-bawli-gang","https://www.letsplayindex.com/channels/524472-bawli-gang","India","566,000","566000","🔥 We Got a Huge Monster in ""The Forest"" with Friends - Part 2 - Bawli x GameXpro","https://www.letsplayindex.com/video/we-got-a-huge-monster-in-the-forest-with-friends-part-2-yG5Qci0j-aM","January 2, 2022 8:15:03 PM","2022-01-02","8:33","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Bearant","/channels/2291132-bearant","https://www.letsplayindex.com/channels/2291132-bearant","Australia","857","857","The Forest Multiplayer Playthrough 2021 (Hard) Bearant EP12","https://www.letsplayindex.com/video/the-forest-multiplayer-playthrough-2021-hard-bearant-ep12-DFNSKo9_m_I","November 24, 2021 7:15:01 AM","2021-11-24","24:03","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Beneath The Mask","/channels/1865984-beneath-the-mask","https://www.letsplayindex.com/channels/1865984-beneath-the-mask","Canada","1,400","1400","The Forest Review - oh look, it’s an alligator","https://www.letsplayindex.com/video/the-forest-review-oh-look-its-an-alligator-beneath-the-mask-23ayoGlACm8","October 23, 2020 1:41:10 PM","2020-10-23","10:23","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Bianca Gaming","/channels/297929-bianca-gaming","https://www.letsplayindex.com/channels/297929-bianca-gaming","UNKNOWN","67","67","The Forest Pc Game Review","https://www.letsplayindex.com/video/the-forest-pc-game-review-bianca-gaming-8yL89g-i1tE","January 5, 2021 10:28:13 AM","2021-01-05","7:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","BostonGaming","/channels/128618-bostongaming","https://www.letsplayindex.com/channels/128618-bostongaming","United States","1,470","1470","The Forest - Multiplayer","https://www.letsplayindex.com/video/the-forest-multiplayer-bostongaming-HqsqIjZkhzc","June 16, 2019 9:50:33 PM","2019-06-16","2:12:54","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Brecor","/channels/3245636-brecor","https://www.letsplayindex.com/channels/3245636-brecor","UNKNOWN","313","313","F#&$ This Thunder! | The Forest Horror Map | Playthrough and Review?!","https://www.letsplayindex.com/video/fand-this-thunder-the-forest-horror-map-playthrough-and-kh_Z0_5GDrU","September 14, 2021 1:00:27 PM","2021-09-14","22:30","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Carnage Counts","/channels/127750-carnage-counts","https://www.letsplayindex.com/channels/127750-carnage-counts","United States","661,000","661000","Cannibal Farm (2017) Carnage Count","https://www.letsplayindex.com/video/cannibal-farm-2017-carnage-count-carnage-counts-Iq8Pd6A716M","October 22, 2019 7:00:06 AM","2019-10-22","6:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Cellina Survival","/channels/198699-cellina-survival","https://www.letsplayindex.com/channels/198699-cellina-survival","Germany","1,460","1460","Let´s Test: THE LOST Gameplay, deutsch, Review,","https://www.letsplayindex.com/video/lets-test-the-lost-gameplay-deutsch-review-cellina-survival-WCOhguyOyEk","October 1, 2019 10:15:37 AM","2019-10-01","38:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","ChamoGutiérrez","/channels/415958-chamogutierrez","https://www.letsplayindex.com/channels/415958-chamogutierrez","Spain","516,000","516000","The Forest - Review ESPAÑOL (2020)","https://www.letsplayindex.com/video/the-forest-review-espanol-2020-chamogutierrez-6D6tH8qTRf4","December 16, 2019 11:41:23 AM","2019-12-16","10:03","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Cpt.Crash86","/channels/176438-cptcrash86","https://www.letsplayindex.com/channels/176438-cptcrash86","Germany","93","93","Runners Up Top 10 2018: The Forest (Indie/Survival) feat. Vera (Review)","https://www.letsplayindex.com/video/runners-up-top-10-2018-the-forest-indiesurvival-feat-vera-2TcXTFxGzb4","January 7, 2019 3:46:23 AM","2019-01-07","24:54","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","CrazySubh","/channels/2294340-crazysubh","https://www.letsplayindex.com/channels/2294340-crazysubh","India","22,400","22400","The Forest Jungle ma fas gya || Survival Game Multiplayer","https://www.letsplayindex.com/video/the-forest-jungle-ma-fas-gya-survival-game-multiplayer-crazysubh-DOlEI5XmLcY","March 5, 2022 9:30:05 PM","2022-03-05","28:05","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Critiquing Doge","/channels/153281-critiquing-doge","https://www.letsplayindex.com/channels/153281-critiquing-doge","United States","6,390","6390","Game Spotlight | The Forest","https://www.letsplayindex.com/video/game-spotlight-the-forest-critiquing-doge-CGU-CIHp4ko","February 13, 2019 9:00:02 AM","2019-02-13","4:23","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Cut The BS Reviews","/channels/511853-cut-the-bs-reviews","https://www.letsplayindex.com/channels/511853-cut-the-bs-reviews","Canada","10,000","10000","The Forest Cut the BS Review","https://www.letsplayindex.com/video/the-forest-cut-the-bs-review-cut-the-bs-reviews-n4FrGy4V1G0","September 10, 2021 1:00:12 PM","2021-09-10","0:56","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Daniel Parker Big D","/channels/104206-daniel-parker-big-d","https://www.letsplayindex.com/channels/104206-daniel-parker-big-d","United States","2,800","2800","Quick Review On The Forest PS4","https://www.letsplayindex.com/video/quick-review-on-the-forest-ps4-daniel-parker-big-d-GksymMOZoHo","December 21, 2020 12:23:18 AM","2020-12-21","1:28","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Dera Ananta","/channels/3217882-dera-ananta","https://www.letsplayindex.com/channels/3217882-dera-ananta","Indonesia","749","749","THE FOREST INDONESIA - MEMBUAT PELIDUNG CANNIBALS DAN MUTANTS, REVIEW BASE !","https://www.letsplayindex.com/video/the-forest-indonesia-membuat-pelidung-cannibals-dan-mutants-MSZXTOb5GyY","June 2, 2020 4:05:31 AM","2020-06-02","24:42","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","DGC Channel","/channels/122539-dgc-channel","https://www.letsplayindex.com/channels/122539-dgc-channel","United Kingdom","320","320","DGC Plays: The Forest (Review)","https://www.letsplayindex.com/video/dgc-plays-the-forest-review-dgc-channel-8LxL10UPD0Y","November 1, 2018 10:55:17 AM","2018-11-01","31:37","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","DrMat","/channels/1783313-drmat","https://www.letsplayindex.com/channels/1783313-drmat","United Kingdom","417","417","The Forest: Tree felling review, can it beat Rust??? #Shorts","https://www.letsplayindex.com/video/the-forest-tree-felling-review-can-it-beat-rust-shorts-drmat-I1gh9yPB6Jg","May 24, 2021 12:00:10 PM","2021-05-24","1:00","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","ElonsMug Gaming","/channels/1657915-elonsmug-gaming","https://www.letsplayindex.com/channels/1657915-elonsmug-gaming","Russian Federation","5,480","5480","Иду бить монстрам лица в The FOREST #4","https://www.letsplayindex.com/video/the-forest-4-elonsmug-gaming-bQyOxXWKuWo","September 15, 2020 3:13:08 PM","2020-09-15","3:01:53","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","EpikDanny","/channels/355511-epikdanny","https://www.letsplayindex.com/channels/355511-epikdanny","United States","235","235","The Forest: Breakdown and Review","https://www.letsplayindex.com/video/the-forest-breakdown-and-review-epikdanny-UawiRyO74zk","December 5, 2020 4:56:02 PM","2020-12-05","15:42","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","F4CEpa1m","/channels/86886-f4cepa1m","https://www.letsplayindex.com/channels/86886-f4cepa1m","Australia","27,700","27700","THE FOREST IN VIRTUAL REALITY!! | Gameplay Review - Good Horror? [Oculus Rift, HTC Vive, WMR 2018]","https://www.letsplayindex.com/video/the-forest-in-virtual-reality-gameplay-review-good-horror-2nyctRX5Eoc","June 7, 2018 8:34:00 AM","2018-06-07","7:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Forestplayz ytb","/channels/1779915-forestplayz-ytb","https://www.letsplayindex.com/channels/1779915-forestplayz-ytb","UNKNOWN","279","279","The Forest review on scratch (HORROR GAME)","https://www.letsplayindex.com/video/the-forest-review-on-scratch-horror-game-forestplayz-ytb-18Jr0L9cK_M","May 23, 2021 11:17:14 AM","2021-05-23","2:32","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","FSS. ID","/channels/266243-fss-id","https://www.letsplayindex.com/channels/266243-fss-id","Indonesia","1,560","1560","MISGUIDED NEVER BACK HOME | REVIEW GAME HORROR KARYA ANAK BANGSA","https://www.letsplayindex.com/video/misguided-never-back-home-review-game-horror-karya-anak-GI7ictSfKA0","March 22, 2021 8:00:05 AM","2021-03-22","20:22","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Game Advisor","/channels/191829-game-advisor","https://www.letsplayindex.com/channels/191829-game-advisor","United States","28,700","28700","Should You Buy The Forest in 2022? Is The Forest Worth the Cost?","https://www.letsplayindex.com/video/should-you-buy-the-forest-in-2022-is-the-forest-worth-the-0WXa9qgAVqs","February 10, 2021 9:55:44 AM","2021-02-10","8:07","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Game Boy Geek","/channels/195634-game-boy-geek","https://www.letsplayindex.com/channels/195634-game-boy-geek","United States","34,100","34100","Fox in the Forest Duet Review with the Game Boy Geek","https://www.letsplayindex.com/video/fox-in-the-forest-duet-review-with-the-game-boy-geek-game-i6LD_m2Z0eM","February 3, 2020 12:00:10 PM","2020-02-03","9:35","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Game Brigade","/channels/223671-game-brigade","https://www.letsplayindex.com/channels/223671-game-brigade","United States","10,200","10200","Spirits of the Forest: Moonlight - Should You Back It? Kickstarter Review","https://www.letsplayindex.com/video/spirits-of-the-forest-moonlight-should-you-back-it-kickstarter-0ulVPqKvyOk","July 22, 2020 5:00:01 AM","2020-07-22","17:01","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Game Review Thailand","/channels/211886-game-review-thailand","https://www.letsplayindex.com/channels/211886-game-review-thailand","Thailand","134,000","134000","ฮั่นแน่... ยังไม่นอนกันอีกเหรอจ๊ะ","https://www.letsplayindex.com/video/game-review-thailand-sfQGdeg_Yzg","August 26, 2020 12:38:48 PM","2020-08-26","1:04:26","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Gamerchosis","/channels/1543906-gamerchosis","https://www.letsplayindex.com/channels/1543906-gamerchosis","UNKNOWN","235","235","The Forest review","https://www.letsplayindex.com/video/the-forest-review-gamerchosis-tRb1uUGN0lQ","January 25, 2022 10:51:25 PM","2022-01-25","17:08","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","GameSpot","/channels/25979-gamespot","https://www.letsplayindex.com/channels/25979-gamespot","UNKNOWN","5,680,000","5680000","The Forest Review","https://www.letsplayindex.com/video/the-forest-review-gamespot-znCrciCHHHQ","June 3, 2018 12:00:02 PM","2018-06-03","6:20","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
"2026-05-18T20:10:27Z","The Forest","the-forest-2018","hostile_survival","review_channels","top-200","https://www.letsplayindex.com/games/the-forest-2018/review-channels/top-200","Gametester","/channels/134642-gametester","https://www.letsplayindex.com/channels/134642-gametester","Germany","1,720","1720","The Forest | Gametester Lets Play [GER|Review] (mit Realicious)","https://www.letsplayindex.com/video/the-forest-gametester-lets-play-gerreview-mit-realicious-GrrRrLkm39g","November 11, 2019 2:51:38 PM","2019-11-11","27:38","UNKNOWN_VERIFY_FROM_CREATOR_PAGE","RAW_PUBLIC_INDEX_NOT_CONTACT_READY"
