path,width,height,bc7_full_mip_mib,first_party_production,flags,recommendation
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro01.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro02.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro03.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro04.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro05.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro06.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro07.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro08.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro09.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro10.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro11.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Loading/MapMagic_Loading_pro12.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Matrix.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Scatter.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/disc-type-arc.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/disc-type-hollow.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/disc-type-pie.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/disc-type-solid.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/rect-style-hard-hollow.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/rect-style-hard-solid.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/rect-style-rounded-hollow.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/rect-style-rounded-solid.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Packages/com.unity.shadergraph/Editor/Resources/GraphView/Nodes/PreviewCollapse.png,16,16,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/ValuesAdjustPreview/Off/Adjust.png,18,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/ValuesAdjustPreview/Off/Help.png,18,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/ValuesAdjustPreview/Off/Preview.png,18,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/ValuesAdjustPreview/Off/Values.png,18,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Sockets/Res.png,20,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/line-dash-basic.png,20,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/Shapes/Textures/line-dash-rounded.png,20,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Object.png,14,15,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ObjectDisabled.png,14,15,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrain.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToTerrainActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindow.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/PreviewToWindowActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/DropDownList.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Expand.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/DropDownList.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Expand.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Toggle.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Toggle.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/ToTerrain.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Layers/SelectedOnly.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/Checked.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/CheckedActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/CheckedDisabled.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/Checked.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/CheckedActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/CheckedDisabled.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/Unchecked.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/UncheckedActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/pro/UncheckedDisabled.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/Unchecked.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/UncheckedActive.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Toggle/UncheckedDisabled.png,14,14,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Pencil.png,16,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Pencil.png,16,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/LockLocked.png,14,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/LockUnlocked.png,14,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/LockUnlocked.png,14,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/Biomes.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Icons/pro/Biomes.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanel.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/AddPanelEmpty.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Bot.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Dragged.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Mid.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanel.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/AddPanelEmpty.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Bot.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Mid.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Single.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/pro/Top.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanel.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/RemovePanelActive.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Single.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/NodeLayers/Top.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/Input.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Core/Editor/Resources/MapMagic/Popup/pro/Input.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Backgrounds/Foldout.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Backgrounds/FoldoutOpaque.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Backgrounds/pro/Foldout.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Backgrounds/pro/FoldoutOpaque.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/WhiteDown.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/WhiteLeft.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/WhiteRight.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Chevrons/WhiteUp.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Add.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Error.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/EyeOff.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/EyeOn.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Front.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Height.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Help.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Help_pro.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Layer.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/MapMagicWindow.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Move.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/New.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Okay.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Add.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/EyeOff.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/EyeOn.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Front.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Height.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Help.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Move.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/New.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Remove.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Right.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Rotate.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Rotate2.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Scale.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/pro/Select.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Remove.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Right.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Rotate.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Rotate2.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Scale.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Select.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
Assets/MapMagic/Tools/GUI/Editor/Resources/DPUI/Icons/Warning.png,12,12,0.000,false,VRAM CRIME: UNCOMPRESSED_RGBA32_STATIC_SUSPECT,Keep compressed; atlas if grouped with small sibling textures.
