record_id,source_asset_path,source_type,material_name,slot,slot_role,category,reference_state,reference_guid,resolved_texture_path,target_texture_path,generated_asset_guid,priority,target_resolution,albedo_compression,normal_compression,orm_compression,estimated_vram_mib,stub_reasons,prompt_id,issue_detail
e9c05f0397e7,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3666,fileID=0
33d452b7ffdc,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
5f41ec871d7e,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
aa759f538f1a,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
845c021f03d6,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
244c34e12a05,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
1dd35679353d,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3672,fileID=0
c2492ce91f56,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
ea66d5cf8ff0,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
0ff6adcc5b1b,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
b6ecdbec78dd,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
a329181277d2,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
41607de743f2,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
7d21f2fa1bda,Assets/_Project/Art/Materials/Resources/Mat_Resource_Sulfur.mat,material,Mat_Resource_Sulfur,unity_ShadowMasks,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Resource_Sulfur_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
d37de338755f,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3680,fileID=0
5bbb2affd073,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
5014dd2d1c49,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
3751dbbd8739,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
de8fa97df97b,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
f5cb2f6ba438,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
8ec2da624fb2,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3686,fileID=0
e56de3051de8,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
20cf93e281e5,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
cbca306da8f9,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
1fa03328f79f,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
18862a1dc1ac,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
c76c04772385,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
842c110f5ba7,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,material,Mat_Tool_BeaconDeployer_Placeholder,unity_ShadowMasks,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_BeaconDeployer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
368dab877f79,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3694,fileID=0
96df78d4a8be,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
2e9a3aa6b2ef,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
bd97a53788a9,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
46b62f309ef7,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
3fd2ac889aa7,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
3f5939eae7c6,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_MainTex,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3700,fileID=0
eba69ef92e28,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_MetallicGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
941476ca55b4,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_OcclusionMap,AO,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
bcdd1349aa13,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_ParallaxMap,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
62245f7278b4,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,_SpecGlossMap,ROUGHNESS,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
e97f7094da9b,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,unity_Lightmaps,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
140c130f4dd5,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,unity_LightmapsInd,TEXTURE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
4657dc9d163f,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,material,Mat_Tool_Builder_Placeholder,unity_ShadowMasks,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_Builder_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
5f0cf7a360ee,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_BaseMap,ALBEDO,HABITAT_INTERIORS,EMPTY_REQUIRED_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_Albedo.png,PENDING_UNITY_META_GUID,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",1.333,,SHINOBU_361_PROMPT_3708,fileID=0
49f43366164c,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_BumpMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
f9af58658040,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_DetailAlbedoMap,DETAIL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_Albedo.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
410cd77e7b65,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_DetailMask,ORM,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_ORM.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
8b9ff5924419,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_DetailNormalMap,NORMAL,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_Normal.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
28ca791c0d3d,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,material,Mat_Tool_EnvAnalyzer_Placeholder,_EmissionMap,EMISSIVE,HABITAT_INTERIORS,EMPTY_OPTIONAL_SLOT,,,Assets/_Project/Art/Textures/Generated/SHINOBU_361/HABITAT_INTERIORS/Mat_Tool_EnvAnalyzer_Placeholder_Emissive.png,,MEDIUM,1024,"BC7 sRGB, mipmaps on, Read/Write off","BC5 linear normal, mipmaps on, Read/Write off","BC7 linear packed ORM, mipmaps on, Read/Write off",0.0,,,fileID=0
