job_id,title,role,category,final_filename,save_dir,final_target_path,references,prompt_file,prompt
SHINOBU_361_HAND_133,MAT_SargassumFoamDamping_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_SargassumFoamDamping_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_133_MAT_SargassumFoamDamping_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_SargassumFoamDamping_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_133_MAT_SargassumFoamDamping_Albedo.txt,"Sargassum foam damping albedo for surface ecology and motion-damping visuals. Create pale pearl foam cells, soft teal water films, olive sargassum micro-fragments, amber nutrient dots, and clean cyan meniscus edges. The texture should look airy, premium, and useful for shader layering, with broad foam clusters and gentle biological color. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_134,MAT_SargassumMicroFaunaBoids_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_SargassumMicroFaunaBoids_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_134_MAT_SargassumMicroFaunaBoids_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_SargassumMicroFaunaBoids_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_134_MAT_SargassumMicroFaunaBoids_Albedo.txt,"Sargassum micro-fauna boids albedo for tiny animated life particles. Create miniature opal shell specks, translucent teal larval shapes, amber bioluminescent pinpoints, pale jade membrane flecks, and pearl particulate dust. The texture should be charming and readable as small living details, with clear tiny silhouettes for particle use. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_135,MAT_SargassumOilFilm_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_SargassumOilFilm_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_135_MAT_SargassumOilFilm_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_SargassumOilFilm_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_135_MAT_SargassumOilFilm_Albedo.txt,"Sargassum oil film albedo for subtle biological surface sheen. Create translucent teal-green oil ribbons, pearlescent cyan edges, soft amber nutrient shimmer, pale violet interference bands, and tiny olive plant flecks. The texture should feel like refined organic film useful for shader overlays, not a heavy pollution layer. Keep it thin, elegant, and tileable. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_136,MAT_SargassumWaveDamping_Albedo.png,ALBEDO,HABITAT_INTERIORS,MAT_SargassumWaveDamping_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_136_MAT_SargassumWaveDamping_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\MAT_SargassumWaveDamping_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_136_MAT_SargassumWaveDamping_Albedo.txt,"Sargassum wave damping albedo for broad surface-plant influence. Create calm olive-teal ribbon fields, pearl foam dust, pale cyan water gaps, amber buoyancy bead trails, and soft jade biological strands. The material should suggest plant mass calming water movement while staying abstract enough for shader motion. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_137,Mat_Shelf_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Shelf_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_137_Mat_Shelf_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Shelf_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_137_Mat_Shelf_Albedo.txt,"Interior shelf albedo for HECTON-8 habitat storage surfaces. Create warm off-white ceramic shelf panels, satin titanium edge rails, graphite anti-slip strips, teal inventory tick marks, amber small locator pips, and controlled salt dust in rear seams. The surface should feel practical, compact, and expensive, fitting research-base storage rather than generic furniture. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_138,Mat_Skybox_Day_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Skybox_Day_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_138_Mat_Skybox_Day_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Skybox_Day_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_138_Mat_Skybox_Day_Albedo.txt,"Day skybox albedo source for Hecton. Create broad hopeful atmospheric bands with pale cyan sky, pearl cloud veils, soft teal horizon bloom, muted violet upper air, and subtle amber sunlight haze. The source should be clean and usable for skybox blending, with no objects, no horizon scene, and no perspective composition. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_139,Mat_Skybox_Night_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Skybox_Night_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_139_Mat_Skybox_Night_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Skybox_Night_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_139_Mat_Skybox_Night_Albedo.txt,"Night skybox albedo source for Hecton with elegant deep ocean atmosphere. Create refined indigo-teal gradients, pearl star-dust fields, soft cyan aurora ribbons, muted violet high haze, and tiny warm amber distant light specks. The texture should feel calm, expensive, and readable, like an alien research sky above the sea. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_140,Mat_Skybox_Storm_Albedo.png,MASK_ORM,HABITAT_INTERIORS,Mat_Skybox_Storm_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_140_Mat_Skybox_Storm_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Skybox_Storm_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_140_Mat_Skybox_Storm_Albedo.txt,"Storm skybox albedo source for Hecton, dramatic but still premium and readable. Create layered teal-gray cloud bands, pearl rain veils, cyan electrical glow traces, muted violet pressure haze, and restrained amber breaks of distant light. The texture should support weather mood while staying clean, luminous, and controlled, with broad soft forms for skybox projection. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_141,Mat_SmallPassiveProxy_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_SmallPassiveProxy_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_141_Mat_SmallPassiveProxy_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_SmallPassiveProxy_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_141_Mat_SmallPassiveProxy_Albedo.txt,"Small passive creature proxy albedo for friendly Hecton fauna placeholders. Create soft jade membrane patches, pearl shell-like ridges, tiny amber sensory dots, pale coral blush, and subtle teal freckling. The material should make simple proxy creatures feel gentle, readable, and alive, with inviting color language and clean biological surfaces. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_142,Mat_Sun_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Sun_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_142_Mat_Sun_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Sun_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_142_Mat_Sun_Albedo.txt,"Sun albedo/emissive source for Hecton sky presentation. Create a clean abstract solar texture with warm pearl center bands, soft amber plasma ribbons, pale cyan atmospheric scattering edge, and restrained gold-white glow islands. It should be beautiful and controlled for sky rendering, with no perspective sphere and no scenic composition. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_143,Mat_Support_AbyssApex_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_AbyssApex_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_143_Mat_Support_AbyssApex_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_AbyssApex_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_143_Mat_Support_AbyssApex_Albedo.txt,"Support marker albedo for abyss apex gameplay classification. Create a refined icon-free material with deep teal pressure bands, opal mineral ribs, amber sensory dots, pearl edge dust, and violet depth undertones. It should support data-driven zone visualization while looking like a natural premium material, not a flat debug color. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_144,Mat_Support_CreaturePassive_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_CreaturePassive_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_144_Mat_Support_CreaturePassive_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_CreaturePassive_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_144_Mat_Support_CreaturePassive_Albedo.txt,"Support marker albedo for passive creature classification. Create soft pearl sediment, jade membrane marks, tiny amber comfort dots, pale coral speckles, and teal biological trails arranged in a calm readable pattern. It should make passive creature support zones attractive and clear without using text or symbols. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_145,Mat_Support_CreaturePredator_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_CreaturePredator_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_145_Mat_Support_CreaturePredator_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_CreaturePredator_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_145_Mat_Support_CreaturePredator_Albedo.txt,"Support marker albedo for predator creature classification. Create disciplined danger biology with deep teal plate traces, coral-red boundary strokes, pearl scraped ridges, amber sensory dots, and graphite mineral dust. The texture should signal predator logic through clean rhythm and contrast while staying premium and readable. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_146,Mat_Support_HazardPocket_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_HazardPocket_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_146_Mat_Support_HazardPocket_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_HazardPocket_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_146_Mat_Support_HazardPocket_Albedo.txt,"Support marker albedo for hazard pocket classification. Create coral-red mineral bands, amber crystal nodes, pale salt plates, teal fluid residue, and blue-gray stone chips arranged as a clean warning material. It should read immediately as environmental caution while matching the premium Hecton resource palette. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_147,Mat_Support_ReefApex_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_ReefApex_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_147_Mat_Support_ReefApex_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_ReefApex_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_147_Mat_Support_ReefApex_Albedo.txt,"Support marker albedo for reef apex classification. Create porcelain coral plate marks, teal scale traces, amber pore clusters, pearl shell dust, and soft coral-pink edge blush. The material should identify reef apex ecology with beauty and clarity, matching both coral flora and creature-zone palettes. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_148,Mat_Support_ResourcePocket_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_ResourcePocket_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_148_Mat_Support_ResourcePocket_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_ResourcePocket_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_148_Mat_Support_ResourcePocket_Albedo.txt,"Support marker albedo for resource pocket classification. Create opal blue mineral seams, pearl sediment, tiny copper and silver flecks, amber resin beads, and teal survey dust arranged in an organized collectible pattern. The material should say ""valuable pocket"" through PBR material identity rather than text. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_149,Mat_Support_RuinApex_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_RuinApex_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_149_Mat_Support_RuinApex_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_RuinApex_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_149_Mat_Support_RuinApex_Albedo.txt,"Support marker albedo for ruin apex classification. Blend off-white ceramic relic chips, graphite engineered ribs, teal mineral seams, amber pore markers, and pearl sediment dust into a clear high-tier ruin ecology material. It should communicate apex zone support data while still feeling like real Hecton surface art. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_150,Mat_Support_SafePocket_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Support_SafePocket_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_150_Mat_Support_SafePocket_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Support_SafePocket_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_150_Mat_Support_SafePocket_Albedo.txt,"Support marker albedo for safe pocket classification. Create a calm refuge material with warm pearl sediment, pale teal mineral rings, soft jade membrane trails, cream shell dust, and tiny amber guide dots. It should be inviting, stable, and readable as safety support data while staying integrated with the HECTON-8 natural palette. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_151,Mat_TerritorialProxy_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_TerritorialProxy_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_151_Mat_TerritorialProxy_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_TerritorialProxy_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_151_Mat_TerritorialProxy_Albedo.txt,"Territorial proxy albedo for Hecton creature and biome ownership markers. Create clean biological boundary material with teal scale traces, pearl mineral lines, amber sensory dots, coral edge strokes, and blue-gray silt. It should feel like an elegant natural territory signal, readable on simple proxy shapes without needing text or icons. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_152,Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_152_Mat_Tool_BeaconDeployer_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Tool_BeaconDeployer_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_152_Mat_Tool_BeaconDeployer_Placeholder_Albedo.txt,"Beacon deployer tool albedo for premium HECTON-8 field equipment. Create warm off-white ceramic casing panels, satin titanium deployment rails, teal signal paint, amber locator windows, graphite rubber grip pads, and pale salt wear on handled edges. It should read as compact navigation hardware for underwater expeditions, clean and desirable as a usable tool. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_153,Mat_Tool_Builder_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Tool_Builder_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_153_Mat_Tool_Builder_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Tool_Builder_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_153_Mat_Tool_Builder_Placeholder_Albedo.txt,"Builder tool albedo for HECTON-8 habitat construction equipment. Create off-white pressure ceramic shell plates, satin titanium assembly jaws, teal construction guide stripes, amber status nodes, graphite handle gaskets, and fine mineral dust at seam edges. The material should feel precise, expensive, and capable of building underwater modules. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_154,Mat_Tool_EnvAnalyzer_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Tool_EnvAnalyzer_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_154_Mat_Tool_EnvAnalyzer_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Tool_EnvAnalyzer_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_154_Mat_Tool_EnvAnalyzer_Placeholder_Albedo.txt,"Environment analyzer tool albedo for HECTON-8 survey gameplay. Create a clean scientific instrument material with pearl ceramic sensor plates, teal analysis bands, amber sample status dots, satin titanium probe collars, graphite rubber seals, and pale cyan lens insets. It should feel like precise NASA-Punk oceanographic equipment, readable as a scanner/analyzer without text. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_155,Mat_Tool_HarpoonLauncher_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Tool_HarpoonLauncher_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_155_Mat_Tool_HarpoonLauncher_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Tool_HarpoonLauncher_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_155_Mat_Tool_HarpoonLauncher_Placeholder_Albedo.txt,"Harpoon launcher tool albedo for HECTON-8 defensive field hardware. Create satin titanium barrel sleeves, warm off-white pressure casing, graphite recoil grip pads, teal alignment stripes, amber safety indicators, and clean salt-polished edge wear. The texture should feel robust and premium, clearly a tool built for underwater pressure rather than a generic weapon surface. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
SHINOBU_361_HAND_156,Mat_Tool_Knife_Placeholder_Albedo.png,ALBEDO,HABITAT_INTERIORS,Mat_Tool_Knife_Placeholder_Albedo.png,C:\hades\Hecton8\Docs\ArtDrop\SHINOBU_361\All_175_Targets\SHINOBU_361_HAND_156_Mat_Tool_Knife_Placeholder_Albedo,C:\hades\Hecton8\Assets\_Project\Art\TEXTURES\Generated\SHINOBU_361\HABITAT_INTERIORS\Mat_Tool_Knife_Placeholder_Albedo.png,LOOKDEV_APPROVED_REF_SEED_001.png; approved floor/wall style anchor; function-specific seed if needed,C:\hades\Hecton8\Docs\Reports\TextureGeneratorWorkpack_SHINOBU_361\Prompts\All_175_Targets\SHINOBU_361_HAND_156_Mat_Tool_Knife_Placeholder_Albedo.txt,"Knife tool albedo for HECTON-8 utility survival equipment. Create brushed titanium blade facets, off-white ceramic spine inserts, graphite grip texture, teal alignment notch, amber safety pin, and fine salt-polished contact wear. It should read as a compact premium tool for cutting fiber, membrane, and salvage, with clean material separation and no excessive damage. Use flat, top-down, orthogonal orthographic view, completely uniform diffuse lighting, zero directional shadows, perfect seamless tiling, no text watermark, no border, no perspective object scene."
