fact_id,owner_doc_or_packet,evidence_path,first_allowed_surface,spoiler_level,unlock_gate,contradiction_state
FACT_ECOLOGY_SHALLOW_PREDATOR_SHADOW_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS045_PHOTIC_SHELF_NATIVE_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shallow_predator_shadow_rule,confirmed
FACT_ECOLOGY_BRINE_VANE_FORESTS_PRIMARY,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.brine_vane_forests,confirmed
FACT_ECOLOGY_DENSITY_SKATER_FAUNA_PRIMARY,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.density_skater_fauna,confirmed
FACT_ECOLOGY_VENT_ANCHOR_COLONIES_PRIMARY,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.vent_anchor_colonies,confirmed
FACT_ECOLOGY_WIDE_FILTER_BODY_TRACE_PRIMARY,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.wide_filter_body_trace,confirmed
FACT_ECOLOGY_SILT_AMBUSHER_TELEGRAPH_PRIMARY,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,Docs/Lore/AppliedContent/packets/RS046_BRINE_CANYON_ABYSS_ECOLOGY.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.silt_ambusher_telegraph,confirmed
FACT_ATLAS_CONDUCTIVE_BIOFILM_CABLE_SKIN_PRIMARY,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.conductive_biofilm_cable_skin,confirmed
FACT_ATLAS_ACOUSTIC_FILTER_ORGAN_RELAY_PRIMARY,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.acoustic_filter_organ_relay,confirmed
FACT_ATLAS_SHELL_SEALANT_FRACTURE_GROWTH_PRIMARY,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.shell_sealant_fracture_growth,confirmed
FACT_ATLAS_SENSOR_TAGGED_FAUNA_PRIMARY,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.sensor_tagged_fauna,confirmed
FACT_ATLAS_VENT_MICRONODE_NESTS_PRIMARY,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,Docs/Lore/AppliedContent/packets/RS047_ATLAS_MAINTENANCE_BIOMECH_LAYER.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.vent_micronode_nests,confirmed
FACT_HARDWARE_BLACK_KEEL_TENDER_INTERIOR_LIMITS_PRIMARY,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.black_keel_tender_interior_limits,confirmed
FACT_HARDWARE_DROP_CAPSULE_DAMAGE_PARTS_PRIMARY,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.drop_capsule_damage_parts,confirmed
FACT_HARDWARE_P63_FABRICATOR_AUTHORITY_LIMITS_PRIMARY,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p63_fabricator_authority_limits,confirmed
FACT_HARDWARE_PRESSURE_SUIT_SERVICE_GRADES_PRIMARY,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.pressure_suit_service_grades,confirmed
FACT_HARDWARE_SONAR_PINGER_ROUTE_BEACONS_PRIMARY,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,Docs/Lore/AppliedContent/packets/RS048_HARDWARE_AND_VEHICLE_EVIDENCE_STACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.sonar_pinger_route_beacons,confirmed
FACT_APPLIED_LORE_LIEN_SEVERITY_SEED_CLASS_PRIMARY,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.lien_severity_seed_class,confirmed
FACT_APPLIED_LORE_STORM_WINDOW_RISK_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.storm_window_risk_card,confirmed
FACT_APPLIED_LORE_SAMPLE_CUSTODY_GRADE_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.sample_custody_grade_card,confirmed
FACT_APPLIED_LORE_EVIDENCE_ORDER_DEPTH_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.evidence_order_depth_card,confirmed
FACT_APPLIED_LORE_DEEP_REACH_CLAUSE_WEIGHT_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS049_CONTRACT_SEED_RISK_REWARD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.deep_reach_clause_weight_card,confirmed
FACT_APPLIED_LORE_BLACK_KEEL_APPROACH_AUDIO_PACKET_PRIMARY,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.black_keel_approach_audio_packet,confirmed
FACT_APPLIED_LORE_DROP_CAPSULE_DIAGNOSTIC_READOUT_PRIMARY,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.drop_capsule_diagnostic_readout,confirmed
FACT_APPLIED_LORE_P63_PUMP_ROOM_FIRST_REPAIR_TASK_PRIMARY,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p63_pump_room_first_repair_task,confirmed
FACT_APPLIED_LORE_SANITIZED_ACCIDENT_PACKET_BODY_PRIMARY,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.sanitized_accident_packet_body,confirmed
FACT_APPLIED_LORE_FIRST_ATLAS_REPAIR_TRACE_SCENE_PRIMARY,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS050_FIRST_HOUR_MICRO_SCRIPT_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.first_atlas_repair_trace_scene,confirmed
FACT_APPLIED_LORE_HECTON8_PUBLIC_PRIMER_ARTICLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.hecton8_public_primer_article,confirmed
FACT_APPLIED_LORE_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.aegir_system_public_primer_article,confirmed
FACT_APPLIED_LORE_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.deep_reach_public_dossier_article,confirmed
FACT_APPLIED_LORE_ATLAS6_SPOILER_GATED_ARTICLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.atlas6_spoiler_gated_article,confirmed
FACT_APPLIED_LORE_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,Docs/Lore/AppliedContent/packets/RS051_PUBLIC_SITE_PILLAR_ARTICLES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.blue_debt_public_resource_article,confirmed
FACT_APPLIED_LORE_PROPER_NOUN_TRANSLATION_LOCK_TABLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.proper_noun_translation_lock_table,confirmed
FACT_APPLIED_LORE_UNIT_NUMBER_STYLE_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.unit_number_style_card,confirmed
FACT_APPLIED_LORE_TERMINAL_VOICE_REGISTER_RULE_PRIMARY,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.terminal_voice_register_rule,confirmed
FACT_APPLIED_LORE_AUDIO_BARK_FAMILY_RULES_PRIMARY,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.audio_bark_family_rules,confirmed
FACT_APPLIED_LORE_RTL_CJK_FONT_RISK_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,Docs/Lore/AppliedContent/packets/RS052_LOCALIZATION_GLOSSARY_AUDIO_STYLE.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.rtl_cjk_font_risk_card,confirmed
FACT_APPLIED_LORE_RESOURCE_YIELD_AUTHORING_ROWS_PRIMARY,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.resource_yield_authoring_rows,confirmed
FACT_APPLIED_LORE_INVENTORY_STACK_AUTHORING_ROWS_PRIMARY,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.inventory_stack_authoring_rows,confirmed
FACT_APPLIED_LORE_ESCAPE_RECIPE_AUTHORING_ROWS_PRIMARY,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.escape_recipe_authoring_rows,confirmed
FACT_APPLIED_LORE_CONTRACT_RISK_REWARD_AUTHORING_ROWS_PRIMARY,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.contract_risk_reward_authoring_rows,confirmed
FACT_APPLIED_LORE_ENDING_PAYOUT_AUTHORING_ROWS_PRIMARY,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS053_NUMERIC_AUTHORING_BRIDGE_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.ending_payout_authoring_rows,confirmed
FACT_APPLIED_LORE_DOSSIER_START_SCREEN_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.dossier_start_screen_copy,confirmed
FACT_APPLIED_LORE_CONTRACT_CARD_FIELD_LABELS_PRIMARY,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.contract_card_field_labels,confirmed
FACT_APPLIED_LORE_RUMOR_FAMILY_UI_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.rumor_family_ui_copy,confirmed
FACT_APPLIED_LORE_ROUTE_WARNING_UI_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.route_warning_ui_copy,confirmed
FACT_APPLIED_LORE_ENDING_RECORD_UI_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,Docs/Lore/AppliedContent/packets/RS054_DOSSIER_CONTRACT_UI_COPY_DECK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.ending_record_ui_copy,confirmed
FACT_APPLIED_LORE_MATERIAL_PAYOUT_RECORD_PRIMARY,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.material_payout_record,confirmed
FACT_APPLIED_LORE_PARTIAL_RETURN_RECORD_PRIMARY,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.partial_return_record,confirmed
FACT_APPLIED_LORE_PUBLIC_LEDGER_RECORD_PRIMARY,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.public_ledger_record,confirmed
FACT_APPLIED_LORE_ATLAS_SEVERANCE_RECORD_PRIMARY,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.atlas_severance_record,confirmed
FACT_APPLIED_LORE_PRESERVE_QUARANTINE_RECORD_PRIMARY,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS055_ENDING_PAYLOAD_RECORD_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.preserve_quarantine_record,confirmed
FACT_APPLIED_LORE_RU_NATIVE_REVIEW_LOCK_PRIMARY,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.ru_native_review_lock,confirmed
FACT_APPLIED_LORE_CJK_REVIEW_LOCK_PRIMARY,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.cjk_review_lock,confirmed
FACT_APPLIED_LORE_RTL_REVIEW_LOCK_PRIMARY,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.rtl_review_lock,confirmed
FACT_APPLIED_LORE_EUROPEAN_LANGUAGE_REVIEW_LOCK_PRIMARY,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.european_language_review_lock,confirmed
FACT_APPLIED_LORE_SUBTITLE_AUDIO_REVIEW_LOCK_PRIMARY,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,Docs/Lore/AppliedContent/packets/RS056_NATIVE_LOCALIZATION_REVIEW_PACK.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.subtitle_audio_review_lock,confirmed
FACT_APPLIED_LORE_P281_HECTON8_SITE_OPENING_HOOK_PRIMARY,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p281_hecton8_site_opening_hook,confirmed
FACT_APPLIED_LORE_P282_AEGIR_SITE_SYSTEM_MAP_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p282_aegir_site_system_map_copy,confirmed
FACT_APPLIED_LORE_P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p283_deep_reach_site_accountability_copy,confirmed
FACT_APPLIED_LORE_P284_ATLAS6_SITE_SPOILER_GATE_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p284_atlas6_site_spoiler_gate_copy,confirmed
FACT_APPLIED_LORE_P285_BLUE_DEBT_SITE_RESOURCE_COPY_PRIMARY,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,Docs/Lore/AppliedContent/packets/RS057_PUBLIC_SITE_READY_ARTICLE_SECTIONS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p285_blue_debt_site_resource_copy,confirmed
FACT_APPLIED_LORE_P286_CAPSULE_BLACKBOX_AUDIO_01_PRIMARY,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p286_capsule_blackbox_audio_01,confirmed
FACT_APPLIED_LORE_P287_P63_PUMP_ROOM_WORK_ORDER_PRIMARY,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p287_p63_pump_room_work_order,confirmed
FACT_APPLIED_LORE_P288_WORKER_LOCKER_NAMEPLATE_SAMPLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p288_worker_locker_nameplate_sample,confirmed
FACT_APPLIED_LORE_P289_MARAUDER_CORRECTION_NOTE_SAMPLE_PRIMARY,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p289_marauder_correction_note_sample,confirmed
FACT_APPLIED_LORE_P290_QUARANTINE_RELAY_FRAGMENT_PRIMARY,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,Docs/Lore/AppliedContent/packets/RS058_IN_GAME_ARTIFACT_AUDIO_SURFACES.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p290_quarantine_relay_fragment,confirmed
FACT_APPLIED_LORE_P291_PHOTIC_MAT_CODEX_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p291_photic_mat_codex_card,confirmed
FACT_APPLIED_LORE_P292_GLASS_GRAZER_CODEX_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p292_glass_grazer_codex_card,confirmed
FACT_APPLIED_LORE_P293_LANTERN_DRIFT_CODEX_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p293_lantern_drift_codex_card,confirmed
FACT_APPLIED_LORE_P294_BRINE_VANE_CODEX_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p294_brine_vane_codex_card,confirmed
FACT_APPLIED_LORE_P295_SENSOR_TAGGED_FAUNA_CODEX_CARD_PRIMARY,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,Docs/Lore/AppliedContent/packets/RS059_ECOLOGY_CODEX_SPECIMEN_CARDS.packets.json,external_site,UNSPECIFIED_SOURCE_GAP,unlock.p295_sensor_tagged_fauna_codex_card,confirmed
