article_id,packet_id,related_ids,cluster,surface,spoiler,unlock_route
applied_lore.revoked_access_language_trace,P367_REVOKED_ACCESS_LANGUAGE_TRACE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.revoked_access_language_trace
applied_lore.old_procedure_recognition_cue,P368_OLD_PROCEDURE_RECOGNITION_CUE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.old_procedure_recognition_cue
applied_lore.debt_blacklist_contract_pressure,P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.debt_blacklist_contract_pressure
applied_lore.professional_guilt_to_personal_stake,P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.professional_guilt_to_personal_stake
applied_lore.great_tide_sensor_margin_proof,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.great_tide_sensor_margin_proof
applied_lore.evacuation_queue_delay_proof,P372_EVACUATION_QUEUE_DELAY_PROOF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.evacuation_queue_delay_proof
applied_lore.atlas_weighting_audit_proof,P373_ATLAS_WEIGHTING_AUDIT_PROOF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_weighting_audit_proof
applied_lore.quarantine_release_delay_proof,P374_QUARANTINE_RELEASE_DELAY_PROOF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.quarantine_release_delay_proof
applied_lore.claim_continuity_loss_conversion_proof,P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.claim_continuity_loss_conversion_proof
applied_lore.payload_sell_coordinates_receiver_protocol,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,site_wiki_endings_spoiler_cluster,external_site;in_game_wiki,2,unlock.payload_sell_coordinates_receiver_protocol
applied_lore.payload_sever_atlas_receiver_protocol,P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.payload_sever_atlas_receiver_protocol
applied_lore.payload_preserve_quarantine_receiver_protocol,P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.payload_preserve_quarantine_receiver_protocol
applied_lore.payload_public_ledger_receiver_protocol,P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.payload_public_ledger_receiver_protocol
applied_lore.payload_withhold_blind_return_protocol,P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,site_wiki_endings_spoiler_cluster,external_site;in_game_wiki,2,unlock.payload_withhold_blind_return_protocol
applied_lore.contract_approach_act_gate,P381_CONTRACT_APPROACH_ACT_GATE,P416_SITE_WIKI_START_HERE_CLUSTER,site_wiki_start_here_cluster,external_site;in_game_wiki,1,unlock.contract_approach_act_gate
applied_lore.photic_shelf_survival_act,P382_PHOTIC_SHELF_SURVIVAL_ACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.photic_shelf_survival_act
applied_lore.brine_canyon_liability_act,P383_BRINE_CANYON_LIABILITY_ACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.brine_canyon_liability_act
applied_lore.abyssal_machine_field_repair_act,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.abyssal_machine_field_repair_act
applied_lore.atlas_basin_payload_act,P385_ATLAS_BASIN_PAYLOAD_ACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_basin_payload_act
applied_lore.shallow_annex_p63_poi_kit,P386_SHALLOW_ANNEX_P63_POI_KIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.shallow_annex_p63_poi_kit
applied_lore.cable_reef_relay_yard_poi_kit,P387_CABLE_REEF_RELAY_YARD_POI_KIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.cable_reef_relay_yard_poi_kit
applied_lore.brine_canyon_pump_cathedral_poi_kit,P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.brine_canyon_pump_cathedral_poi_kit
applied_lore.evacuation_queue_terminal_poi_kit,P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.evacuation_queue_terminal_poi_kit
applied_lore.atlas_service_basin_poi_kit,P390_ATLAS_SERVICE_BASIN_POI_KIT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_service_basin_poi_kit
applied_lore.quiet_salvage_contract_seed,P391_QUIET_SALVAGE_CONTRACT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.quiet_salvage_contract_seed
applied_lore.storm_window_rush_contract_seed,P392_STORM_WINDOW_RUSH_CONTRACT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.storm_window_rush_contract_seed
applied_lore.high_custody_sample_contract_seed,P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.high_custody_sample_contract_seed
applied_lore.evidence_first_charter_contract_seed,P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.evidence_first_charter_contract_seed
applied_lore.recovery_compliance_bait_contract_seed,P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.recovery_compliance_bait_contract_seed
applied_lore.public_starting_premise_article_module,P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,P416_SITE_WIKI_START_HERE_CLUSTER,site_wiki_start_here_cluster,external_site;in_game_wiki,1,unlock.public_starting_premise_article_module
applied_lore.public_no_ftl_route_article_module,P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,site_wiki_system_and_ships_cluster,external_site;in_game_wiki,1,unlock.public_no_ftl_route_article_module
applied_lore.public_aegir_moon_map_article_module,P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.public_aegir_moon_map_article_module
applied_lore.public_deep_reach_liability_article_module,P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.public_deep_reach_liability_article_module
applied_lore.public_atlas_spoiler_gate_article_module,P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,site_wiki_endings_spoiler_cluster,external_site;in_game_wiki,2,unlock.public_atlas_spoiler_gate_article_module
applied_lore.mara_venn_pump_chief_dossier,P401_MARA_VENN_PUMP_CHIEF_DOSSIER,P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,site_wiki_colony_and_workers_cluster,external_site;in_game_wiki,1,unlock.mara_venn_pump_chief_dossier
applied_lore.juno_kade_relay_notary_dossier,P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.juno_kade_relay_notary_dossier
applied_lore.ren_okoye_brine_cartographer_dossier,P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ren_okoye_brine_cartographer_dossier
applied_lore.sahana_iqbal_triage_mechanic_dossier,P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.sahana_iqbal_triage_mechanic_dossier
applied_lore.lian_torres_vent_forge_operator_dossier,P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,site_wiki_colony_and_workers_cluster,external_site;in_game_wiki,1,unlock.lian_torres_vent_forge_operator_dossier
applied_lore.varnek_margin_acceptance_memo_artifact,P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.varnek_margin_acceptance_memo_artifact
applied_lore.arendt_atlas_weighting_waiver_artifact,P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.arendt_atlas_weighting_waiver_artifact
applied_lore.haldane_quarantine_release_hold_artifact,P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.haldane_quarantine_release_hold_artifact
applied_lore.ibarra_loss_conversion_ledger_artifact,P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ibarra_loss_conversion_ledger_artifact
applied_lore.sato_ren_return_action_packet_artifact,P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.sato_ren_return_action_packet_artifact
applied_lore.predator_shadow_encounter_grammar,P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,site_wiki_resources_and_ecology_cluster,external_site;in_game_wiki,1,unlock.predator_shadow_encounter_grammar
applied_lore.glass_grazer_clearing_encounter_grammar,P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.glass_grazer_clearing_encounter_grammar
applied_lore.lantern_drift_false_safe_encounter_grammar,P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.lantern_drift_false_safe_encounter_grammar
applied_lore.brine_vane_navigation_encounter_grammar,P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.brine_vane_navigation_encounter_grammar
applied_lore.sensor_tagged_fauna_pursuit_encounter_grammar,P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,site_wiki_resources_and_ecology_cluster,external_site;in_game_wiki,1,unlock.sensor_tagged_fauna_pursuit_encounter_grammar
applied_lore.site_wiki_start_here_cluster,P416_SITE_WIKI_START_HERE_CLUSTER,P381_CONTRACT_APPROACH_ACT_GATE;P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE;P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,site_wiki_start_here_cluster,external_site;in_game_wiki,1,unlock.site_wiki_start_here_cluster
applied_lore.site_wiki_system_and_ships_cluster,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,P341_NEEDLEPROBE_PRECURSOR_PROGRAM;P342_BEAM_SAIL_AND_PELLET_LANE;P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE;P416_SITE_WIKI_START_HERE_CLUSTER;P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,site_wiki_start_here_cluster;site_wiki_system_and_ships_cluster,external_site;in_game_wiki,1,unlock.site_wiki_system_and_ships_cluster
applied_lore.site_wiki_colony_and_workers_cluster,P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER,P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE;P401_MARA_VENN_PUMP_CHIEF_DOSSIER;P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER;P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER;P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,site_wiki_colony_and_workers_cluster;site_wiki_system_and_ships_cluster,external_site;in_game_wiki,1,unlock.site_wiki_colony_and_workers_cluster
applied_lore.site_wiki_resources_and_ecology_cluster,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,P351_DROWNED_CRUST_STRATA_GUIDE;P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR;P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR;P418_SITE_WIKI_COLONY_AND_WORKERS_CLUSTER;P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,site_wiki_colony_and_workers_cluster;site_wiki_resources_and_ecology_cluster,external_site;in_game_wiki,1,unlock.site_wiki_resources_and_ecology_cluster
applied_lore.site_wiki_endings_spoiler_cluster,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL;P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL;P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE;P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,site_wiki_endings_spoiler_cluster;site_wiki_resources_and_ecology_cluster,external_site;in_game_wiki,1;2,unlock.site_wiki_endings_spoiler_cluster
applied_lore.ran_aegir_public_distance_band,P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ran_aegir_public_distance_band
applied_lore.aegir_local_window_band_table,P422_AEGIR_LOCAL_WINDOW_BAND_TABLE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.aegir_local_window_band_table
applied_lore.hecton8_moon_ladder_public_band,P423_HECTON8_MOON_LADDER_PUBLIC_BAND,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.hecton8_moon_ladder_public_band
applied_lore.black_keel_transfer_orbit_band,P424_BLACK_KEEL_TRANSFER_ORBIT_BAND,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.black_keel_transfer_orbit_band
applied_lore.public_ephemeris_table_handoff_rule,P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.public_ephemeris_table_handoff_rule
applied_lore.blue_debt_custody_grade_receipt,P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.blue_debt_custody_grade_receipt
applied_lore.pressure_glass_field_certificate,P427_PRESSURE_GLASS_FIELD_CERTIFICATE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pressure_glass_field_certificate
applied_lore.brine_salt_process_lot_card,P428_BRINE_SALT_PROCESS_LOT_CARD,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.brine_salt_process_lot_card
applied_lore.atlas_lattice_contamination_tag,P429_ATLAS_LATTICE_CONTAMINATION_TAG,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_lattice_contamination_tag
applied_lore.black_keel_payout_mass_ledger,P430_BLACK_KEEL_PAYOUT_MASS_LEDGER,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.black_keel_payout_mass_ledger
applied_lore.pda_evidence_tier_label_rule,P431_PDA_EVIDENCE_TIER_LABEL_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.pda_evidence_tier_label_rule
applied_lore.scanner_stage_copy_escalation_rule,P432_SCANNER_STAGE_COPY_ESCALATION_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.scanner_stage_copy_escalation_rule
applied_lore.terminal_operator_surface_rule,P433_TERMINAL_OPERATOR_SURFACE_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.terminal_operator_surface_rule
applied_lore.dossier_ending_record_layout_rule,P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.dossier_ending_record_layout_rule
applied_lore.localized_overflow_presentation_rule,P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.localized_overflow_presentation_rule
applied_lore.black_keel_approach_transcript_seed,P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.black_keel_approach_transcript_seed
applied_lore.deep_reach_sanitized_packet_transcript_seed,P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.deep_reach_sanitized_packet_transcript_seed
applied_lore.worker_dossier_audio_transcript_seed,P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.worker_dossier_audio_transcript_seed
applied_lore.atlas_repair_trace_transcript_seed,P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_repair_trace_transcript_seed
applied_lore.ending_record_transcript_seed,P440_ENDING_RECORD_TRANSCRIPT_SEED,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ending_record_transcript_seed
applied_lore.resource_yield_value_draft_rows,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.resource_yield_value_draft_rows
applied_lore.stack_limit_value_draft_rows,P442_STACK_LIMIT_VALUE_DRAFT_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.stack_limit_value_draft_rows
applied_lore.escape_recipe_value_draft_rows,P443_ESCAPE_RECIPE_VALUE_DRAFT_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.escape_recipe_value_draft_rows
applied_lore.contract_risk_reward_value_draft_rows,P444_CONTRACT_RISK_REWARD_VALUE_DRAFT_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.contract_risk_reward_value_draft_rows
applied_lore.ending_payout_value_draft_rows,P445_ENDING_PAYOUT_VALUE_DRAFT_ROWS,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ending_payout_value_draft_rows
applied_lore.first_hour_placement_brief,P446_FIRST_HOUR_PLACEMENT_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.first_hour_placement_brief
applied_lore.mid_depth_route_placement_brief,P447_MID_DEPTH_ROUTE_PLACEMENT_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.mid_depth_route_placement_brief
applied_lore.ecology_scan_placement_brief,P448_ECOLOGY_SCAN_PLACEMENT_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ecology_scan_placement_brief
applied_lore.final_descent_placement_brief,P449_FINAL_DESCENT_PLACEMENT_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.final_descent_placement_brief
applied_lore.terminal_slot_promotion_brief,P450_TERMINAL_SLOT_PROMOTION_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.terminal_slot_promotion_brief
applied_lore.ru_native_encoding_qa_brief,P451_RU_NATIVE_ENCODING_QA_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.ru_native_encoding_qa_brief
applied_lore.cjk_font_wrap_qa_brief,P452_CJK_FONT_WRAP_QA_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.cjk_font_wrap_qa_brief
applied_lore.rtl_bidi_numeric_qa_brief,P453_RTL_BIDI_NUMERIC_QA_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.rtl_bidi_numeric_qa_brief
applied_lore.european_expansion_fit_qa_brief,P454_EUROPEAN_EXPANSION_FIT_QA_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.european_expansion_fit_qa_brief
applied_lore.subtitle_audio_timing_qa_brief,P455_SUBTITLE_AUDIO_TIMING_QA_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.subtitle_audio_timing_qa_brief
applied_lore.site_home_longform_brief,P456_SITE_HOME_LONGFORM_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.site_home_longform_brief
applied_lore.aegir_hard_scifi_longform_brief,P457_AEGIR_HARD_SCIFI_LONGFORM_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.aegir_hard_scifi_longform_brief
applied_lore.deep_reach_liability_longform_brief,P458_DEEP_REACH_LIABILITY_LONGFORM_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.deep_reach_liability_longform_brief
applied_lore.atlas_spoiler_longform_brief,P459_ATLAS_SPOILER_LONGFORM_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.atlas_spoiler_longform_brief
applied_lore.blue_debt_resource_longform_brief,P460_BLUE_DEBT_RESOURCE_LONGFORM_BRIEF,,UNCLUSTERED,external_site;in_game_wiki,UNSPECIFIED_IN_PACKET_OR_SURFACE_INDEX,unlock.blue_debt_resource_longform_brief
