type,locale,surface,packet_id,path,detail
english_fallback_page,ar_SA,external_site,P349_HECTON8_MID_ORBIT_TIDE_ROLE,Docs\Lore\AppliedContent\external_site\ar_SA\P349_HECTON8_MID_ORBIT_TIDE_ROLE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P350_OUTER_DEAD_BEACON_MOON_ROLE,Docs\Lore\AppliedContent\external_site\ar_SA\P350_OUTER_DEAD_BEACON_MOON_ROLE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P351_DROWNED_CRUST_STRATA_GUIDE,Docs\Lore\AppliedContent\external_site\ar_SA\P351_DROWNED_CRUST_STRATA_GUIDE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P352_BRINE_CANYON_DENSITY_LADDER_GUIDE,Docs\Lore\AppliedContent\external_site\ar_SA\P352_BRINE_CANYON_DENSITY_LADDER_GUIDE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P353_VENT_FORGE_FIELD_PROCESS_GUIDE,Docs\Lore\AppliedContent\external_site\ar_SA\P353_VENT_FORGE_FIELD_PROCESS_GUIDE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE,Docs\Lore\AppliedContent\external_site\ar_SA\P354_BLUE_DEBT_PRESSURE_HISTORY_GUIDE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P355_PRESSURE_GLASS_AND_SEALANT_GUIDE,Docs\Lore\AppliedContent\external_site\ar_SA\P355_PRESSURE_GLASS_AND_SEALANT_GUIDE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P356_PRESSURE_BUNK_SHIFT_ROUTINE,Docs\Lore\AppliedContent\external_site\ar_SA\P356_PRESSURE_BUNK_SHIFT_ROUTINE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P357_CANTEEN_WATER_LEDGER,Docs\Lore\AppliedContent\external_site\ar_SA\P357_CANTEEN_WATER_LEDGER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P358_TOOL_CERTIFICATION_RITUALS,Docs\Lore\AppliedContent\external_site\ar_SA\P358_TOOL_CERTIFICATION_RITUALS.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P360_LAST_NORMAL_DAY_EVIDENCE_SET,Docs\Lore\AppliedContent\external_site\ar_SA\P360_LAST_NORMAL_DAY_EVIDENCE_SET.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,Docs\Lore\AppliedContent\external_site\ar_SA\P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,Docs\Lore\AppliedContent\external_site\ar_SA\P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P363_GUIDANCE_TIMING_CORE_ASSEMBLY,Docs\Lore\AppliedContent\external_site\ar_SA\P363_GUIDANCE_TIMING_CORE_ASSEMBLY.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,Docs\Lore\AppliedContent\external_site\ar_SA\P364_ASCENT_ENERGY_CHARGE_ASSEMBLY.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,Docs\Lore\AppliedContent\external_site\ar_SA\P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P366_FIELD_SYSTEMS_SPECIALIST_RECORD,Docs\Lore\AppliedContent\external_site\ar_SA\P366_FIELD_SYSTEMS_SPECIALIST_RECORD.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P367_REVOKED_ACCESS_LANGUAGE_TRACE,Docs\Lore\AppliedContent\external_site\ar_SA\P367_REVOKED_ACCESS_LANGUAGE_TRACE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P368_OLD_PROCEDURE_RECOGNITION_CUE,Docs\Lore\AppliedContent\external_site\ar_SA\P368_OLD_PROCEDURE_RECOGNITION_CUE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,Docs\Lore\AppliedContent\external_site\ar_SA\P369_DEBT_BLACKLIST_CONTRACT_PRESSURE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,Docs\Lore\AppliedContent\external_site\ar_SA\P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P371_GREAT_TIDE_SENSOR_MARGIN_PROOF.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P372_EVACUATION_QUEUE_DELAY_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P372_EVACUATION_QUEUE_DELAY_PROOF.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P373_ATLAS_WEIGHTING_AUDIT_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P373_ATLAS_WEIGHTING_AUDIT_PROOF.md,Audio  It did not hate them. It counted them wrong.  ## Field Note  Use in late machine-field/factory-temple evidence before final choice.   
english_fallback_page,ar_SA,external_site,P373_ATLAS_WEIGHTING_AUDIT_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P373_ATLAS_WEIGHTING_AUDIT_PROOF.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P374_QUARANTINE_RELEASE_DELAY_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P374_QUARANTINE_RELEASE_DELAY_PROOF.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,Docs\Lore\AppliedContent\external_site\ar_SA\P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,Docs\Lore\AppliedContent\external_site\ar_SA\P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,Docs\Lore\AppliedContent\external_site\ar_SA\P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,Docs\Lore\AppliedContent\external_site\ar_SA\P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,Docs\Lore\AppliedContent\external_site\ar_SA\P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,Docs\Lore\AppliedContent\external_site\ar_SA\P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P381_CONTRACT_APPROACH_ACT_GATE,Docs\Lore\AppliedContent\external_site\ar_SA\P381_CONTRACT_APPROACH_ACT_GATE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P382_PHOTIC_SHELF_SURVIVAL_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P382_PHOTIC_SHELF_SURVIVAL_ACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P383_BRINE_CANYON_LIABILITY_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P383_BRINE_CANYON_LIABILITY_ACT.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT.md,  # Abyssal Machine Field Repair Act  HECTON-8's late midgame is not just deeper water. It is infrastructure that has learned to use life a
draft_marker_page,ar_SA,external_site,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT.md," that has learned to use life as repair surface.  ## Scanner  Act gate: abyssal machine field. Atlas repair ecology becomes the route, not only the threat.  ## Terminal  REPAIR ACT: conductive film, acoustic"
english_fallback_page,ar_SA,external_site,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P385_ATLAS_BASIN_PAYLOAD_ACT,Docs\Lore\AppliedContent\external_site\ar_SA\P385_ATLAS_BASIN_PAYLOAD_ACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P386_SHALLOW_ANNEX_P63_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P386_SHALLOW_ANNEX_P63_POI_KIT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P387_CABLE_REEF_RELAY_YARD_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P387_CABLE_REEF_RELAY_YARD_POI_KIT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P389_EVACUATION_QUEUE_TERMINAL_POI_KIT.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P390_ATLAS_SERVICE_BASIN_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P390_ATLAS_SERVICE_BASIN_POI_KIT.md,"rvice Basin POI Kit  The factory-temple image works only if it still reads as a machine. Atlas' sacred feeling comes from broken maintenance logic, not mysticism.  ## Scanner  POI kit: service basin. Industr"
english_fallback_page,ar_SA,external_site,P390_ATLAS_SERVICE_BASIN_POI_KIT,Docs\Lore\AppliedContent\external_site\ar_SA\P390_ATLAS_SERVICE_BASIN_POI_KIT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P391_QUIET_SALVAGE_CONTRACT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P391_QUIET_SALVAGE_CONTRACT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P392_STORM_WINDOW_RUSH_CONTRACT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P392_STORM_WINDOW_RUSH_CONTRACT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,Docs\Lore\AppliedContent\external_site\ar_SA\P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,Docs\Lore\AppliedContent\external_site\ar_SA\P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,Docs\Lore\AppliedContent\external_site\ar_SA\P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,Docs\Lore\AppliedContent\external_site\ar_SA\P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,Docs\Lore\AppliedContent\external_site\ar_SA\P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P401_MARA_VENN_PUMP_CHIEF_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P401_MARA_VENN_PUMP_CHIEF_DOSSIER.md,"edger agree.  ## Terminal  AR LOC: MARA VENN/PUMPS. Held bypass; water stayed a machine load, not scenery.  ## Audio  AR LOC HOLD: Venn did not leave a speech. She left the pump rhythm everyone else used to "
english_fallback_page,ar_SA,external_site,P401_MARA_VENN_PUMP_CHIEF_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P401_MARA_VENN_PUMP_CHIEF_DOSSIER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P402_JUNO_KADE_RELAY_NOTARY_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P402_JUNO_KADE_RELAY_NOTARY_DOSSIER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P403_REN_OKOYE_BRINE_CARTOGRAPHER_DOSSIER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P404_SAHANA_IQBAL_TRIAGE_MECHANIC_DOSSIER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER,Docs\Lore\AppliedContent\external_site\ar_SA\P405_LIAN_TORRES_VENT_FORGE_OPERATOR_DOSSIER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT,Docs\Lore\AppliedContent\external_site\ar_SA\P406_VARNEK_MARGIN_ACCEPTANCE_MEMO_ARTIFACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT,Docs\Lore\AppliedContent\external_site\ar_SA\P407_ARENDT_ATLAS_WEIGHTING_WAIVER_ARTIFACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT,Docs\Lore\AppliedContent\external_site\ar_SA\P408_HALDANE_QUARANTINE_RELEASE_HOLD_ARTIFACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT,Docs\Lore\AppliedContent\external_site\ar_SA\P409_IBARRA_LOSS_CONVERSION_LEDGER_ARTIFACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT,Docs\Lore\AppliedContent\external_site\ar_SA\P410_SATO_REN_RETURN_ACTION_PACKET_ARTIFACT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P411_PREDATOR_SHADOW_ENCOUNTER_GRAMMAR.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P412_GLASS_GRAZER_CLEARING_ENCOUNTER_GRAMMAR.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P413_LANTERN_DRIFT_FALSE_SAFE_ENCOUNTER_GRAMMAR.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P414_BRINE_VANE_NAVIGATION_ENCOUNTER_GRAMMAR.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR.md,ause the network thinks following is a repair.  ## Field Note  Use near abyssal machine fields and final repair-network encounters.   
english_fallback_page,ar_SA,external_site,P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR,Docs\Lore\AppliedContent\external_site\ar_SA\P415_SENSOR_TAGGED_FAUNA_PURSUIT_ENCOUNTER_GRAMMAR.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P416_SITE_WIKI_START_HERE_CLUSTER,Docs\Lore\AppliedContent\external_site\ar_SA\P416_SITE_WIKI_START_HERE_CLUSTER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER,Docs\Lore\AppliedContent\external_site\ar_SA\P417_SITE_WIKI_SYSTEM_AND_SHIPS_CLUSTER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER,Docs\Lore\AppliedContent\external_site\ar_SA\P419_SITE_WIKI_RESOURCES_AND_ECOLOGY_CLUSTER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER,Docs\Lore\AppliedContent\external_site\ar_SA\P420_SITE_WIKI_ENDINGS_SPOILER_CLUSTER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND,Docs\Lore\AppliedContent\external_site\ar_SA\P421_RAN_AEGIR_PUBLIC_DISTANCE_BAND.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P422_AEGIR_LOCAL_WINDOW_BAND_TABLE,Docs\Lore\AppliedContent\external_site\ar_SA\P422_AEGIR_LOCAL_WINDOW_BAND_TABLE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P423_HECTON8_MOON_LADDER_PUBLIC_BAND,Docs\Lore\AppliedContent\external_site\ar_SA\P423_HECTON8_MOON_LADDER_PUBLIC_BAND.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P424_BLACK_KEEL_TRANSFER_ORBIT_BAND,Docs\Lore\AppliedContent\external_site\ar_SA\P424_BLACK_KEEL_TRANSFER_ORBIT_BAND.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P425_PUBLIC_EPHEMERIS_TABLE_HANDOFF_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT,Docs\Lore\AppliedContent\external_site\ar_SA\P426_BLUE_DEBT_CUSTODY_GRADE_RECEIPT.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P427_PRESSURE_GLASS_FIELD_CERTIFICATE,Docs\Lore\AppliedContent\external_site\ar_SA\P427_PRESSURE_GLASS_FIELD_CERTIFICATE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P428_BRINE_SALT_PROCESS_LOT_CARD,Docs\Lore\AppliedContent\external_site\ar_SA\P428_BRINE_SALT_PROCESS_LOT_CARD.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P429_ATLAS_LATTICE_CONTAMINATION_TAG,Docs\Lore\AppliedContent\external_site\ar_SA\P429_ATLAS_LATTICE_CONTAMINATION_TAG.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P430_BLACK_KEEL_PAYOUT_MASS_LEDGER,Docs\Lore\AppliedContent\external_site\ar_SA\P430_BLACK_KEEL_PAYOUT_MASS_LEDGER.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P431_PDA_EVIDENCE_TIER_LABEL_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P431_PDA_EVIDENCE_TIER_LABEL_RULE.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P432_SCANNER_STAGE_COPY_ESCALATION_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P432_SCANNER_STAGE_COPY_ESCALATION_RULE.md,"  # Scanner Stage Copy Escalation Rule  HECTON-8 reveals ecology and machine contamination through staged evidence, not instant lore dumps.  ## Scanner  Scanner copy escalates from safe classifica"
english_fallback_page,ar_SA,external_site,P432_SCANNER_STAGE_COPY_ESCALATION_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P432_SCANNER_STAGE_COPY_ESCALATION_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P433_TERMINAL_OPERATOR_SURFACE_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P433_TERMINAL_OPERATOR_SURFACE_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P434_DOSSIER_ENDING_RECORD_LAYOUT_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE,Docs\Lore\AppliedContent\external_site\ar_SA\P435_LOCALIZED_OVERFLOW_PRESENTATION_RULE.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P436_BLACK_KEEL_APPROACH_TRANSCRIPT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P437_DEEP_REACH_SANITIZED_PACKET_TRANSCRIPT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P438_WORKER_DOSSIER_AUDIO_TRANSCRIPT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P439_ATLAS_REPAIR_TRACE_TRANSCRIPT_SEED.md,body lacks expected locale script and is mostly Latin
english_fallback_page,ar_SA,external_site,P440_ENDING_RECORD_TRANSCRIPT_SEED,Docs\Lore\AppliedContent\external_site\ar_SA\P440_ENDING_RECORD_TRANSCRIPT_SEED.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,"  # Resource Yield Value Draft Rows  Public resource articles can say that value depends on pressure history, custody and containment. Exact yield num"
draft_marker_page,ar_SA,external_site,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,"ontainment. Exact yield numbers remain gameplay-table owned.  ## Scanner  Table draft: resource yield rows separate trace, viable, custody-grade and Atlas-compatible recovery bands.  ## Terminal  YIELD DRA"
draft_marker_page,ar_SA,external_site,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md," viable, custody-grade and Atlas-compatible recovery bands.  ## Terminal  YIELD DRAFT: family, depth band, pressure class, depletion behavior, sample quality, custody grade and contamination stage are requ"
draft_marker_page,ar_SA,external_site,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,"count what survives pressure, not what sparkles under the lamp.  ## Field Note  Draft bands: common geology uses many low-value units; certified pressure glass uses few high-utility parts; blue debt uses l"
english_fallback_page,ar_SA,external_site,P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P441_RESOURCE_YIELD_VALUE_DRAFT_ROWS.md,body lacks expected locale script and is mostly Latin
draft_marker_page,ar_SA,external_site,P442_STACK_LIMIT_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P442_STACK_LIMIT_VALUE_DRAFT_ROWS.md,"  # Stack Limit Value Draft Rows  HECTON-8's resource economy treats stack size as world logic: containers, seals, certification and orbital mass w"
draft_marker_page,ar_SA,external_site,P442_STACK_LIMIT_VALUE_DRAFT_ROWS,Docs\Lore\AppliedContent\external_site\ar_SA\P442_STACK_LIMIT_VALUE_DRAFT_ROWS.md,"iners, seals, certification and orbital mass windows matter.  ## Scanner  Table draft: stack limits must bind vessel type, pressure rating, contamination stage and lien mass.  ## Terminal  STACK DRAFT: scr"
