"Path","Width","Height","StandaloneFormat","TextureCompression","EstimatedRGBA32MB","PotentialSavingsMB","Flags","CinematicFake"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_csg_addition_small_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_csg_intersection_small.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_csg_intersection_small_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_csg_subtraction_small.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_csg_subtraction_small_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_grid.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_gridsnap.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_gridsnap_on.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_grid_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_nosnap.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_nosnap_on.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_pass_through.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_pass_through_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_rebuild.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_rebuild_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_relsnap.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_relsnap_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_remove_behind.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_remove_behind_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_remove_front.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_remove_front_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_snapping.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_snapping_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_split.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_split_on.png","17","17","Automatic","Uncompressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_wireframe.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Icons/icon_pro_wireframe_on.png","17","17","Automatic","Compressed","0.001","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Editor/Resources/GUI/infobg_blk.png","8","8","Automatic","Compressed","0.000","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/checker.png","64","64","Automatic","Compressed","0.021","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/checker_m.png","64","64","Automatic","Compressed","0.021","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/Floor.png","512","512","Unknown","Unknown","1.333","1.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/metal_detail.png","128","128","Automatic","Compressed","0.083","0.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/roughess.png","512","512","Unknown","Unknown","1.333","1.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/Wall.png","512","512","Unknown","Unknown","1.333","1.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Plugins/Runtime/Resources/RealtimeCSG/Textures/Window.png","512","512","Unknown","Unknown","1.333","1.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/RealtimeCSG/RealtimeCSG/Readme/Images/house_view.png","1409","789","Automatic","Compressed","5.654","4.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Base_02_dirt_roughness.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/Base_03_dirt_roughness.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Base_03_normal.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Base_04_dirt_roughness.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Base_04_normal.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Base_05_dirt_roughness.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Base_05_normal.png","2048","2048","DXT5","Compressed","21.333","16.000","STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Base_dirt_roughness.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/Base_normal.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC5_NORMAL","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/BrushedMetal_dirt_roughness.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/BrushedMetal_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/ControlPanel_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/ControlPanel_emissive.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/ControlPanel_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/ControlPanel_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/DetailSheet_mask.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/DetailSheet_normal.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC5_NORMAL","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/Details_01_basecolor.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Details_01_metallic.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Details_01_normal.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Details_01_occlusion.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_03_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_03_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_03_normal.png","2048","2048","RGBA32","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Detail_03_occlusion.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_04_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_04_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_04_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Detail_04_occlusion.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_05_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_05_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Detail_05_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Detail_05_occlusion.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_02_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_02_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_02_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Fabric_02_normal_coat.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Fabric_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_basecolor_dirty.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_basecolor_dirt_only.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fabric_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Fluid_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Fluid_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/hull_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/hull_emission.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/hull_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Keyboard_basecolor.png","1024","1024","Automatic","Compressed","5.333","4.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Labels_basecolor.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Labels_mask.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/lightCookie_basecolor.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Lights_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Lights_emissive.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Lights_emissive.tga","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Lights_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Lights_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/Machinery_basecolor.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Machinery_metallic.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Machinery_normal.png","512","512","Automatic","Compressed","1.333","1.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/plane_2x2_DefaultMaterial_Normal.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC5_NORMAL","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/plants_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/plants_normal.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC5_NORMAL","BC5 normal plus detail-normal atlas"
"Assets/ScifiFacility/Textures/screens.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/sky_hdr.hdr","2048","1024","Automatic","Compressed","10.667","8.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/sphere_basecolor.png","4096","2048","Automatic","Compressed","42.667","32.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/Stripes_basecolor.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Text_01.psd","1024","1024","Automatic","Compressed","5.333","4.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Text_02.png","1024","1024","Automatic","Compressed","5.333","4.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Text_03.png","2048","2048","Automatic","Compressed","21.333","16.000","VRAM_CRIME_UNCOMPRESSED_OR_RGB_RGBA_OR_AUTO|STRICT_EXPECT_BC7_WORLD","BC7/atlas/channel-pack masks; impostor if distant"
"Assets/ScifiFacility/Textures/Transparent_basecolor.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC7_WORLD","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
"Assets/ScifiFacility/Textures/Transparent_normal.png","4096","4096","DXT5","Compressed","85.333","64.000","OVERSIZED_GT_2048|STRICT_EXPECT_BC5_NORMAL","Downscale to 1024/2048 tier or replace distant use with impostor/atlas slice"
