severity,status,evidence_class,visual_acceptance,issue_type,route_band,path,line,object_hint,slot_or_property,file_id,guid,resolved_path,detail,recommended_next_proof
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Construction/Final/PFB_Ruin_Megastructure.prefab,1992,HunterSilhouette,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Construction/Final/PFB_Ruin_Megastructure.prefab,2082,SideFrameB,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Construction/Final/PFB_Ruin_Megastructure.prefab,2172,SideFrameA,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Construction/Final/PFB_Ruin_Megastructure.prefab,2262,DriftSchoolB,m_Mesh,10208,0000000000000000e000000000000000,Unity built-in resource/Capsule,Static YAML references Unity built-in primitive mesh Capsule.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Construction/Final/PFB_SargassumCollapseChunk.prefab,155,Visual,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Directional Light.prefab,43,Sun_Body,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Item_Titanium.prefab,47,Item_Titanium,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,UNRESOLVED_MATERIAL_GUID,product_face,Assets/_Project/Prefabs/Item_Titanium.prefab,73,Item_Titanium,m_Materials[0],2100000,31321ba15b8f8eb4c954353edc038b1d,,Renderer material GUID is not present in the scanned Assets/Packages meta index.,Unity owner must resolve GUID/import state in Editor and provide importer or scene evidence; static path scan cannot close this.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_BeaconDeployer_World.prefab,46,Item_Tool_BeaconDeployer_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_BeaconDeployer_World.prefab,72,Item_Tool_BeaconDeployer_World,m_Materials[0],2100000,0ee55981801d7084bba89b587ed1d8a3,Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_BeaconDeployer_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Builder_World.prefab,46,Item_Tool_Builder_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Builder_World.prefab,72,Item_Tool_Builder_World,m_Materials[0],2100000,380476af342d2f44494e9cdf99c9a17b,Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Builder_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_EnvAnalyzer_World.prefab,46,Item_Tool_EnvAnalyzer_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_EnvAnalyzer_World.prefab,72,Item_Tool_EnvAnalyzer_World,m_Materials[0],2100000,05a9d9b8cef38164fb1ba430fbf720e0,Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_EnvAnalyzer_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Flashlight_World.prefab,46,Item_Tool_Flashlight_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Flashlight_World.prefab,72,Item_Tool_Flashlight_World,m_Materials[0],2100000,4cef51cfa995df9418eae9934fb47c59,Assets/_Project/Art/Materials/Tools/Mat_Tool_Flashlight_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Flashlight_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_HarpoonLauncher_World.prefab,46,Item_Tool_HarpoonLauncher_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_HarpoonLauncher_World.prefab,72,Item_Tool_HarpoonLauncher_World,m_Materials[0],2100000,042f253a051192d4591fc921c3b2aa15,Assets/_Project/Art/Materials/Tools/Mat_Tool_HarpoonLauncher_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_HarpoonLauncher_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Knife_World.prefab,46,Item_Tool_Knife_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Knife_World.prefab,72,Item_Tool_Knife_World,m_Materials[0],2100000,6cf124a1a4752624eb5b25ce2ddec7bc,Assets/_Project/Art/Materials/Tools/Mat_Tool_Knife_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Knife_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_LaserCutter_World.prefab,46,Item_Tool_LaserCutter_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_LaserCutter_World.prefab,72,Item_Tool_LaserCutter_World,m_Materials[0],2100000,21bb5814f706ec140ab043a48c6da7b5,Assets/_Project/Art/Materials/Tools/Mat_Tool_LaserCutter_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_LaserCutter_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Propulsion_World.prefab,46,Item_Tool_Propulsion_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Propulsion_World.prefab,72,Item_Tool_Propulsion_World,m_Materials[0],2100000,b6c08ee7f65b8364890f879fa2b49c9c,Assets/_Project/Art/Materials/Tools/Mat_Tool_Propulsion_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Propulsion_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Repair_World.prefab,47,Item_Tool_Repair_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Repair_World.prefab,73,Item_Tool_Repair_World,m_Materials[0],2100000,ddf6b1926d2d11f438c6d50f097c3bda,Assets/_Project/Art/Materials/Tools/Mat_Tool_Repair_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Repair_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_SalvageSampler_World.prefab,46,Item_Tool_SalvageSampler_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_SalvageSampler_World.prefab,72,Item_Tool_SalvageSampler_World,m_Materials[0],2100000,36a877ee51b6eda4495e1c2df87febff,Assets/_Project/Art/Materials/Tools/Mat_Tool_SalvageSampler_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_SalvageSampler_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Scanner_World.prefab,46,Item_Tool_Scanner_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_Scanner_World.prefab,72,Item_Tool_Scanner_World,m_Materials[0],2100000,7a5fa1d5af698a54e9a904ac3f5cfd70,Assets/_Project/Art/Materials/Tools/Mat_Tool_Scanner_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_Scanner_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_StunPistol_World.prefab,46,Item_Tool_StunPistol_World,m_Mesh,10202,0000000000000000e000000000000000,Unity built-in resource/Cube,Static YAML references Unity built-in primitive mesh Cube.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Items/Tools/Item_Tool_StunPistol_World.prefab,72,Item_Tool_StunPistol_World,m_Materials[0],2100000,4cc87a4c07f367746aea7d51485bf446,Assets/_Project/Art/Materials/Tools/Mat_Tool_StunPistol_Placeholder.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/Tools/Mat_Tool_StunPistol_Placeholder.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Nature/Flora/PFB_Sargassum_Type2.prefab,69,__LOD1,m_Materials[0],2100000,17e843eaabbded740b19bf6cdd62337e,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Nature/Flora/PFB_Sargassum_Type2.prefab,222,__LOD2,m_Materials[0],2100000,17e843eaabbded740b19bf6cdd62337e,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,CANDIDATE,STATIC_SOURCE,PENDING VERIFICATION,PLACEHOLDER_OR_PROXY_MATERIAL_REF,product_face,Assets/_Project/Prefabs/Nature/Flora/PFB_Sargassum_Type2.prefab,313,__LOD0,m_Materials[0],2100000,17e843eaabbded740b19bf6cdd62337e,Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Renderer material path/name contains placeholder/proxy token: Assets/_Project/Art/Materials/WorldProceduralProxy/MAT_sargassum_type2.mat,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka1.prefab,92,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_arka2.prefab,501,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Arka_1_stonhenzh.prefab,264,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_blin_plosk_5_na_5_.prefab,248,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolder_1.prefab,386,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Bolder_2.prefab,354,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_bolshaya_gorizontalnaya.prefab,231,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_donnaya_kucha.prefab,411,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kam_s_kuchk_3-3-1.5_.prefab,618,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kamen_baz_4-4-2_m.prefab,182,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kamen_baz_6-4-4m.prefab,467,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_krugovaya.prefab,264,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha1.prefab,337,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha2.prefab,476,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kucha_3_bold.prefab,534,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_3_5-5-2.prefab,377,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_4_5-5.prefab,354,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Kuchka_5_5-5-2.prefab,534,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_kuchka_melka_1.prefab,476,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Ogrom_skala.prefab,92,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Ogromennaya_skala.prefab,459,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_PILLAR1.prefab,534,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_pillar2.prefab,476,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_Skala2.prefab,92,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,NULL_RENDERER_MATERIAL_SLOT,product_face,Assets/_Project/Prefabs/Nature/GOTOVYE_PREFABY_KAMNEY/ENV_skala_bolshaya.prefab,296,PHYSICS_SKIN,m_Materials[0],0,,,Renderer material array contains a null slot in source YAML.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Nature/OrganicMisc/Final/PFB_Organic_EggCluster.prefab,109,EggC,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Nature/OrganicMisc/Final/PFB_Organic_EggCluster.prefab,292,NestBase,m_Mesh,10206,0000000000000000e000000000000000,Unity built-in resource/Cylinder,Static YAML references Unity built-in primitive mesh Cylinder.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
HIGH,OPEN,STATIC_SOURCE,PENDING VERIFICATION,BUILTIN_PRIMITIVE_MESH_REF,product_face,Assets/_Project/Prefabs/Nature/OrganicMisc/Final/PFB_Organic_EggCluster.prefab,382,EggSilhouette,m_Mesh,10207,0000000000000000e000000000000000,Unity built-in resource/Sphere,Static YAML references Unity built-in primitive mesh Sphere.,Unity owner must inspect prefab instance and overrides in Editor before closing this static finding.
