path,release_set_id,packet_id,article_id,voice,speaker_or_institution,unlock_context,poi_context,locale_coverage,terminal_locale_coverage,draft_locale_rows,mojibake_rows,missing_locales,changed_by_1774,locale_review_state,sample_en
Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS,P357_CANTEEN_WATER_LEDGER,applied_lore.canteen_water_ledger,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.canteen_water_ledger,poi.canteen_water_ledger;poi.meal_token_board;poi.pump_room_correction_note,15/15,15/15,14,0,,no,inventory_only,CANTEEN LEDGER: six missing tokens; two medical overrides; one pump-room correction; ration dispute routed to shift lead after tone 2.
Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS,P358_TOOL_CERTIFICATION_RITUALS,applied_lore.tool_certification_rituals,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.tool_certification_rituals,poi.tool_cert_board;poi.sealant_cartridge_stamp;poi.pressure_glove_signature,15/15,15/15,14,0,,no,inventory_only,CERT BOARD: cutter head checked; sealant cartridge weighed; pressure glove dual-signed; pump key returned late; descent tools held until recheck.
Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS,P359_WORKER_COMMUNITY_NO_FAMILY_HOOK_RULE,applied_lore.worker_community_no_family_hook_rule,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.worker_community_no_family_hook_rule,poi.story_boundary_card;poi.former_deep_reach_record;poi.marauder_professional_note,15/15,15/15,14,0,,no,inventory_only,COMMUNITY NOTICE: emergency contact updates due before pump tone 3. Route leads sign work-contact columns. Personal calls queue behind relay traffic.
Docs/Lore/AppliedContent/packets/RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS.packets.json,RS072_COLONY_DAILY_LIFE_EVIDENCE_ATLAS,P360_LAST_NORMAL_DAY_EVIDENCE_SET,applied_lore.last_normal_day_evidence_set,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.last_normal_day_evidence_set,poi.last_normal_day_set;poi.unsigned_correction_note;poi.unclaimed_locker_plate,15/15,15/15,14,0,,no,inventory_only,EVIDENCE SET: locker plate unclaimed; correction note unsigned; pump task open; lunch token clipped; route clock still waiting for return stamp.
Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS,P361_ACOUSTIC_RELAY_SPINE_ASSEMBLY,applied_lore.acoustic_relay_spine_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.acoustic_relay_spine_assembly,poi.acoustic_relay_spine;poi.pinger_line_spool;poi.broken_capsule_comm_mast,15/15,15/15,13,0,,no,inventory_only,ASCENT RELAY: rebuild a low-band acoustic spine before any recovery window. High-gain mast lost. Emergency buoy unreliable. Do not promise rescue without route proof.
Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS,P362_PRESSURE_SEAL_CLAMP_RING_ASSEMBLY,applied_lore.pressure_seal_clamp_ring_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Capsule black-box / machine recorder,unlock.pressure_seal_clamp_ring_assembly,poi.pressure_clamp_ring;poi.cold_sealant_patch;poi.atlas_shell_sealant_growth,15/15,15/15,13,0,,no,inventory_only,"SEAL CERT: shallow patch holds a room. It does not hold ascent. Certified rings require pressure glass seat, shell-sealant map, and a Deep Reach clamp profile."
Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS,P363_GUIDANCE_TIMING_CORE_ASSEMBLY,applied_lore.guidance_timing_core_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.guidance_timing_core_assembly,poi.guidance_timing_core;poi.orbit_window_chart;poi.dead_beacon_timing_slice,15/15,15/15,13,0,,no,inventory_only,"GUIDANCE CORE: align capsule clock to Aegir window, Black Keel receiver, moon relay shutter, and storm plume drift. Late packets become evidence loss."
Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS,P364_ASCENT_ENERGY_CHARGE_ASSEMBLY,applied_lore.ascent_energy_charge_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Capsule black-box / machine recorder,unlock.ascent_energy_charge_assembly,poi.ascent_charge_cradle;poi.vent_forge_heat_cell;poi.blue_debt_energy_insulator,15/15,15/15,13,0,,no,inventory_only,"ASCENT CHARGE: vent-forged heat cell, pressure-history insulator, custody stamp. Raw fuel is rejected. Uncertified blue debt fractures under launch impulse."
Docs/Lore/AppliedContent/packets/RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS.packets.json,RS073_ESCAPE_ASCENT_ENGINEERING_COMPONENTS,P365_QUARANTINE_LEGAL_HANDSHAKE_ASSEMBLY,applied_lore.quarantine_legal_handshake_assembly,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.quarantine_legal_handshake_assembly,poi.quarantine_handshake_panel;poi.legal_receiver_key;poi.payload_authority_socket,15/15,15/15,13,0,,no,inventory_only,RECOVERY HANDSHAKE: receiver key required. Keelmark accepts mass and lien. Recovery Compliance accepts coordinates. Public ledger accepts proof with delay.
Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER,P366_FIELD_SYSTEMS_SPECIALIST_RECORD,applied_lore.field_systems_specialist_record,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.field_systems_specialist_record,poi.revoked_field_systems_record;poi.evacuations_infrastructure_badge;poi.old_procedure_stamp,15/15,15/15,13,0,,no,inventory_only,"PERSONNEL TRACE: field systems, evacuation infrastructure, route-safe certification. Clearance revoked after Aegir silence review."
Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER,P367_REVOKED_ACCESS_LANGUAGE_TRACE,applied_lore.revoked_access_language_trace,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.revoked_access_language_trace,poi.revoked_access_phrase;poi.lockout_response_card;poi.old_deep_reach_prompt,15/15,15/15,13,0,,no,inventory_only,LOCKOUT: requester no longer certified for evacuation continuity materials. Route terms remain visible because the system assumes former staff know them.
Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER,P368_OLD_PROCEDURE_RECOGNITION_CUE,applied_lore.old_procedure_recognition_cue,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.old_procedure_recognition_cue,poi.old_evacuation_procedure;poi.route_safe_stamp;poi.worker_count_mismatch,15/15,15/15,13,0,,no,inventory_only,EVAC NOTE: route certified under degraded-count protocol. Manual witness required. Witness field sealed by continuity office.
Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER,P369_DEBT_BLACKLIST_CONTRACT_PRESSURE,applied_lore.debt_blacklist_contract_pressure,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.debt_blacklist_contract_pressure,poi.blacklist_notice;poi.lien_adjustment_card;poi.claim_pool_threat_clause,15/15,15/15,13,0,,no,inventory_only,"CLAIM ACCEPTANCE: debt window open. Blacklist relief conditional on recoverable mass, custody proof, and receiver compliance."
Docs/Lore/AppliedContent/packets/RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER.packets.json,RS074_PLAYER_EX_DEEP_REACH_PROFESSIONAL_DOSSIER,P370_PROFESSIONAL_GUILT_TO_PERSONAL_STAKE,applied_lore.professional_guilt_to_personal_stake,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.professional_guilt_to_personal_stake,poi.professional_guilt_note;poi.old_signature_match;poi.worker_name_recovery_stack,15/15,15/15,13,0,,no,inventory_only,"DOSSIER NOTE: personal stake confirmed by procedure recognition, recovered worker evidence, and contract receiver conflict. No family relation required."
Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN,P371_GREAT_TIDE_SENSOR_MARGIN_PROOF,applied_lore.great_tide_sensor_margin_proof,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.great_tide_sensor_margin_proof,poi.tide_sensor_margin;poi.overwritten_pressure_trace;poi.geotech_cascade_map,15/15,15/15,13,0,,no,inventory_only,MARGIN NOTE: tide stress within accepted tail risk. Public report removes the accepted-tail line and keeps only geotechnical cascade.
Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN,P372_EVACUATION_QUEUE_DELAY_PROOF,applied_lore.evacuation_queue_delay_proof,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.evacuation_queue_delay_proof,poi.evacuation_queue_clock;poi.manual_witness_slot;poi.delayed_release_gate,15/15,15/15,13,0,,no,inventory_only,EVAC QUEUE: manual witness absent. Quarantine review pending. Release delayed. Route pressure exceeded seal class before authorization resolved.
Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN,P373_ATLAS_WEIGHTING_AUDIT_PROOF,applied_lore.atlas_weighting_audit_proof,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.atlas_weighting_audit_proof,poi.atlas_weighting_audit;poi.claim_continuity_priority;poi.worker_safety_downrank,15/15,15/15,13,0,,no,inventory_only,ATLAS AUDIT: habitat continuity true; claim continuity critical; XO process critical; biological workforce conditional. Conflict resolved against evacuation release.
Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN,P374_QUARANTINE_RELEASE_DELAY_PROOF,applied_lore.quarantine_release_delay_proof,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.quarantine_release_delay_proof,poi.quarantine_review_clock;poi.biological_pressure_hold;poi.release_denial_plate,15/15,15/15,13,0,,no,inventory_only,RELEASE GATE: biological/pressure uncertainty. Hold until review. Recovery queue accepts asset mass before worker release.
Docs/Lore/AppliedContent/packets/RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN.packets.json,RS075_DEEP_REACH_LIE_PHYSICAL_PROOF_CHAIN,P375_CLAIM_CONTINUITY_LOSS_CONVERSION_PROOF,applied_lore.claim_continuity_loss_conversion_proof,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.claim_continuity_loss_conversion_proof,poi.claim_loss_conversion;poi.keelmark_loss_desk_stamp;poi.asset_silence_board,15/15,15/15,13,0,,no,inventory_only,KEELMARK LOSS: biological workforce converted to unrecoverable loss. Claim continuity retained pending material and proof custody.
Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS,P376_PAYLOAD_SELL_COORDINATES_RECEIVER_PROTOCOL,applied_lore.payload_sell_coordinates_receiver_protocol,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.payload_sell_coordinates_receiver_protocol,poi.coordinate_sale_socket;poi.xo_proof_vault;poi.recovery_compliance_receiver,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ROUTE SALE: coordinates, XO proof, basin vector. Receiver gains access map. Lien reduced. Worker names remain contested."
Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS,P377_PAYLOAD_SEVER_ATLAS_RECEIVER_PROTOCOL,applied_lore.payload_sever_atlas_receiver_protocol,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.payload_sever_atlas_receiver_protocol,poi.atlas_severance_key;poi.factory_temple_cutline;poi.guardian_shutdown_rail,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ROUTE SEVER: cut Atlas continuity, preserve proof hash, deny recovery vector. Ecological consequence unresolved."
Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS,P378_PAYLOAD_PRESERVE_QUARANTINE_RECEIVER_PROTOCOL,applied_lore.payload_preserve_quarantine_receiver_protocol,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.payload_preserve_quarantine_receiver_protocol,poi.preserve_quarantine_socket;poi.ocean_machine_custody_mark;poi.no_ownership_transfer_tag,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ROUTE PRESERVE: quarantine receiver, no Deep Reach transfer, ecological continuity retained under delayed public review. Player freedom not guaranteed."
Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS,P379_PAYLOAD_PUBLIC_LEDGER_RECEIVER_PROTOCOL,applied_lore.payload_public_ledger_receiver_protocol,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.payload_public_ledger_receiver_protocol,poi.public_ledger_uplink;poi.witness_hash_stack;poi.delayed_tau_lane_packet,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ROUTE LEDGER: witness hashes, liability chain, Atlas weighting, coordinate redaction. Relay delay accepted. Control forfeited."
Docs/Lore/AppliedContent/packets/RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS.packets.json,RS076_ATLAS_FINAL_PAYLOAD_RECEIVER_PROTOCOLS,P380_PAYLOAD_WITHHOLD_BLIND_RETURN_PROTOCOL,applied_lore.payload_withhold_blind_return_protocol,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.payload_withhold_blind_return_protocol,poi.blind_return_abort;poi.payload_blackout_key;poi.deep_reach_denial_socket,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ROUTE WITHHOLD: receiver denied, evidence retained local, recovery uncertain, lien unresolved. Deep Reach remains blind to basin vector."
Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,RS077_LONG_CAMPAIGN_ACT_SPINE,P381_CONTRACT_APPROACH_ACT_GATE,applied_lore.contract_approach_act_gate,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.contract_approach_act_gate,poi.black_keel_contract_board;poi.bathydrop_manifest;poi.lien_acceptance_panel,15/15,15/15,13,0,,no,inventory_only,"CAMPAIGN ACT CONTRACT: Black Keel accepts claim transfer, lien exposure and bathydrop timing. Recovery is conditional."
Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,RS077_LONG_CAMPAIGN_ACT_SPINE,P382_PHOTIC_SHELF_SURVIVAL_ACT,applied_lore.photic_shelf_survival_act,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.photic_shelf_survival_act,poi.shallow_annex_p63;poi.first_bilge_room;poi.repaired_human_object,15/15,15/15,13,0,,no,inventory_only,"SURVIVAL ACT: pump, seal, cut and ping. Immediate escape remains impossible: ascent hardware was spent on survival."
Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,RS077_LONG_CAMPAIGN_ACT_SPINE,P383_BRINE_CANYON_LIABILITY_ACT,applied_lore.brine_canyon_liability_act,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.brine_canyon_liability_act,poi.brine_canyon_pump_cathedral;poi.sensor_margin_room;poi.evacuator_clock,15/15,15/15,13,0,,no,inventory_only,"LIABILITY ACT: match margin logs, evacuation delay and route damage. The flood was real; the priority weighting was criminal."
Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,RS077_LONG_CAMPAIGN_ACT_SPINE,P384_ABYSSAL_MACHINE_FIELD_REPAIR_ACT,applied_lore.abyssal_machine_field_repair_act,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.abyssal_machine_field_repair_act,poi.abyssal_machine_field;poi.biofilm_relay_wall;poi.service_basin_access,15/15,15/15,13,0,,no,inventory_only,"REPAIR ACT: conductive film, acoustic organs and service basins can restore route hardware while corrupting ownership categories."
Docs/Lore/AppliedContent/packets/RS077_LONG_CAMPAIGN_ACT_SPINE.packets.json,RS077_LONG_CAMPAIGN_ACT_SPINE,P385_ATLAS_BASIN_PAYLOAD_ACT,applied_lore.atlas_basin_payload_act,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.atlas_basin_payload_act,poi.atlas_basin_gate;poi.payload_authority_socket;poi.factory_temple_exit_vector,15/15,15/15,13,0,,no,inventory_only,"PAYLOAD ACT: route, receiver, proof hash, ecology state, lien and survival clarity must be resolved or intentionally refused."
Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,RS078_MAJOR_POI_EVIDENCE_KITS,P386_SHALLOW_ANNEX_P63_POI_KIT,applied_lore.shallow_annex_p63_poi_kit,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.shallow_annex_p63_poi_kit,poi.shallow_annex_p63;poi.first_pump_order;poi.sanitized_accident_panel,15/15,15/15,13,0,,no,inventory_only,"P-63 KIT: bilge pump, gasket tray, cutter contact, pinger line, accident packet and sealed route notice."
Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,RS078_MAJOR_POI_EVIDENCE_KITS,P387_CABLE_REEF_RELAY_YARD_POI_KIT,applied_lore.cable_reef_relay_yard_poi_kit,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.cable_reef_relay_yard_poi_kit,poi.cable_reef_relay_yard;poi.biofilm_cable_skin;poi.acoustic_spine_socket,15/15,15/15,13,0,,no,inventory_only,"RELAY YARD KIT: acoustic spine socket, biofilm bridge, cut warning, pinger response and Atlas service scar."
Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,RS078_MAJOR_POI_EVIDENCE_KITS,P388_BRINE_CANYON_PUMP_CATHEDRAL_POI_KIT,applied_lore.brine_canyon_pump_cathedral_poi_kit,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.brine_canyon_pump_cathedral_poi_kit,poi.brine_pump_cathedral;poi.density_ladder_window;poi.evacuator_queue_clock,15/15,15/15,13,0,,no,inventory_only,"PUMP CATHEDRAL KIT: density sightglass, pump scars, accepted margin note, route hold clock and worker queue ledger."
Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,RS078_MAJOR_POI_EVIDENCE_KITS,P389_EVACUATION_QUEUE_TERMINAL_POI_KIT,applied_lore.evacuation_queue_terminal_poi_kit,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.evacuation_queue_terminal_poi_kit,poi.evacuator_queue_terminal;poi.route_hold_door;poi.quarantine_release_clock,15/15,15/15,13,0,,no,inventory_only,"QUEUE KIT: route hold list, quarantine release delay, Atlas weighting note, worker count mismatch and salvage conflict."
Docs/Lore/AppliedContent/packets/RS078_MAJOR_POI_EVIDENCE_KITS.packets.json,RS078_MAJOR_POI_EVIDENCE_KITS,P390_ATLAS_SERVICE_BASIN_POI_KIT,applied_lore.atlas_service_basin_poi_kit,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.atlas_service_basin_poi_kit,poi.atlas_service_basin;poi.factory_temple_threshold;poi.living_iron_maintenance_rail,15/15,15/15,13,0,,no,inventory_only,"SERVICE BASIN KIT: maintenance rail, tissue-iron seal, old colony category, payload receiver socket and severance risk marker."
Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,RS079_REPLAY_CONTRACT_SEED_FAMILIES,P391_QUIET_SALVAGE_CONTRACT_SEED,applied_lore.quiet_salvage_contract_seed,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Marauder / salvage field note,unlock.quiet_salvage_contract_seed,poi.quiet_salvage_contract;poi.low_storm_window_note;poi.hidden_custody_clause,15/15,15/15,13,0,,no,inventory_only,"SEED QUIET: reduced storm risk, reduced early hostility, increased claim-custody restriction and evidence ambiguity."
Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,RS079_REPLAY_CONTRACT_SEED_FAMILIES,P392_STORM_WINDOW_RUSH_CONTRACT_SEED,applied_lore.storm_window_rush_contract_seed,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.storm_window_rush_contract_seed,poi.storm_window_rush_card;poi.orbital_timing_warning;poi.repair_timer_contract,15/15,15/15,13,0,,no,inventory_only,"SEED RUSH: storm window compressed, orbital relay shutter hostile, payout ceiling raised, repair slack reduced."
Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,RS079_REPLAY_CONTRACT_SEED_FAMILIES,P393_HIGH_CUSTODY_SAMPLE_CONTRACT_SEED,applied_lore.high_custody_sample_contract_seed,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.high_custody_sample_contract_seed,poi.high_custody_sample_card;poi.blue_debt_case;poi.quarantine_mass_counter,15/15,15/15,13,0,,no,inventory_only,"SEED CUSTODY: custody-grade samples raise payout, mass accounting, quarantine delay and Deep Reach receiver pressure."
Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,RS079_REPLAY_CONTRACT_SEED_FAMILIES,P394_EVIDENCE_FIRST_CHARTER_CONTRACT_SEED,applied_lore.evidence_first_charter_contract_seed,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.evidence_first_charter_contract_seed,poi.evidence_first_charter;poi.packet_notary_cache;poi.public_ledger_route_card,15/15,15/15,13,0,,no,inventory_only,"SEED EVIDENCE: payout reduced, notary capacity increased, proof-preservation conflict raised, Deep Reach hostility probable."
Docs/Lore/AppliedContent/packets/RS079_REPLAY_CONTRACT_SEED_FAMILIES.packets.json,RS079_REPLAY_CONTRACT_SEED_FAMILIES,P395_RECOVERY_COMPLIANCE_BAIT_CONTRACT_SEED,applied_lore.recovery_compliance_bait_contract_seed,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.recovery_compliance_bait_contract_seed,poi.recovery_compliance_bait_contract;poi.masked_receiver_clause;poi.payload_trap_warning,15/15,15/15,13,0,,no,inventory_only,"SEED BAIT: Recovery Compliance receiver implied, coordinate demand hidden, payout raised, withholding route becomes harder."
Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,RS080_PUBLIC_WIKI_ARTICLE_MODULES,P396_PUBLIC_STARTING_PREMISE_ARTICLE_MODULE,applied_lore.public_starting_premise_article_module,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.public_starting_premise_article_module,poi.public_premise_card;poi.starting_contract_excerpt;poi.protagonist_context_gate,15/15,15/15,13,0,,no,inventory_only,"PUBLIC MODULE PREMISE: reveal ex-Deep-Reach professional context only as starting frame, not full liability proof."
Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,RS080_PUBLIC_WIKI_ARTICLE_MODULES,P397_PUBLIC_NO_FTL_ROUTE_ARTICLE_MODULE,applied_lore.public_no_ftl_route_article_module,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.public_no_ftl_route_article_module,poi.public_transit_diagram;poi.no_ftl_article_panel;poi.route_delay_caption,15/15,15/15,13,0,,no,inventory_only,"PUBLIC MODULE TRANSIT: no FTL, no ansible, no instant rescue. Use probe, lane, braking and packet-delay language."
Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,RS080_PUBLIC_WIKI_ARTICLE_MODULES,P398_PUBLIC_AEGIR_MOON_MAP_ARTICLE_MODULE,applied_lore.public_aegir_moon_map_article_module,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Colony worker artifact,unlock.public_aegir_moon_map_article_module,poi.public_aegir_map;poi.moon_ladder_caption;poi.route_window_overlay,15/15,15/15,13,0,,no,inventory_only,PUBLIC MODULE AEGIR: keep moon names as labels; route function is canon. Spoiler-gate Atlas payload consequences.
Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,RS080_PUBLIC_WIKI_ARTICLE_MODULES,P399_PUBLIC_DEEP_REACH_LIABILITY_ARTICLE_MODULE,applied_lore.public_deep_reach_liability_article_module,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Deep Reach / claim-liability institution,unlock.public_deep_reach_liability_article_module,poi.public_deep_reach_article;poi.liability_chain_diagram;poi.sanitized_report_excerpt,15/15,15/15,13,0,,no,inventory_only,PUBLIC MODULE LIABILITY: pair sanitized accident language with physical proof chain. Do not write villain monologues.
Docs/Lore/AppliedContent/packets/RS080_PUBLIC_WIKI_ARTICLE_MODULES.packets.json,RS080_PUBLIC_WIKI_ARTICLE_MODULES,P400_PUBLIC_ATLAS_SPOILER_GATE_ARTICLE_MODULE,applied_lore.public_atlas_spoiler_gate_article_module,"audio,external_site,field_note,in_game_wiki,scanner,terminal",Unclassified document source,unlock.public_atlas_spoiler_gate_article_module,poi.public_atlas_spoiler_gate;poi.factory_temple_teaser;poi.payload_gate_warning,15/15,15/15,13,0,,no,inventory_only,"PUBLIC MODULE ATLAS: open layer = industrial AI and repair ecology. Spoiler layer = payload receiver, severance and final custody."
