"evidence_class","source_kind","source_asset","source_line","profile_asset","profile_id","profile_label","section","cue_id","role_code","role_label","tension","weight","volume","clip_guid","ledger_path","ledger_cue_id","duration_sec","load_type","compression","quality","config_field","referenced_guid","referenced_asset_path","referenced_profile_id","direct_ref_context","notes"
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Fallback.asset","174","MusicProfile_Fallback","music.profile.fallback","Fallback Ambient","DangerStingers","music.stinger_dangerous_2heartbeat_under_floorboards","5","DangerStinger","0.95","1","0.917","c8be0393845ff744a86f64139d6ad1ee","Assets/_Project/Audio/Music for Game/stinger_dangerous_2Heartbeat_Under_Floorboards.ogg","STINGER_DANGEROUS_2HEARTBEAT_UNDER_FLOORBOARDS","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Fallback.asset","181","MusicProfile_Fallback","music.profile.fallback","Fallback Ambient","RecoveryStingers","music.stinger_being_saved_1release_at_depth","6","RecoveryStinger","0.22","1","0.917","2cee222960dc8d54098777e03cbd6adc","Assets/_Project/Audio/Music for Game/stinger_being_saved_1Release_At_Depth.ogg","STINGER_BEING_SAVED_1RELEASE_AT_DEPTH","26.88","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Fallback.asset","187","MusicProfile_Fallback","music.profile.fallback","Fallback Ambient","RecoveryStingers","music.stinger_being_saved_2_pressure_gives_way","6","RecoveryStinger","0.22","1","0.917","80df90f723d55ac43a0246898788db4b","Assets/_Project/Audio/Music for Game/stinger_being_saved_2_Pressure_Gives_Way.ogg","STINGER_BEING_SAVED_2_PRESSURE_GIVES_WAY","26.436","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Fallback.asset","193","MusicProfile_Fallback","music.profile.fallback","Fallback Ambient","RecoveryStingers","music.stinger_being_saved_3_first_breath_above","6","RecoveryStinger","0.22","1","0.917","170a7c1910c0b0b45a511f62e93d2f83","Assets/_Project/Audio/Music for Game/stinger_being_saved_3_First_Breath_Above.ogg","STINGER_BEING_SAVED_3_FIRST_BREATH_ABOVE","26.567","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_MainMenu.asset","31","MusicProfile_MainMenu","music.profile.main_menu","Main Menu","CalmLongTracks","music.main_menu_1_sun_under_water","7","Menu","0.1","1","0.917","507c59559ae41eb46b475787e8d1b100","Assets/_Project/Audio/Music for Game/main_menu_1_Sun_Under_Water.ogg","MAIN_MENU_1_SUN_UNDER_WATER","144.849","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_MainMenu.asset","37","MusicProfile_MainMenu","music.profile.main_menu","Main Menu","CalmLongTracks","music.main_menu_2_beneath_the_weight_of_miles","7","Menu","0.1","1","0.917","22ae131c0bebe4d4691995e8878796bc","Assets/_Project/Audio/Music for Game/main_menu_2_Beneath_the_Weight_of_Miles.ogg","MAIN_MENU_2_BENEATH_THE_WEIGHT_OF_MILES","165.904","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Prologue.asset","31","MusicProfile_Prologue","music.profile.prologue","Prologue","CalmLongTracks","music.prologue_1_iron_heavy_rain","8","Prologue","0.32","1","0.891","9290c542008720742929db961ffb572c","Assets/_Project/Audio/Music for Game/prologue_1__Iron_Heavy_Rain.ogg","PROLOGUE_1_IRON_HEAVY_RAIN","144.248","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","31","MusicProfile_Shallow","music.profile.shallow","Shallow Water","CalmLongTracks","music.melkovodie_1_vinyl_kelp_glow","0","ExplorationLong","0.22","2","0.933","0f76da8c8fd1d6c49b3a30187cb21880","Assets/_Project/Audio/Music for Game/melkovodie_1_Vinyl Kelp Glow.ogg","MELKOVODIE_1_VINYL_KELP_GLOW","296.48","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","37","MusicProfile_Shallow","music.profile.shallow","Shallow Water","CalmLongTracks","music.melkovodie_3_underwater_reverbfall","0","ExplorationLong","0.22","2","1","764ebd5631f6fa441a067bc021dc3b0d","Assets/_Project/Audio/Music for Game/melkovodie_3_Underwater Reverbfall.ogg","MELKOVODIE_3_UNDERWATER_REVERBFALL","210.48","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","43","MusicProfile_Shallow","music.profile.shallow","Shallow Water","CalmLongTracks","music.melkovodie_5_prism_in_the_trench","0","ExplorationLong","0.22","2","0.891","f7ccf49a2d418c54f9204070e2d10159","Assets/_Project/Audio/Music for Game/melkovodie_5_Prism_in_the_Trench.ogg","MELKOVODIE_5_PRISM_IN_THE_TRENCH","111.647","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","50","MusicProfile_Shallow","music.profile.shallow","Shallow Water","TenseLongTracks","music.melkovodie_2_the_weight_of_blue_light","0","ExplorationLong","0.58","1","0.891","34bd1cdff6a3bfb48bae383d4d792176","Assets/_Project/Audio/Music for Game/melkovodie_2_The_Weight_of_Blue_Light.ogg","MELKOVODIE_2_THE_WEIGHT_OF_BLUE_LIGHT","172.565","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","56","MusicProfile_Shallow","music.profile.shallow","Shallow Water","TenseLongTracks","music.melkovodie_4_underwater_reverbfall_1","0","ExplorationLong","0.58","1","0.891","c493fd762e2d1d5479a7d1009a741db3","Assets/_Project/Audio/Music for Game/melkovodie_4_Underwater Reverbfall (1).ogg","MELKOVODIE_4_UNDERWATER_REVERBFALL_1","227.4","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","63","MusicProfile_Shallow","music.profile.shallow","Shallow Water","CalmShortTracks","music.melkovodie_6_short30sec_beneath_the_glass_grove","1","ExplorationShort","0.28","1","0.891","b6a88ebc713fed943a1b20a62eb34d1d","Assets/_Project/Audio/Music for Game/melkovodie_6_short30sec_Beneath_the_Glass_Grove.ogg","MELKOVODIE_6_SHORT30SEC_BENEATH_THE_GLASS_GROVE","30.694","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","71","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DiscoveryStingers","music.stinger_discovery_1_the_sunken_gate","4","DiscoveryStinger","0.5","1","0.917","81b174c662ccc04439985601bf432933","Assets/_Project/Audio/Music for Game/stinger_discovery_1_The_Sunken_Gate.ogg","STINGER_DISCOVERY_1_THE_SUNKEN_GATE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","77","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DiscoveryStingers","music.stinger_discovery_2_the_sunken_archive","4","DiscoveryStinger","0.5","1","0.917","1d02a115923b51a4f8f672755ccae79b","Assets/_Project/Audio/Music for Game/stinger_discovery_2_The_Sunken_Archive.ogg","STINGER_DISCOVERY_2_THE_SUNKEN_ARCHIVE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","83","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DiscoveryStingers","music.stinger_discovery_3_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","db4ef760f2874e34e8ec3f9d07362a90","Assets/_Project/Audio/Music for Game/stinger_discovery_3_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_3_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","89","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DiscoveryStingers","music.stinger_discovery_4_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","3c54a92fe3f41814e93d1ade62f7d32a","Assets/_Project/Audio/Music for Game/stinger_discovery_4_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_4_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","95","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DiscoveryStingers","music.stinger_discovery_5_the_sunken_relic","4","DiscoveryStinger","0.5","1","0.917","7d69df16d9f2cc2479fa609a64af98f7","Assets/_Project/Audio/Music for Game/stinger_discovery_5_The_Sunken_Relic.ogg","STINGER_DISCOVERY_5_THE_SUNKEN_RELIC","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","102","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DangerStingers","music.stinger_dangerous_1_iron_teeth","5","DangerStinger","0.95","1","0.917","ef4fb939718b1124daf5bbdcf98c8ed8","Assets/_Project/Audio/Music for Game/stinger_dangerous_1_Iron_Teeth.ogg","STINGER_DANGEROUS_1_IRON_TEETH","30.093","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","108","MusicProfile_Shallow","music.profile.shallow","Shallow Water","DangerStingers","music.stinger_dangerous_2heartbeat_under_floorboards","5","DangerStinger","0.95","1","0.917","c8be0393845ff744a86f64139d6ad1ee","Assets/_Project/Audio/Music for Game/stinger_dangerous_2Heartbeat_Under_Floorboards.ogg","STINGER_DANGEROUS_2HEARTBEAT_UNDER_FLOORBOARDS","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","115","MusicProfile_Shallow","music.profile.shallow","Shallow Water","RecoveryStingers","music.stinger_being_saved_1release_at_depth","6","RecoveryStinger","0.22","1","0.917","2cee222960dc8d54098777e03cbd6adc","Assets/_Project/Audio/Music for Game/stinger_being_saved_1Release_At_Depth.ogg","STINGER_BEING_SAVED_1RELEASE_AT_DEPTH","26.88","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","121","MusicProfile_Shallow","music.profile.shallow","Shallow Water","RecoveryStingers","music.stinger_being_saved_2_pressure_gives_way","6","RecoveryStinger","0.22","1","0.917","80df90f723d55ac43a0246898788db4b","Assets/_Project/Audio/Music for Game/stinger_being_saved_2_Pressure_Gives_Way.ogg","STINGER_BEING_SAVED_2_PRESSURE_GIVES_WAY","26.436","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shallow.asset","127","MusicProfile_Shallow","music.profile.shallow","Shallow Water","RecoveryStingers","music.stinger_being_saved_3_first_breath_above","6","RecoveryStinger","0.22","1","0.917","170a7c1910c0b0b45a511f62e93d2f83","Assets/_Project/Audio/Music for Game/stinger_being_saved_3_First_Breath_Above.ogg","STINGER_BEING_SAVED_3_FIRST_BREATH_ABOVE","26.567","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","31","MusicProfile_Shelf","music.profile.shelf","Shelf","CalmLongTracks","music.shelf_1_abandoned_depths","0","ExplorationLong","0.35","1","0.49","9b74e65cca9e90e4b8cc1170fd6ea3a9","Assets/_Project/Audio/Music for Game/shelf_1_Abandoned Depths.ogg","SHELF_1_ABANDONED_DEPTHS","479.96","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","37","MusicProfile_Shelf","music.profile.shelf","Shelf","CalmLongTracks","music.shelf_2_abandoned_depths_1","0","ExplorationLong","0.35","1","0.75","635e7af42d11c884a9b72dd82cacf283","Assets/_Project/Audio/Music for Game/shelf_2_Abandoned Depths (1).ogg","SHELF_2_ABANDONED_DEPTHS_1","479.96","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","43","MusicProfile_Shelf","music.profile.shelf","Shelf","CalmLongTracks","music.shelf_4_abandoned_subfloor_rumble","0","ExplorationLong","0.35","1","0.977","75263f0b79067364d8455f326056d670","Assets/_Project/Audio/Music for Game/shelf_4_Abandoned Subfloor Rumble.ogg","SHELF_4_ABANDONED_SUBFLOOR_RUMBLE","177.84","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","49","MusicProfile_Shelf","music.profile.shelf","Shelf","CalmLongTracks","music.shelf_6_decaying_analog_static","0","ExplorationLong","0.35","1","0.933","a179d94f742b5294cbdc1e2b5a0d9e98","Assets/_Project/Audio/Music for Game/shelf_6_Decaying Analog Static.ogg","SHELF_6_DECAYING_ANALOG_STATIC","187.48","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","55","MusicProfile_Shelf","music.profile.shelf","Shelf","CalmLongTracks","music.shelf_8_deep_sea_tapeflutter","0","ExplorationLong","0.35","1","0.716","e766de4563cd25d428001c08da2458ed","Assets/_Project/Audio/Music for Game/shelf_8_Deep-Sea Tapeflutter.ogg","SHELF_8_DEEP_SEA_TAPEFLUTTER","250.12","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","62","MusicProfile_Shelf","music.profile.shelf","Shelf","TenseLongTracks","music.shelf_10_below_the_hull","0","ExplorationLong","0.62","1","0.891","110db8772e7fec44bbcf30415d7fade6","Assets/_Project/Audio/Music for Game/shelf_10_Below_the_Hull.ogg","SHELF_10_BELOW_THE_HULL","177.006","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","68","MusicProfile_Shelf","music.profile.shelf","Shelf","TenseLongTracks","music.shelf_3_weight_of_the_water","0","ExplorationLong","0.62","1","0.891","5a809bbd357371a4586ad95ccc6e49c3","Assets/_Project/Audio/Music for Game/Shelf_3_Weight_of_the_Water.ogg","SHELF_3_WEIGHT_OF_THE_WATER","118.7","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","74","MusicProfile_Shelf","music.profile.shelf","Shelf","TenseLongTracks","music.shelf_5_abandoned_subfloor_rumble_1","0","ExplorationLong","0.62","1","0.977","d8b1c5096602f7249ae0d1839bba676d","Assets/_Project/Audio/Music for Game/shelf_5_Abandoned Subfloor Rumble (1).ogg","SHELF_5_ABANDONED_SUBFLOOR_RUMBLE_1","217.12","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","80","MusicProfile_Shelf","music.profile.shelf","Shelf","TenseLongTracks","music.shelf_7_decaying_analog_static","0","ExplorationLong","0.62","2","0.785","869facded6bbd5f47afbcd1cd6ebdb06","Assets/_Project/Audio/Music for Game/shelf_7_Decaying Analog Static.ogg","SHELF_7_DECAYING_ANALOG_STATIC","285.76","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","86","MusicProfile_Shelf","music.profile.shelf","Shelf","TenseLongTracks","music.shelf_9_deep_sea_tapeflutter_1","0","ExplorationLong","0.62","1","1","33b501ec941541542bee6537b7f64321","Assets/_Project/Audio/Music for Game/shelf_9_Deep-Sea Tapeflutter (1).ogg","SHELF_9_DEEP_SEA_TAPEFLUTTER_1","259.76","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","95","MusicProfile_Shelf","music.profile.shelf","Shelf","DiscoveryStingers","music.stinger_discovery_1_the_sunken_gate","4","DiscoveryStinger","0.5","1","0.917","81b174c662ccc04439985601bf432933","Assets/_Project/Audio/Music for Game/stinger_discovery_1_The_Sunken_Gate.ogg","STINGER_DISCOVERY_1_THE_SUNKEN_GATE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","101","MusicProfile_Shelf","music.profile.shelf","Shelf","DiscoveryStingers","music.stinger_discovery_2_the_sunken_archive","4","DiscoveryStinger","0.5","1","0.917","1d02a115923b51a4f8f672755ccae79b","Assets/_Project/Audio/Music for Game/stinger_discovery_2_The_Sunken_Archive.ogg","STINGER_DISCOVERY_2_THE_SUNKEN_ARCHIVE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","107","MusicProfile_Shelf","music.profile.shelf","Shelf","DiscoveryStingers","music.stinger_discovery_3_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","db4ef760f2874e34e8ec3f9d07362a90","Assets/_Project/Audio/Music for Game/stinger_discovery_3_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_3_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","113","MusicProfile_Shelf","music.profile.shelf","Shelf","DiscoveryStingers","music.stinger_discovery_4_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","3c54a92fe3f41814e93d1ade62f7d32a","Assets/_Project/Audio/Music for Game/stinger_discovery_4_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_4_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","119","MusicProfile_Shelf","music.profile.shelf","Shelf","DiscoveryStingers","music.stinger_discovery_5_the_sunken_relic","4","DiscoveryStinger","0.5","1","0.917","7d69df16d9f2cc2479fa609a64af98f7","Assets/_Project/Audio/Music for Game/stinger_discovery_5_The_Sunken_Relic.ogg","STINGER_DISCOVERY_5_THE_SUNKEN_RELIC","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","126","MusicProfile_Shelf","music.profile.shelf","Shelf","DangerStingers","music.stinger_dangerous_1_iron_teeth","5","DangerStinger","0.95","1","0.917","ef4fb939718b1124daf5bbdcf98c8ed8","Assets/_Project/Audio/Music for Game/stinger_dangerous_1_Iron_Teeth.ogg","STINGER_DANGEROUS_1_IRON_TEETH","30.093","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","132","MusicProfile_Shelf","music.profile.shelf","Shelf","DangerStingers","music.stinger_dangerous_2heartbeat_under_floorboards","5","DangerStinger","0.95","1","0.917","c8be0393845ff744a86f64139d6ad1ee","Assets/_Project/Audio/Music for Game/stinger_dangerous_2Heartbeat_Under_Floorboards.ogg","STINGER_DANGEROUS_2HEARTBEAT_UNDER_FLOORBOARDS","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","139","MusicProfile_Shelf","music.profile.shelf","Shelf","RecoveryStingers","music.stinger_being_saved_1release_at_depth","6","RecoveryStinger","0.22","1","0.917","2cee222960dc8d54098777e03cbd6adc","Assets/_Project/Audio/Music for Game/stinger_being_saved_1Release_At_Depth.ogg","STINGER_BEING_SAVED_1RELEASE_AT_DEPTH","26.88","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","145","MusicProfile_Shelf","music.profile.shelf","Shelf","RecoveryStingers","music.stinger_being_saved_2_pressure_gives_way","6","RecoveryStinger","0.22","1","0.917","80df90f723d55ac43a0246898788db4b","Assets/_Project/Audio/Music for Game/stinger_being_saved_2_Pressure_Gives_Way.ogg","STINGER_BEING_SAVED_2_PRESSURE_GIVES_WAY","26.436","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Shelf.asset","151","MusicProfile_Shelf","music.profile.shelf","Shelf","RecoveryStingers","music.stinger_being_saved_3_first_breath_above","6","RecoveryStinger","0.22","1","0.917","170a7c1910c0b0b45a511f62e93d2f83","Assets/_Project/Audio/Music for Game/stinger_being_saved_3_First_Breath_Above.ogg","STINGER_BEING_SAVED_3_FIRST_BREATH_ABOVE","26.567","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","31","MusicProfile_Thermal","music.profile.thermal","Thermal","CalmLongTracks","music.abyss_termal_1_steam_drip_clatter","0","ExplorationLong","0.5","3","0.881","7dbd272888010294ab50f702b4c91409","Assets/_Project/Audio/Music for Game/abyss_termal_1_Steam-Drip Clatter.ogg","ABYSS_TERMAL_1_STEAM_DRIP_CLATTER","137.28","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","37","MusicProfile_Thermal","music.profile.thermal","Thermal","CalmLongTracks","music.abyss_termal_3_steam_teeth_ritual_1","0","ExplorationLong","0.5","3","1","83498fc204c498f44a78c28d8ff03c52","Assets/_Project/Audio/Music for Game/abyss_termal_3_Steam-Teeth Ritual (1).ogg","ABYSS_TERMAL_3_STEAM_TEETH_RITUAL_1","212.2","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","44","MusicProfile_Thermal","music.profile.thermal","Thermal","TenseLongTracks","music.abyss_termal_2_steam_teeth_ritual","0","ExplorationLong","0.76","3","1","c68749f3ec3bbd0439868253a3066989","Assets/_Project/Audio/Music for Game/abyss_termal_2_Steam-Teeth Ritual.ogg","ABYSS_TERMAL_2_STEAM_TEETH_RITUAL","158.72","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","53","MusicProfile_Thermal","music.profile.thermal","Thermal","DiscoveryStingers","music.stinger_discovery_1_the_sunken_gate","4","DiscoveryStinger","0.5","1","0.917","81b174c662ccc04439985601bf432933","Assets/_Project/Audio/Music for Game/stinger_discovery_1_The_Sunken_Gate.ogg","STINGER_DISCOVERY_1_THE_SUNKEN_GATE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","59","MusicProfile_Thermal","music.profile.thermal","Thermal","DiscoveryStingers","music.stinger_discovery_2_the_sunken_archive","4","DiscoveryStinger","0.5","1","0.917","1d02a115923b51a4f8f672755ccae79b","Assets/_Project/Audio/Music for Game/stinger_discovery_2_The_Sunken_Archive.ogg","STINGER_DISCOVERY_2_THE_SUNKEN_ARCHIVE","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","65","MusicProfile_Thermal","music.profile.thermal","Thermal","DiscoveryStingers","music.stinger_discovery_3_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","db4ef760f2874e34e8ec3f9d07362a90","Assets/_Project/Audio/Music for Game/stinger_discovery_3_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_3_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","71","MusicProfile_Thermal","music.profile.thermal","Thermal","DiscoveryStingers","music.stinger_discovery_4_the_sunken_observatory","4","DiscoveryStinger","0.5","1","0.917","3c54a92fe3f41814e93d1ade62f7d32a","Assets/_Project/Audio/Music for Game/stinger_discovery_4_The_Sunken_Observatory.ogg","STINGER_DISCOVERY_4_THE_SUNKEN_OBSERVATORY","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","77","MusicProfile_Thermal","music.profile.thermal","Thermal","DiscoveryStingers","music.stinger_discovery_5_the_sunken_relic","4","DiscoveryStinger","0.5","1","0.917","7d69df16d9f2cc2479fa609a64af98f7","Assets/_Project/Audio/Music for Game/stinger_discovery_5_The_Sunken_Relic.ogg","STINGER_DISCOVERY_5_THE_SUNKEN_RELIC","30.772","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","84","MusicProfile_Thermal","music.profile.thermal","Thermal","DangerStingers","music.stinger_dangerous_1_iron_teeth","5","DangerStinger","0.95","1","0.917","ef4fb939718b1124daf5bbdcf98c8ed8","Assets/_Project/Audio/Music for Game/stinger_dangerous_1_Iron_Teeth.ogg","STINGER_DANGEROUS_1_IRON_TEETH","30.093","Streaming","Vorbis","0.7","","","","","",""
"STATIC_SOURCE","PROFILE_CUE","Assets/_Project/Data/Audio/Music/Profiles/MusicProfile_Thermal.asset","90","MusicProfile_Thermal","music.profile.thermal","Thermal","DangerStingers","music.stinger_dangerous_2heartbeat_under_floorboards","5","DangerStinger","0.95","1","0.917","c8be0393845ff744a86f64139d6ad1ee","Assets/_Project/Audio/Music for Game/stinger_dangerous_2Heartbeat_Under_Floorboards.ogg","STINGER_DANGEROUS_2HEARTBEAT_UNDER_FLOORBOARDS","30.772","Streaming","Vorbis","0.7","","","","","",""
