source_file,line,route_card_id,phase_id,depth_min_m,depth_max_m,primary_surface,primary_surface_mask,ending_pressure,packet_count,packet_ids,required_packet_count,required_packet_ids,unknown_packet_ids,unknown_required_packet_ids,status
Docs/Lore/AppliedContent/route_cards/RS049_route_cards.csv,3,RC236_STORM_WINDOW_RISK_CARD,contract_seed_route,0,5600,scanner,2,partial_exit,1,P242_STORM_WINDOW_RISK_CARD,2,P182_HECTON8_ORBITAL_HAZARD_TABLE;P184_RAN_AEGIR_EPHEMERIS_TUNING_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS049_route_cards.csv,4,RC237_SAMPLE_CUSTODY_GRADE_CARD,contract_seed_route,0,5600,in_game_wiki,16,material,1,P243_SAMPLE_CUSTODY_GRADE_CARD,2,P173_BLUE_DEBT_SAMPLE_QUALITY;P199_INVENTORY_STACK_TUNING_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS049_route_cards.csv,5,RC238_EVIDENCE_ORDER_DEPTH_CARD,contract_seed_route,0,5600,terminal,4,truth,1,P244_EVIDENCE_ORDER_DEPTH_CARD,2,P176_DOSSIER_SELECTION_UI_RULE;P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,,,OK
Docs/Lore/AppliedContent/route_cards/RS049_route_cards.csv,6,RC239_DEEP_REACH_CLAUSE_WEIGHT_CARD,contract_seed_route,0,5600,external_site,32,material_or_partial,1,P245_DEEP_REACH_CLAUSE_WEIGHT_CARD,2,P097_RECOVERY_COMPLIANCE_OFFICE;P203_QUARANTINE_REVIEW_GATE_SIGNATURES,,,OK
Docs/Lore/AppliedContent/route_cards/RS050_route_cards.csv,2,RC240_BLACK_KEEL_APPROACH_AUDIO_PACKET,first_hour_route,0,250,audio,8,none,1,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET,2,P151_BLACK_KEEL_CONTRACT_APPROACH;P241_LIEN_SEVERITY_SEED_CLASS,,,OK
Docs/Lore/AppliedContent/route_cards/RS050_route_cards.csv,3,RC241_DROP_CAPSULE_DIAGNOSTIC_READOUT,first_hour_route,0,250,terminal,4,partial_exit,1,P247_DROP_CAPSULE_DIAGNOSTIC_READOUT,2,P152_DROP_CAPSULE_DAMAGE_SEQUENCE;P237_DROP_CAPSULE_DAMAGE_PARTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS050_route_cards.csv,4,RC242_P63_PUMP_ROOM_FIRST_REPAIR_TASK,first_hour_route,0,250,scanner,2,none,1,P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK,2,P153_SHALLOW_ANNEX_P63_PUMP_ROOM;P238_P63_FABRICATOR_AUTHORITY_LIMITS,,,OK
Docs/Lore/AppliedContent/route_cards/RS050_route_cards.csv,5,RC243_SANITIZED_ACCIDENT_PACKET_BODY,first_hour_route,0,250,terminal,4,truth,1,P249_SANITIZED_ACCIDENT_PACKET_BODY,2,P154_FIRST_SANITIZED_ACCIDENT_PACKET;P190_FALSE_PUBLIC_REPORT_PACKET,,,OK
Docs/Lore/AppliedContent/route_cards/RS050_route_cards.csv,6,RC244_FIRST_ATLAS_REPAIR_TRACE_SCENE,first_hour_route,0,250,scanner,2,truth,1,P250_FIRST_ATLAS_REPAIR_TRACE_SCENE,2,P155_FIRST_ATLAS_REPAIR_TRACE;P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS051_route_cards.csv,2,RC245_HECTON8_PUBLIC_PRIMER_ARTICLE,publication_route,0,5600,external_site,32,none,1,P251_HECTON8_PUBLIC_PRIMER_ARTICLE,2,P091_COLLISION_FRACTURED_MOON;P031_PHOTIC_SHELF_LIFE,,,OK
Docs/Lore/AppliedContent/route_cards/RS051_route_cards.csv,3,RC246_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,publication_route,0,5600,external_site,32,none,1,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE,2,P181_MOON_NAME_LOCK_POLICY;P183_AEGIR_MOON_LEDGER_ROLE_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS051_route_cards.csv,4,RC247_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,publication_route,0,5600,external_site,32,truth,1,P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE,2,P146_DEEP_REACH_PUBLIC_COMBINE;P147_AEGIR_CONTINUITY_HOLDINGS,,,OK
Docs/Lore/AppliedContent/route_cards/RS051_route_cards.csv,5,RC248_ATLAS6_SPOILER_GATED_ARTICLE,publication_route,0,5600,external_site,32,truth,1,P254_ATLAS6_SPOILER_GATED_ARTICLE,2,P191_FINAL_QUESTION_CRIME_SCENE_SALE;P192_FINAL_QUESTION_BROKEN_GUARDIAN,,,OK
Docs/Lore/AppliedContent/route_cards/RS051_route_cards.csv,6,RC249_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,publication_route,0,5600,external_site,32,material,1,P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE,2,P171_RECIPE_TIER_PRESSURE_BANDS;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS052_route_cards.csv,2,RC250_PROPER_NOUN_TRANSLATION_LOCK_TABLE,localization_publication_route,0,5600,in_game_wiki,16,none,1,P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,2,P200_NATIVE_LOCALIZATION_PASS_CONTRACT;P216_PUBLIC_SITE_ARTICLE_TIER_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS052_route_cards.csv,3,RC251_UNIT_NUMBER_STYLE_CARD,localization_publication_route,0,5600,terminal,4,none,1,P257_UNIT_NUMBER_STYLE_CARD,2,P032_PRESSURE_LADDER_DEPTH_BANDS;P036_RETURN_VECTOR_WINDOW,,,OK
Docs/Lore/AppliedContent/route_cards/RS052_route_cards.csv,4,RC252_TERMINAL_VOICE_REGISTER_RULE,localization_publication_route,0,5600,terminal,4,none,1,P258_TERMINAL_VOICE_REGISTER_RULE,2,P217_IN_GAME_WIKI_UNLOCK_TIER_RULES;P218_AUDIO_TRANSCRIPT_CENSOR_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS052_route_cards.csv,5,RC253_AUDIO_BARK_FAMILY_RULES,localization_publication_route,0,5600,audio,8,none,1,P259_AUDIO_BARK_FAMILY_RULES,2,P246_BLACK_KEEL_APPROACH_AUDIO_PACKET;P218_AUDIO_TRANSCRIPT_CENSOR_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS052_route_cards.csv,6,RC254_RTL_CJK_FONT_RISK_CARD,localization_publication_route,0,5600,in_game_wiki,16,none,1,P260_RTL_CJK_FONT_RISK_CARD,2,P200_NATIVE_LOCALIZATION_PASS_CONTRACT;P257_UNIT_NUMBER_STYLE_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS053_route_cards.csv,2,RC295_RESOURCE_YIELD_AUTHORING_ROWS,authoring_numeric_bridge_route,0,5600,terminal,4,none,1,P261_RESOURCE_YIELD_AUTHORING_ROWS,2,P196_RESOURCE_TABLE_PLACEHOLDER_CONTRACT;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS053_route_cards.csv,3,RC296_INVENTORY_STACK_AUTHORING_ROWS,authoring_numeric_bridge_route,0,5600,in_game_wiki,16,none,1,P262_INVENTORY_STACK_AUTHORING_ROWS,2,P199_INVENTORY_STACK_TUNING_RULE;P257_UNIT_NUMBER_STYLE_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS053_route_cards.csv,4,RC297_ESCAPE_RECIPE_AUTHORING_ROWS,authoring_numeric_bridge_route,0,5600,terminal,4,none,1,P263_ESCAPE_RECIPE_AUTHORING_ROWS,2,P197_ESCAPE_RECIPE_BALANCE_BANDS;P175_ESCAPE_COMPONENT_TUNING_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS053_route_cards.csv,5,RC298_CONTRACT_RISK_REWARD_AUTHORING_ROWS,authoring_numeric_bridge_route,0,5600,terminal,4,none,1,P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,2,P198_RISK_REWARD_TABLE_BANDS;P241_LIEN_SEVERITY_SEED_CLASS,,,OK
Docs/Lore/AppliedContent/route_cards/RS053_route_cards.csv,6,RC299_ENDING_PAYOUT_AUTHORING_ROWS,authoring_numeric_bridge_route,0,5600,in_game_wiki,16,none,1,P265_ENDING_PAYOUT_AUTHORING_ROWS,2,P178_ENDING_RECORD_PRESENTATION;P195_BEST_ENDING_NO_CLEAN_HANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS054_route_cards.csv,2,RC300_DOSSIER_START_SCREEN_COPY,dossier_contract_ui_route,0,5600,in_game_wiki,16,none,1,P266_DOSSIER_START_SCREEN_COPY,2,P176_DOSSIER_SELECTION_UI_RULE;P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,,,OK
Docs/Lore/AppliedContent/route_cards/RS054_route_cards.csv,3,RC301_CONTRACT_CARD_FIELD_LABELS,dossier_contract_ui_route,0,5600,terminal,4,none,1,P267_CONTRACT_CARD_FIELD_LABELS,2,P177_RISK_WEIGHT_CONTRACT_CARD;P264_CONTRACT_RISK_REWARD_AUTHORING_ROWS,,,OK
Docs/Lore/AppliedContent/route_cards/RS054_route_cards.csv,4,RC302_RUMOR_FAMILY_UI_COPY,dossier_contract_ui_route,0,5600,field_note,64,none,1,P268_RUMOR_FAMILY_UI_COPY,2,P099_MARAUDER_DOSSIER_PERSISTENCE;P266_DOSSIER_START_SCREEN_COPY,,,OK
Docs/Lore/AppliedContent/route_cards/RS054_route_cards.csv,5,RC303_ROUTE_WARNING_UI_COPY,dossier_contract_ui_route,0,5600,terminal,4,none,1,P269_ROUTE_WARNING_UI_COPY,2,P036_RETURN_VECTOR_WINDOW;P240_SONAR_PINGER_ROUTE_BEACONS,,,OK
Docs/Lore/AppliedContent/route_cards/RS054_route_cards.csv,6,RC304_ENDING_RECORD_UI_COPY,dossier_contract_ui_route,0,5600,in_game_wiki,16,none,1,P270_ENDING_RECORD_UI_COPY,2,P178_ENDING_RECORD_PRESENTATION;P265_ENDING_PAYOUT_AUTHORING_ROWS,,,OK
Docs/Lore/AppliedContent/route_cards/RS055_route_cards.csv,2,RC305_MATERIAL_PAYOUT_RECORD,ending_payload_record_route,0,5600,terminal,4,material,1,P271_MATERIAL_PAYOUT_RECORD,2,P037_COWARD_EXIT_CHAIN;P191_FINAL_QUESTION_CRIME_SCENE_SALE,,,OK
Docs/Lore/AppliedContent/route_cards/RS055_route_cards.csv,3,RC306_PARTIAL_RETURN_RECORD,ending_payload_record_route,0,5600,terminal,4,partial_exit,1,P272_PARTIAL_RETURN_RECORD,2,P132_PARTIAL_EXIT_SAME_SEED_RETURN;P036_RETURN_VECTOR_WINDOW,,,OK
Docs/Lore/AppliedContent/route_cards/RS055_route_cards.csv,4,RC307_PUBLIC_LEDGER_RECORD,ending_payload_record_route,0,5600,in_game_wiki,16,truth,1,P273_PUBLIC_LEDGER_RECORD,2,P135_PUBLIC_LEDGER_LEAK_ROUTE;P193_FINAL_QUESTION_PUBLIC_TRUTH_LOST_CONTROL,,,OK
Docs/Lore/AppliedContent/route_cards/RS055_route_cards.csv,5,RC308_ATLAS_SEVERANCE_RECORD,ending_payload_record_route,0,5600,terminal,4,truth,1,P274_ATLAS_SEVERANCE_RECORD,2,P194_FINAL_QUESTION_SEVERANCE_MERCY_THEFT;P235_VENT_MICRONODE_NESTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS055_route_cards.csv,6,RC309_PRESERVE_QUARANTINE_RECORD,ending_payload_record_route,0,5600,in_game_wiki,16,material_or_partial,1,P275_PRESERVE_QUARANTINE_RECORD,2,P192_FINAL_QUESTION_BROKEN_GUARDIAN;P195_BEST_ENDING_NO_CLEAN_HANDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS056_route_cards.csv,2,RC310_RU_NATIVE_REVIEW_LOCK,localization_review_route,0,5600,in_game_wiki,16,none,1,P276_RU_NATIVE_REVIEW_LOCK,2,P200_NATIVE_LOCALIZATION_PASS_CONTRACT;P258_TERMINAL_VOICE_REGISTER_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS056_route_cards.csv,3,RC311_CJK_REVIEW_LOCK,localization_review_route,0,5600,in_game_wiki,16,none,1,P277_CJK_REVIEW_LOCK,2,P260_RTL_CJK_FONT_RISK_CARD;P257_UNIT_NUMBER_STYLE_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS056_route_cards.csv,4,RC312_RTL_REVIEW_LOCK,localization_review_route,0,5600,in_game_wiki,16,none,1,P278_RTL_REVIEW_LOCK,2,P260_RTL_CJK_FONT_RISK_CARD;P256_PROPER_NOUN_TRANSLATION_LOCK_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS056_route_cards.csv,5,RC313_EUROPEAN_LANGUAGE_REVIEW_LOCK,localization_review_route,0,5600,in_game_wiki,16,none,1,P279_EUROPEAN_LANGUAGE_REVIEW_LOCK,2,P257_UNIT_NUMBER_STYLE_CARD;P267_CONTRACT_CARD_FIELD_LABELS,,,OK
Docs/Lore/AppliedContent/route_cards/RS056_route_cards.csv,6,RC314_SUBTITLE_AUDIO_REVIEW_LOCK,localization_review_route,0,5600,audio,8,none,1,P280_SUBTITLE_AUDIO_REVIEW_LOCK,2,P259_AUDIO_BARK_FAMILY_RULES;P269_ROUTE_WARNING_UI_COPY,,,OK
Docs/Lore/AppliedContent/route_cards/RS057_route_cards.csv,2,RC315_HECTON8_SITE_OPENING_HOOK,public_site_article_route,0,5600,external_site,32,none,1,P281_HECTON8_SITE_OPENING_HOOK,2,P251_HECTON8_PUBLIC_PRIMER_ARTICLE;P217_IN_GAME_WIKI_UNLOCK_TIER_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS057_route_cards.csv,3,RC316_AEGIR_SITE_SYSTEM_MAP_COPY,public_site_article_route,0,5600,external_site,32,none,1,P282_AEGIR_SITE_SYSTEM_MAP_COPY,2,P252_AEGIR_SYSTEM_PUBLIC_PRIMER_ARTICLE;P182_HECTON8_ORBITAL_HAZARD_TABLE,,,OK
Docs/Lore/AppliedContent/route_cards/RS057_route_cards.csv,4,RC317_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,public_site_article_route,0,5600,external_site,32,none,1,P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,2,P253_DEEP_REACH_PUBLIC_DOSSIER_ARTICLE;P190_FALSE_PUBLIC_REPORT_PACKET,,,OK
Docs/Lore/AppliedContent/route_cards/RS057_route_cards.csv,5,RC318_ATLAS6_SITE_SPOILER_GATE_COPY,public_site_article_route,0,5600,external_site,32,none,1,P284_ATLAS6_SITE_SPOILER_GATE_COPY,2,P254_ATLAS6_SPOILER_GATED_ARTICLE;P180_WEBSITE_WIKI_SPOILER_TIERING,,,OK
Docs/Lore/AppliedContent/route_cards/RS057_route_cards.csv,6,RC319_BLUE_DEBT_SITE_RESOURCE_COPY,public_site_article_route,0,5600,external_site,32,none,1,P285_BLUE_DEBT_SITE_RESOURCE_COPY,2,P255_BLUE_DEBT_PUBLIC_RESOURCE_ARTICLE;P173_BLUE_DEBT_SAMPLE_QUALITY,,,OK
Docs/Lore/AppliedContent/route_cards/RS058_route_cards.csv,2,RC320_CAPSULE_BLACKBOX_AUDIO_01,artifact_audio_route,0,5600,audio,8,none,1,P286_CAPSULE_BLACKBOX_AUDIO_01,2,P247_DROP_CAPSULE_DIAGNOSTIC_READOUT;P237_DROP_CAPSULE_DAMAGE_PARTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS058_route_cards.csv,3,RC321_P63_PUMP_ROOM_WORK_ORDER,artifact_audio_route,0,5600,terminal,4,none,1,P287_P63_PUMP_ROOM_WORK_ORDER,2,P248_P63_PUMP_ROOM_FIRST_REPAIR_TASK;P153_SHALLOW_ANNEX_P63_PUMP_ROOM,,,OK
Docs/Lore/AppliedContent/route_cards/RS058_route_cards.csv,4,RC322_WORKER_LOCKER_NAMEPLATE_SAMPLE,artifact_audio_route,0,5600,field_note,64,none,1,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,2,P158_LOCKER_NAME_PROTOCOL;P208_ANCHOR_WORKER_NAME_SET_A,,,OK
Docs/Lore/AppliedContent/route_cards/RS058_route_cards.csv,5,RC323_MARAUDER_CORRECTION_NOTE_SAMPLE,artifact_audio_route,0,5600,field_note,64,none,1,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,2,P160_MARAUDER_CORRECTION_LAYER;P214_MARAUDER_CORRECTION_MARK_RULES,,,OK
Docs/Lore/AppliedContent/route_cards/RS058_route_cards.csv,6,RC324_QUARANTINE_RELAY_FRAGMENT,artifact_audio_route,0,5600,terminal,4,none,1,P290_QUARANTINE_RELAY_FRAGMENT,2,P134_QUARANTINE_HOLD_STALE_AIR;P145_RELAY_MESSAGE_LAG,,,OK
Docs/Lore/AppliedContent/route_cards/RS059_route_cards.csv,2,RC325_PHOTIC_MAT_CODEX_CARD,ecology_codex_route,0,5600,scanner,2,none,1,P291_PHOTIC_MAT_CODEX_CARD,2,P221_PHOTIC_MAT_BASELINE;P031_PHOTIC_SHELF_LIFE,,,OK
Docs/Lore/AppliedContent/route_cards/RS059_route_cards.csv,3,RC326_GLASS_GRAZER_CODEX_CARD,ecology_codex_route,0,5600,scanner,2,none,1,P292_GLASS_GRAZER_CODEX_CARD,2,P222_GLASS_GRAZER_SCHOOLS;P225_SHALLOW_PREDATOR_SHADOW_RULE,,,OK
Docs/Lore/AppliedContent/route_cards/RS059_route_cards.csv,4,RC327_LANTERN_DRIFT_CODEX_CARD,ecology_codex_route,0,5600,scanner,2,none,1,P293_LANTERN_DRIFT_CODEX_CARD,2,P223_LANTERN_DRIFT_BLOOM;P242_STORM_WINDOW_RISK_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS059_route_cards.csv,5,RC328_BRINE_VANE_CODEX_CARD,ecology_codex_route,0,5600,scanner,2,none,1,P294_BRINE_VANE_CODEX_CARD,2,P226_BRINE_VANE_FORESTS;P083_BRINE_CANYON_ROUTE_LADDER,,,OK
Docs/Lore/AppliedContent/route_cards/RS059_route_cards.csv,6,RC329_SENSOR_TAGGED_FAUNA_CODEX_CARD,ecology_codex_route,0,5600,scanner,2,none,1,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,2,P234_SENSOR_TAGGED_FAUNA;P231_CONDUCTIVE_BIOFILM_CABLE_SKIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS060_route_cards.csv,2,RC330_ABYSSAL_MACHINE_FIELD_WARNING,final_descent_route,0,5600,terminal,4,none,1,P296_ABYSSAL_MACHINE_FIELD_WARNING,2,P229_WIDE_FILTER_BODY_TRACE;P235_VENT_MICRONODE_NESTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS060_route_cards.csv,3,RC331_ATLAS_BASIN_PRESSURE_GATE,final_descent_route,0,5600,terminal,4,none,1,P297_ATLAS_BASIN_PRESSURE_GATE,2,P035_FACTORY_TEMPLE_THRESHOLD;P239_PRESSURE_SUIT_SERVICE_GRADES,,,OK
Docs/Lore/AppliedContent/route_cards/RS060_route_cards.csv,4,RC332_FACTORY_TEMPLE_ENTRY_FRAGMENT,final_descent_route,0,5600,field_note,64,none,1,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,2,P035_FACTORY_TEMPLE_THRESHOLD;P192_FINAL_QUESTION_BROKEN_GUARDIAN,,,OK
Docs/Lore/AppliedContent/route_cards/RS060_route_cards.csv,5,RC333_PAYLOAD_AUTHORITY_LAST_CHECK,final_descent_route,0,5600,terminal,4,none,1,P299_PAYLOAD_AUTHORITY_LAST_CHECK,2,P100_FINAL_CHOICE_PAYLOAD;P265_ENDING_PAYOUT_AUTHORING_ROWS,,,OK
Docs/Lore/AppliedContent/route_cards/RS060_route_cards.csv,6,RC334_NO_CLEAN_ENDING_DOSSIER_NOTE,final_descent_route,0,5600,in_game_wiki,16,none,1,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,2,P195_BEST_ENDING_NO_CLEAN_HANDS;P270_ENDING_RECORD_UI_COPY,,,OK
Docs/Lore/AppliedContent/route_cards/RS065_route_cards.csv,2,RC355_BLACK_KEEL_CLAIM_POOL_CHARTER,carrier_contract_route,0,400,terminal,4,none,1,P321_BLACK_KEEL_CLAIM_POOL_CHARTER,2,P021_BLACK_KEEL_CUSTODY;P151_BLACK_KEEL_CONTRACT_APPROACH,,,OK
Docs/Lore/AppliedContent/route_cards/RS065_route_cards.csv,3,RC356_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,carrier_contract_route,0,1200,terminal,4,truth,1,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,2,P147_AEGIR_CONTINUITY_HOLDINGS;P150_RECOVERY_COMPLIANCE_CHAIN,,,OK
Docs/Lore/AppliedContent/route_cards/RS065_route_cards.csv,4,RC357_ORBITAL_RECOVERY_WINDOW_PROTOCOL,carrier_contract_route,0,5600,scanner,2,none,1,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,3,P016_AEGIR_HOST_STAR;P182_HECTON8_ORBITAL_HAZARD_TABLE;P237_DROP_CAPSULE_DAMAGE_PARTS,,,OK
Docs/Lore/AppliedContent/route_cards/RS065_route_cards.csv,5,RC358_SALVAGE_CARRIER_AUTONOMY_LIMITS,carrier_contract_route,0,2400,terminal,4,material_or_partial,1,P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,2,P236_BLACK_KEEL_TENDER_INTERIOR_LIMITS;P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS065_route_cards.csv,6,RC359_PLAYER_LIEN_CONTRACT_START_CARD,carrier_contract_route,0,400,terminal,4,material_or_partial,1,P325_PLAYER_LIEN_CONTRACT_START_CARD,2,P056_EX_DEEP_REACH_MARAUDER;P304_CONTRACT_RISK_REWARD_ROW_CONTRACT,,,OK
Docs/Lore/AppliedContent/route_cards/RS066_route_cards.csv,2,RC360_SANITIZED_ACCIDENT_REPLY_WINDOW,deep_reach_comms_route,0,900,terminal,4,truth,1,P326_SANITIZED_ACCIDENT_REPLY_WINDOW,2,P154_FIRST_SANITIZED_ACCIDENT_PACKET;P190_FALSE_PUBLIC_REPORT_PACKET,,,OK
Docs/Lore/AppliedContent/route_cards/RS066_route_cards.csv,3,RC361_LEGAL_INSURANCE_AUTOMATED_PING,deep_reach_comms_route,0,2400,audio,8,material_or_partial,1,P327_LEGAL_INSURANCE_AUTOMATED_PING,2,P150_RECOVERY_COMPLIANCE_CHAIN;P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,,,OK
Docs/Lore/AppliedContent/route_cards/RS066_route_cards.csv,4,RC362_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,deep_reach_comms_route,900,4200,terminal,4,material_or_partial,1,P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,2,P150_RECOVERY_COMPLIANCE_CHAIN;P299_PAYLOAD_AUTHORITY_LAST_CHECK,,,OK
Docs/Lore/AppliedContent/route_cards/RS066_route_cards.csv,5,RC363_DEEP_REACH_FACTION_MESSAGE_SPLIT,deep_reach_comms_route,1800,5000,terminal,4,truth,1,P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,2,P201_CONTRACT_CONTINUITY_DESK_SIGNATURES;P204_ASSET_SILENCE_BOARD_SIGNATURES,,,OK
Docs/Lore/AppliedContent/route_cards/RS066_route_cards.csv,6,RC364_BLACKOUT_WINDOW_SIGNAL_DECAY,deep_reach_comms_route,0,5600,scanner,2,none,1,P330_BLACKOUT_WINDOW_SIGNAL_DECAY,3,P012_RELAY_SPINE;P145_RELAY_MESSAGE_LAG;P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,,,OK
Docs/Lore/AppliedContent/route_cards/RS067_route_cards.csv,2,RC365_CONDUCTIVE_BIOFILM_REPAIR_BUS,atlas_repair_network_route,400,2600,scanner,2,none,1,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,2,P231_CONDUCTIVE_BIOFILM_CABLE_SKIN;P155_FIRST_ATLAS_REPAIR_TRACE,,,OK
Docs/Lore/AppliedContent/route_cards/RS067_route_cards.csv,3,RC366_ACOUSTIC_FILTER_ORGAN_RELAY,atlas_repair_network_route,900,3600,scanner,2,none,1,P332_ACOUSTIC_FILTER_ORGAN_RELAY,2,P232_ACOUSTIC_FILTER_ORGAN_RELAY;P240_SONAR_PINGER_ROUTE_BEACONS,,,OK
Docs/Lore/AppliedContent/route_cards/RS067_route_cards.csv,4,RC367_SHELL_SEALANT_PRESSURE_GROWTH,atlas_repair_network_route,1200,4200,scanner,2,none,1,P333_SHELL_SEALANT_PRESSURE_GROWTH,2,P233_SHELL_SEALANT_FRACTURE_GROWTH;P172_PRESSURE_FAILURE_THRESHOLDS,,,OK
Docs/Lore/AppliedContent/route_cards/RS067_route_cards.csv,5,RC368_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,atlas_repair_network_route,500,5000,scanner,2,none,1,P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,2,P234_SENSOR_TAGGED_FAUNA;P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,,,OK
Docs/Lore/AppliedContent/route_cards/RS067_route_cards.csv,6,RC369_VENT_MICRONODE_POWER_NEST,atlas_repair_network_route,2600,5600,scanner,2,none,1,P335_VENT_MICRONODE_POWER_NEST,2,P235_VENT_MICRONODE_NESTS;P174_VENT_FORGE_PROCESS_STEPS,,,OK
Docs/Lore/AppliedContent/route_cards/RS068_route_cards.csv,2,RC370_MATERIAL_EXIT_RECEIPT_AUDIT,false_exit_aftermath_route,0,5600,terminal,4,material,1,P336_MATERIAL_EXIT_RECEIPT_AUDIT,2,P131_MATERIAL_EXIT_BITTER_CREDITS;P271_MATERIAL_PAYOUT_RECORD,,,OK
Docs/Lore/AppliedContent/route_cards/RS068_route_cards.csv,3,RC371_PARTIAL_RETURN_LIEN_EXTENSION,false_exit_aftermath_route,0,5600,terminal,4,partial_exit,1,P337_PARTIAL_RETURN_LIEN_EXTENSION,3,P132_PARTIAL_EXIT_SAME_SEED_RETURN;P272_PARTIAL_RETURN_RECORD;P179_SAVE_PROFILE_KNOWLEDGE_FLAGS,,,OK
Docs/Lore/AppliedContent/route_cards/RS068_route_cards.csv,4,RC372_QUARANTINE_HOLD_INTERROGATION_RECORD,false_exit_aftermath_route,0,5600,audio,8,partial_exit,1,P338_QUARANTINE_HOLD_INTERROGATION_RECORD,2,P290_QUARANTINE_RELAY_FRAGMENT;P275_PRESERVE_QUARANTINE_RECORD,,,OK
Docs/Lore/AppliedContent/route_cards/RS068_route_cards.csv,5,RC373_CORPORATE_COORDINATE_CAPTURE_RECORD,false_exit_aftermath_route,0,5600,terminal,4,material_or_partial,1,P339_CORPORATE_COORDINATE_CAPTURE_RECORD,2,P133_CORPORATE_CAPTURE_BAD_END;P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,,,OK
Docs/Lore/AppliedContent/route_cards/RS068_route_cards.csv,6,RC374_PUBLIC_LEDGER_AFTERSHOCK_RECORD,false_exit_aftermath_route,0,5600,terminal,4,truth,1,P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,2,P135_PUBLIC_LEDGER_LEAK_ROUTE;P273_PUBLIC_LEDGER_RECORD,,,OK
