source_file,line,map_type,packet_id,packet_known,expected_packet_hash_hex,supplied_packet_hash,primary_component,primary_field,primary_hook_known,secondary_component,secondary_field,secondary_hook_known,existing_candidate_paths,missing_referenced_paths,status
Docs/Lore/AppliedContent/binding_maps/RS057_scene_binding_targets.csv,3,RS057_scene_binding_targets.csv,P282_AEGIR_SITE_SYSTEM_MAP_COPY,yes,0x5E804677,0x5E804677,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS057_scene_binding_targets.csv,4,RS057_scene_binding_targets.csv,P283_DEEP_REACH_SITE_ACCOUNTABILITY_COPY,yes,0xFCBE6FFF,0xFCBE6FFF,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS057_scene_binding_targets.csv,5,RS057_scene_binding_targets.csv,P284_ATLAS6_SITE_SPOILER_GATE_COPY,yes,0xF72CDBC0,0xF72CDBC0,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS057_scene_binding_targets.csv,6,RS057_scene_binding_targets.csv,P285_BLUE_DEBT_SITE_RESOURCE_COPY,yes,0x937241AC,0x937241AC,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_runtime_binding_map.csv,2,RS058_runtime_binding_map.csv,P286_CAPSULE_BLACKBOX_AUDIO_01,yes,0xA6896C5B,0xA6896C5B,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_runtime_binding_map.csv,3,RS058_runtime_binding_map.csv,P287_P63_PUMP_ROOM_WORK_ORDER,yes,0x82489134,0x82489134,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_runtime_binding_map.csv,4,RS058_runtime_binding_map.csv,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,yes,0x0510E7E0,0x0510E7E0,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_runtime_binding_map.csv,5,RS058_runtime_binding_map.csv,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,yes,0xAA115C91,0xAA115C91,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_runtime_binding_map.csv,6,RS058_runtime_binding_map.csv,P290_QUARANTINE_RELAY_FRAGMENT,yes,0xB4932336,0xB4932336,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_scene_binding_targets.csv,2,RS058_scene_binding_targets.csv,P286_CAPSULE_BLACKBOX_AUDIO_01,yes,0xA6896C5B,0xA6896C5B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_scene_binding_targets.csv,3,RS058_scene_binding_targets.csv,P287_P63_PUMP_ROOM_WORK_ORDER,yes,0x82489134,0x82489134,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_scene_binding_targets.csv,4,RS058_scene_binding_targets.csv,P288_WORKER_LOCKER_NAMEPLATE_SAMPLE,yes,0x0510E7E0,0x0510E7E0,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_scene_binding_targets.csv,5,RS058_scene_binding_targets.csv,P289_MARAUDER_CORRECTION_NOTE_SAMPLE,yes,0xAA115C91,0xAA115C91,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS058_scene_binding_targets.csv,6,RS058_scene_binding_targets.csv,P290_QUARANTINE_RELAY_FRAGMENT,yes,0xB4932336,0xB4932336,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_runtime_binding_map.csv,2,RS059_runtime_binding_map.csv,P291_PHOTIC_MAT_CODEX_CARD,yes,0x9CFBE9EB,0x9CFBE9EB,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_runtime_binding_map.csv,3,RS059_runtime_binding_map.csv,P292_GLASS_GRAZER_CODEX_CARD,yes,0x0F5CED64,0x0F5CED64,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_runtime_binding_map.csv,4,RS059_runtime_binding_map.csv,P293_LANTERN_DRIFT_CODEX_CARD,yes,0xEC5642EB,0xEC5642EB,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_runtime_binding_map.csv,5,RS059_runtime_binding_map.csv,P294_BRINE_VANE_CODEX_CARD,yes,0x93D7108F,0x93D7108F,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_runtime_binding_map.csv,6,RS059_runtime_binding_map.csv,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,yes,0x46F1E4FE,0x46F1E4FE,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_scene_binding_targets.csv,2,RS059_scene_binding_targets.csv,P291_PHOTIC_MAT_CODEX_CARD,yes,0x9CFBE9EB,0x9CFBE9EB,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_scene_binding_targets.csv,3,RS059_scene_binding_targets.csv,P292_GLASS_GRAZER_CODEX_CARD,yes,0x0F5CED64,0x0F5CED64,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_scene_binding_targets.csv,4,RS059_scene_binding_targets.csv,P293_LANTERN_DRIFT_CODEX_CARD,yes,0xEC5642EB,0xEC5642EB,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_scene_binding_targets.csv,5,RS059_scene_binding_targets.csv,P294_BRINE_VANE_CODEX_CARD,yes,0x93D7108F,0x93D7108F,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS059_scene_binding_targets.csv,6,RS059_scene_binding_targets.csv,P295_SENSOR_TAGGED_FAUNA_CODEX_CARD,yes,0x46F1E4FE,0x46F1E4FE,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_runtime_binding_map.csv,2,RS060_runtime_binding_map.csv,P296_ABYSSAL_MACHINE_FIELD_WARNING,yes,0xDD83FC14,0xDD83FC14,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_runtime_binding_map.csv,3,RS060_runtime_binding_map.csv,P297_ATLAS_BASIN_PRESSURE_GATE,yes,0xB5E4B2ED,0xB5E4B2ED,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_runtime_binding_map.csv,4,RS060_runtime_binding_map.csv,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,yes,0x68786EEF,0x68786EEF,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_runtime_binding_map.csv,5,RS060_runtime_binding_map.csv,P299_PAYLOAD_AUTHORITY_LAST_CHECK,yes,0xA16B8774,0xA16B8774,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_runtime_binding_map.csv,6,RS060_runtime_binding_map.csv,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,yes,0x27549E79,0x27549E79,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_scene_binding_targets.csv,2,RS060_scene_binding_targets.csv,P296_ABYSSAL_MACHINE_FIELD_WARNING,yes,0xDD83FC14,0xDD83FC14,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_scene_binding_targets.csv,3,RS060_scene_binding_targets.csv,P297_ATLAS_BASIN_PRESSURE_GATE,yes,0xB5E4B2ED,0xB5E4B2ED,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_scene_binding_targets.csv,4,RS060_scene_binding_targets.csv,P298_FACTORY_TEMPLE_ENTRY_FRAGMENT,yes,0x68786EEF,0x68786EEF,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_scene_binding_targets.csv,5,RS060_scene_binding_targets.csv,P299_PAYLOAD_AUTHORITY_LAST_CHECK,yes,0xA16B8774,0xA16B8774,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS060_scene_binding_targets.csv,6,RS060_scene_binding_targets.csv,P300_NO_CLEAN_ENDING_DOSSIER_NOTE,yes,0x27549E79,0x27549E79,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_runtime_binding_map.csv,2,RS065_runtime_binding_map.csv,P321_BLACK_KEEL_CLAIM_POOL_CHARTER,yes,0x6249C0DF,0x6249C0DF,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_runtime_binding_map.csv,3,RS065_runtime_binding_map.csv,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,yes,0x23D341F3,0x23D341F3,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_runtime_binding_map.csv,4,RS065_runtime_binding_map.csv,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,yes,0x0747C95B,0x0747C95B,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_runtime_binding_map.csv,5,RS065_runtime_binding_map.csv,P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,yes,0x124782AB,0x124782AB,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_runtime_binding_map.csv,6,RS065_runtime_binding_map.csv,P325_PLAYER_LIEN_CONTRACT_START_CARD,yes,0xEC27F387,0xEC27F387,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_scene_binding_targets.csv,2,RS065_scene_binding_targets.csv,P321_BLACK_KEEL_CLAIM_POOL_CHARTER,yes,0x6249C0DF,0x6249C0DF,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_scene_binding_targets.csv,3,RS065_scene_binding_targets.csv,P322_MASKED_DEEP_REACH_BENEFICIARY_CLAUSE,yes,0x23D341F3,0x23D341F3,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_scene_binding_targets.csv,4,RS065_scene_binding_targets.csv,P323_ORBITAL_RECOVERY_WINDOW_PROTOCOL,yes,0x0747C95B,0x0747C95B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_scene_binding_targets.csv,5,RS065_scene_binding_targets.csv,P324_SALVAGE_CARRIER_AUTONOMY_LIMITS,yes,0x124782AB,0x124782AB,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS065_scene_binding_targets.csv,6,RS065_scene_binding_targets.csv,P325_PLAYER_LIEN_CONTRACT_START_CARD,yes,0xEC27F387,0xEC27F387,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_runtime_binding_map.csv,2,RS066_runtime_binding_map.csv,P326_SANITIZED_ACCIDENT_REPLY_WINDOW,yes,0x6442A752,0x6442A752,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_runtime_binding_map.csv,3,RS066_runtime_binding_map.csv,P327_LEGAL_INSURANCE_AUTOMATED_PING,yes,0x0EA316A4,0x0EA316A4,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_runtime_binding_map.csv,4,RS066_runtime_binding_map.csv,P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,yes,0xF8537159,0xF8537159,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_runtime_binding_map.csv,5,RS066_runtime_binding_map.csv,P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,yes,0x0870DDD4,0x0870DDD4,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_runtime_binding_map.csv,6,RS066_runtime_binding_map.csv,P330_BLACKOUT_WINDOW_SIGNAL_DECAY,yes,0x0BFDE476,0x0BFDE476,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_scene_binding_targets.csv,2,RS066_scene_binding_targets.csv,P326_SANITIZED_ACCIDENT_REPLY_WINDOW,yes,0x6442A752,0x6442A752,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_scene_binding_targets.csv,3,RS066_scene_binding_targets.csv,P327_LEGAL_INSURANCE_AUTOMATED_PING,yes,0x0EA316A4,0x0EA316A4,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_scene_binding_targets.csv,4,RS066_scene_binding_targets.csv,P328_RECOVERY_COMPLIANCE_COORDINATE_DEMAND,yes,0xF8537159,0xF8537159,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_scene_binding_targets.csv,5,RS066_scene_binding_targets.csv,P329_DEEP_REACH_FACTION_MESSAGE_SPLIT,yes,0x0870DDD4,0x0870DDD4,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS066_scene_binding_targets.csv,6,RS066_scene_binding_targets.csv,P330_BLACKOUT_WINDOW_SIGNAL_DECAY,yes,0x0BFDE476,0x0BFDE476,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_runtime_binding_map.csv,2,RS067_runtime_binding_map.csv,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,yes,0xC2A896BD,0xC2A896BD,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_runtime_binding_map.csv,3,RS067_runtime_binding_map.csv,P332_ACOUSTIC_FILTER_ORGAN_RELAY,yes,0x7A6DBA60,0x7A6DBA60,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_runtime_binding_map.csv,4,RS067_runtime_binding_map.csv,P333_SHELL_SEALANT_PRESSURE_GROWTH,yes,0xF72A870E,0xF72A870E,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_runtime_binding_map.csv,5,RS067_runtime_binding_map.csv,P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,yes,0x42409544,0x42409544,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_runtime_binding_map.csv,6,RS067_runtime_binding_map.csv,P335_VENT_MICRONODE_POWER_NEST,yes,0x6383580E,0x6383580E,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_scene_binding_targets.csv,2,RS067_scene_binding_targets.csv,P331_CONDUCTIVE_BIOFILM_REPAIR_BUS,yes,0xC2A896BD,0xC2A896BD,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_scene_binding_targets.csv,3,RS067_scene_binding_targets.csv,P332_ACOUSTIC_FILTER_ORGAN_RELAY,yes,0x7A6DBA60,0x7A6DBA60,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_scene_binding_targets.csv,4,RS067_scene_binding_targets.csv,P333_SHELL_SEALANT_PRESSURE_GROWTH,yes,0xF72A870E,0xF72A870E,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_scene_binding_targets.csv,5,RS067_scene_binding_targets.csv,P334_SENSOR_TAGGED_FAUNA_FEEDBACK_LOOP,yes,0x42409544,0x42409544,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS067_scene_binding_targets.csv,6,RS067_scene_binding_targets.csv,P335_VENT_MICRONODE_POWER_NEST,yes,0x6383580E,0x6383580E,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_runtime_binding_map.csv,2,RS068_runtime_binding_map.csv,P336_MATERIAL_EXIT_RECEIPT_AUDIT,yes,0xFC1636A3,0xFC1636A3,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_runtime_binding_map.csv,3,RS068_runtime_binding_map.csv,P337_PARTIAL_RETURN_LIEN_EXTENSION,yes,0x398D9DBA,0x398D9DBA,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_runtime_binding_map.csv,4,RS068_runtime_binding_map.csv,P338_QUARANTINE_HOLD_INTERROGATION_RECORD,yes,0x728F3538,0x728F3538,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_runtime_binding_map.csv,5,RS068_runtime_binding_map.csv,P339_CORPORATE_COORDINATE_CAPTURE_RECORD,yes,0x59365AF2,0x59365AF2,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_runtime_binding_map.csv,6,RS068_runtime_binding_map.csv,P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,yes,0xCEAC5CC7,0xCEAC5CC7,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_scene_binding_targets.csv,2,RS068_scene_binding_targets.csv,P336_MATERIAL_EXIT_RECEIPT_AUDIT,yes,0xFC1636A3,0xFC1636A3,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_scene_binding_targets.csv,3,RS068_scene_binding_targets.csv,P337_PARTIAL_RETURN_LIEN_EXTENSION,yes,0x398D9DBA,0x398D9DBA,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_scene_binding_targets.csv,4,RS068_scene_binding_targets.csv,P338_QUARANTINE_HOLD_INTERROGATION_RECORD,yes,0x728F3538,0x728F3538,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_scene_binding_targets.csv,5,RS068_scene_binding_targets.csv,P339_CORPORATE_COORDINATE_CAPTURE_RECORD,yes,0x59365AF2,0x59365AF2,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS068_scene_binding_targets.csv,6,RS068_scene_binding_targets.csv,P340_PUBLIC_LEDGER_AFTERSHOCK_RECORD,yes,0xCEAC5CC7,0xCEAC5CC7,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_runtime_binding_map.csv,2,RS069_runtime_binding_map.csv,P341_NEEDLEPROBE_PRECURSOR_PROGRAM,yes,0x5069DE00,0x5069DE00,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_runtime_binding_map.csv,3,RS069_runtime_binding_map.csv,P342_BEAM_SAIL_AND_PELLET_LANE,yes,0x37E195CC,0x37E195CC,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_runtime_binding_map.csv,4,RS069_runtime_binding_map.csv,P343_SEED_SHIP_BRAKING_ARCHITECTURE,yes,0x79789B25,0x79789B25,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_runtime_binding_map.csv,5,RS069_runtime_binding_map.csv,P344_SYSTEM_CARRIER_TUG_STACK,yes,0x4C289C23,0x4C289C23,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_runtime_binding_map.csv,6,RS069_runtime_binding_map.csv,P345_BLACK_KEEL_BATHYDROP_INTERFACE,yes,0x4BD7C04B,0x4BD7C04B,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_scene_binding_targets.csv,2,RS069_scene_binding_targets.csv,P341_NEEDLEPROBE_PRECURSOR_PROGRAM,yes,0x5069DE00,0x5069DE00,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_scene_binding_targets.csv,3,RS069_scene_binding_targets.csv,P342_BEAM_SAIL_AND_PELLET_LANE,yes,0x37E195CC,0x37E195CC,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_scene_binding_targets.csv,4,RS069_scene_binding_targets.csv,P343_SEED_SHIP_BRAKING_ARCHITECTURE,yes,0x79789B25,0x79789B25,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_scene_binding_targets.csv,5,RS069_scene_binding_targets.csv,P344_SYSTEM_CARRIER_TUG_STACK,yes,0x4C289C23,0x4C289C23,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS069_scene_binding_targets.csv,6,RS069_scene_binding_targets.csv,P345_BLACK_KEEL_BATHYDROP_INTERFACE,yes,0x4BD7C04B,0x4BD7C04B,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_runtime_binding_map.csv,2,RS070_runtime_binding_map.csv,P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,yes,0xDA94B1A1,0xDA94B1A1,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_runtime_binding_map.csv,3,RS070_runtime_binding_map.csv,P347_INNER_RELAY_MOON_TRAFFIC_ROLE,yes,0x1BE2DD57,0x1BE2DD57,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_runtime_binding_map.csv,4,RS070_runtime_binding_map.csv,P348_ICE_SCATTER_MOON_HAZARD_ROLE,yes,0x84A605C9,0x84A605C9,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_runtime_binding_map.csv,5,RS070_runtime_binding_map.csv,P349_HECTON8_MID_ORBIT_TIDE_ROLE,yes,0x0E5E51BF,0x0E5E51BF,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_runtime_binding_map.csv,6,RS070_runtime_binding_map.csv,P350_OUTER_DEAD_BEACON_MOON_ROLE,yes,0x6020B008,0x6020B008,NarrativeDiscovery,appliedLorePacketHash,yes,MessageTerminal,appliedLorePacketHash,yes,0,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_scene_binding_targets.csv,2,RS070_scene_binding_targets.csv,P346_AEGIR_PRIMARY_LIGHT_AND_RADIATION,yes,0xDA94B1A1,0xDA94B1A1,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_scene_binding_targets.csv,3,RS070_scene_binding_targets.csv,P347_INNER_RELAY_MOON_TRAFFIC_ROLE,yes,0x1BE2DD57,0x1BE2DD57,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_scene_binding_targets.csv,4,RS070_scene_binding_targets.csv,P348_ICE_SCATTER_MOON_HAZARD_ROLE,yes,0x84A605C9,0x84A605C9,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_scene_binding_targets.csv,5,RS070_scene_binding_targets.csv,P349_HECTON8_MID_ORBIT_TIDE_ROLE,yes,0x0E5E51BF,0x0E5E51BF,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
Docs/Lore/AppliedContent/binding_maps/RS070_scene_binding_targets.csv,6,RS070_scene_binding_targets.csv,P350_OUTER_DEAD_BEACON_MOON_ROLE,yes,0x6020B008,0x6020B008,NarrativeDiscovery,appliedLorePacketHash,yes,,,n/a,2,,OK
